step,loss,gap,ff,fp,tp,cross_batch,hf_rows_consumed
5851,3.037753105163574,0.29305607080459595,0.6908539533615112,0.3977978825569153,0.34999164938926697,0.1193924993276596,561696
5852,2.9488227367401123,0.28160855174064636,0.6983132362365723,0.4167046844959259,0.3874737322330475,0.09385751187801361,561792
5853,3.109060764312744,0.2984490692615509,0.6786385774612427,0.3801895081996918,0.32915204763412476,0.12988154590129852,561888
5854,2.9395124912261963,0.28004196286201477,0.6878532767295837,0.40781131386756897,0.3527759313583374,0.10848737508058548,561984
5855,3.0035150051116943,0.3145144581794739,0.687299907207489,0.37278544902801514,0.31782665848731995,0.1021704152226448,562080
5856,3.19842267036438,0.2795774042606354,0.673727810382843,0.39415040612220764,0.3429428040981293,0.10011184960603714,562176
5857,2.952258825302124,0.3050476014614105,0.6918424367904663,0.3867948353290558,0.3344200551509857,0.09627722203731537,562272
5858,2.9597747325897217,0.25222375988960266,0.6807096004486084,0.42848584055900574,0.3680795133113861,0.09633234143257141,562368
5859,2.9205551147460938,0.27675333619117737,0.6847602725028992,0.4080069363117218,0.35073402523994446,0.08255689591169357,562464
5860,3.766916036605835,0.3059180676937103,0.7008316516876221,0.39491358399391174,0.3633835017681122,0.07187885046005249,562560
5861,2.5135347843170166,0.31838667392730713,0.7177379131317139,0.39935123920440674,0.3511441946029663,0.09065447002649307,562656
5862,2.895460367202759,0.27658331394195557,0.7154830694198608,0.4388997554779053,0.4024805724620819,0.07811950892210007,562752
5863,2.9338138103485107,0.31385940313339233,0.6911587715148926,0.37729936838150024,0.32169264554977417,0.12113180011510849,562848
5864,3.006253242492676,0.26488879323005676,0.6839962601661682,0.41910746693611145,0.3714488744735718,0.11601652204990387,562944
5865,2.7075514793395996,0.313157320022583,0.7051100134849548,0.3919526934623718,0.35040217638015747,0.1275206059217453,563040
5866,3.302398681640625,0.2893328070640564,0.7155582308769226,0.4262254238128662,0.37963810563087463,0.12623099982738495,563136
5867,3.092142105102539,0.26810184121131897,0.6890279054641724,0.4209260642528534,0.35996875166893005,0.1582013964653015,563232
5868,2.753749132156372,0.2803156077861786,0.7044175267219543,0.42410191893577576,0.3704914152622223,0.12346452474594116,563328
5869,3.1482293605804443,0.28851327300071716,0.6907461285591125,0.4022328555583954,0.33364778757095337,0.16312408447265625,563424
5870,3.2523889541625977,0.2983454763889313,0.6897420287132263,0.39139655232429504,0.3405560255050659,0.12780626118183136,563520
5871,3.0834317207336426,0.27418455481529236,0.689030110836029,0.4148455560207367,0.36217930912971497,0.13290128111839294,563616
5872,2.624025344848633,0.3103947043418884,0.7055737972259521,0.3951790928840637,0.36264851689338684,0.11023254692554474,563712
5873,3.634794235229492,0.2709043025970459,0.6941200494766235,0.42321574687957764,0.3878655731678009,0.11511234194040298,563808
5874,3.2625253200531006,0.2509365379810333,0.6720696091651917,0.4211330711841583,0.35903799533843994,0.13709260523319244,563904
5875,3.068610191345215,0.2943585216999054,0.6860623359680176,0.3917038142681122,0.3442140817642212,0.11218205839395523,564000
5876,2.926462173461914,0.2613065540790558,0.69536292552948,0.4340563714504242,0.3849475085735321,0.1040806844830513,564096
5877,2.970881938934326,0.33474478125572205,0.7118749022483826,0.3771301209926605,0.33746591210365295,0.0896548330783844,564192
5878,2.752967357635498,0.3448023498058319,0.7178035974502563,0.37300124764442444,0.34746307134628296,0.0829838216304779,564288
5879,3.4444973468780518,0.2612602412700653,0.66452556848526,0.4032653272151947,0.3345256745815277,0.1425667703151703,564384
5880,2.893951416015625,0.3264011740684509,0.7019243240356445,0.3755231499671936,0.3273372948169708,0.09861436486244202,564480
5881,3.0474119186401367,0.31471389532089233,0.6887983679771423,0.37408447265625,0.31523633003234863,0.11581369489431381,564576
5882,3.724811315536499,0.2990837097167969,0.698266863822937,0.39918315410614014,0.3498702943325043,0.09423492848873138,564672
5883,3.070263624191284,0.24398231506347656,0.6788744926452637,0.4348921775817871,0.37016889452934265,0.1270395815372467,564768
5884,3.357377767562866,0.23490700125694275,0.6756969094276428,0.4407899081707001,0.36120885610580444,0.14933887124061584,564864
5885,2.910792350769043,0.30916401743888855,0.7004384398460388,0.39127442240715027,0.32728588581085205,0.12315420806407928,564960
5886,2.602006435394287,0.3058456480503082,0.713702380657196,0.4078567326068878,0.35662147402763367,0.11639444530010223,565056
5887,3.8395328521728516,0.30695903301239014,0.702669084072113,0.3957100510597229,0.35104361176490784,0.0917196273803711,565152
5888,3.146618366241455,0.2971169948577881,0.7170469760894775,0.41992998123168945,0.3799198567867279,0.0732923299074173,565248
5889,2.818419933319092,0.33018243312835693,0.6986355185508728,0.36845308542251587,0.31235092878341675,0.12423915416002274,565344
5890,3.212827205657959,0.24845156073570251,0.6848345994949341,0.43638303875923157,0.37438899278640747,0.13872329890727997,565440
5891,3.017913341522217,0.29106947779655457,0.7009866237640381,0.4099171459674835,0.35715416073799133,0.11490785330533981,565536
5892,2.926675796508789,0.2994796931743622,0.7298010587692261,0.4303213655948639,0.39480265974998474,0.0894685611128807,565632
5893,3.095587968826294,0.2941974401473999,0.6957817077636719,0.401584267616272,0.3416871428489685,0.1423751711845398,565728
5894,2.8116674423217773,0.2737088203430176,0.7093670964241028,0.4356582760810852,0.38318169116973877,0.13072898983955383,565824
5895,3.527895212173462,0.2642810344696045,0.6982073187828064,0.4339262843132019,0.38311511278152466,0.13541139662265778,565920
5896,2.941401720046997,0.27265486121177673,0.7008793354034424,0.42822447419166565,0.37043842673301697,0.1200835183262825,566016
5897,3.0053930282592773,0.2824687659740448,0.7020514607429504,0.41958269476890564,0.3783833980560303,0.10688157379627228,566112
5898,2.8974413871765137,0.30677640438079834,0.7015556693077087,0.3947792649269104,0.339031845331192,0.12396269291639328,566208
5899,2.9941372871398926,0.2780104875564575,0.7046056389808655,0.42659515142440796,0.3630816340446472,0.12696899473667145,566304
5900,2.726201057434082,0.2912563681602478,0.7246896028518677,0.4334332346916199,0.38398289680480957,0.10857636481523514,566400
5901,2.786954879760742,0.33786919713020325,0.7259340286254883,0.38806483149528503,0.35438480973243713,0.11313510686159134,566496
5902,2.902533769607544,0.2711428105831146,0.7048453688621521,0.4337025582790375,0.38612309098243713,0.12214811146259308,566592
5903,3.2029924392700195,0.2823604941368103,0.6973742842674255,0.41501379013061523,0.3711225688457489,0.11699763685464859,566688
5904,3.238049030303955,0.2950136363506317,0.6953945755958557,0.400380939245224,0.3618106544017792,0.10594400018453598,566784
5905,2.900970220565796,0.2827618420124054,0.6989844441413879,0.41622260212898254,0.37245410680770874,0.12409763038158417,566880
5906,2.8670310974121094,0.2859441041946411,0.7073435187339783,0.42139941453933716,0.3884669542312622,0.09948065876960754,566976
5907,2.8992176055908203,0.30446264147758484,0.7060568332672119,0.4015941917896271,0.35732945799827576,0.12870728969573975,567072
5908,3.9591333866119385,0.29782673716545105,0.6848998665809631,0.3870731294155121,0.33027106523513794,0.1455465853214264,567168
5909,3.246890068054199,0.2970408499240875,0.6816650032997131,0.3846241533756256,0.32987281680107117,0.14493168890476227,567264
5910,3.3278684616088867,0.28786924481391907,0.6802999377250671,0.39243069291114807,0.32603034377098083,0.14781731367111206,567360
5911,2.6121816635131836,0.3403770327568054,0.7147003412246704,0.374323308467865,0.3229438364505768,0.11902028322219849,567456
5912,3.082080125808716,0.2980954051017761,0.6918571591377258,0.3937617540359497,0.340846985578537,0.13218766450881958,567552
5913,3.2106668949127197,0.27479448914527893,0.6945368647575378,0.4197423756122589,0.36706605553627014,0.10183113813400269,567648
5914,2.9767229557037354,0.2683803141117096,0.6847181916236877,0.41633787751197815,0.3594805598258972,0.12086322158575058,567744
5915,2.8377950191497803,0.31704407930374146,0.6874918937683105,0.3704478144645691,0.3096977472305298,0.12385722994804382,567840
5916,2.9648141860961914,0.3396456837654114,0.6984349489212036,0.35878926515579224,0.31338605284690857,0.1034020185470581,567936
5917,2.9086790084838867,0.30569225549697876,0.6990306377410889,0.3933383822441101,0.34389182925224304,0.11117445677518845,568032
5918,3.258884906768799,0.29847291111946106,0.6930851936340332,0.39461228251457214,0.34603774547576904,0.11513678729534149,568128
5919,3.292304039001465,0.3026454746723175,0.711189866065979,0.4085443913936615,0.37087389826774597,0.08901962637901306,568224
5920,2.8223979473114014,0.30440598726272583,0.7118455171585083,0.40743952989578247,0.37259441614151,0.09087787568569183,568320
5921,2.8990583419799805,0.3441457748413086,0.7075797915458679,0.3634340167045593,0.3163047432899475,0.1074688583612442,568416
5922,3.2600865364074707,0.30091220140457153,0.6935493350028992,0.39263713359832764,0.3456886112689972,0.1410154551267624,568512
5923,2.786771774291992,0.28672337532043457,0.7009403109550476,0.41421693563461304,0.36443305015563965,0.136087104678154,568608
5924,2.6389856338500977,0.3147108256816864,0.7228419184684753,0.40813109278678894,0.3624612092971802,0.11022593826055527,568704
5925,3.042774200439453,0.3090128004550934,0.7096964120864868,0.40068361163139343,0.35602661967277527,0.11458135396242142,568800
5926,2.8796980381011963,0.28252771496772766,0.6937244534492493,0.4111967384815216,0.35756564140319824,0.11631795763969421,568896
5927,3.1738650798797607,0.2969100773334503,0.6830755472183228,0.38616546988487244,0.32929396629333496,0.12945543229579926,568992
5928,2.885139226913452,0.30302998423576355,0.7069281935691833,0.4038982093334198,0.3566814064979553,0.1095568910241127,569088
5929,3.158480167388916,0.2896723449230194,0.6985768675804138,0.4089045226573944,0.36254313588142395,0.1078794077038765,569184
5930,3.078040838241577,0.28118276596069336,0.6972023248672485,0.4160195589065552,0.3533899188041687,0.12513191998004913,569280
5931,2.8781466484069824,0.30325672030448914,0.6939916610717773,0.3907349407672882,0.33410242199897766,0.12140592187643051,569376
5932,3.3246235847473145,0.25543785095214844,0.679183304309845,0.42374545335769653,0.3654477000236511,0.12589162588119507,569472
5933,2.8688135147094727,0.2919466495513916,0.6951388120651245,0.4031921625137329,0.3643771708011627,0.10660656541585922,569568
5934,3.2517592906951904,0.2694567143917084,0.6756517291069031,0.4061950147151947,0.34408074617385864,0.1489706039428711,569664
5935,3.7342748641967773,0.2805265188217163,0.6909615993499756,0.4104350805282593,0.35716262459754944,0.1265355497598648,569760
5936,2.8841071128845215,0.2920270264148712,0.6986350417137146,0.4066080152988434,0.3556208908557892,0.10527316480875015,569856
5937,3.1248199939727783,0.25529423356056213,0.6930690407752991,0.43777480721473694,0.385698527097702,0.10994525253772736,569952
5938,3.284723997116089,0.31916147470474243,0.6992713809013367,0.38010990619659424,0.3293929100036621,0.12296940386295319,570048
5939,2.932493209838867,0.29472285509109497,0.6949231624603271,0.4002003073692322,0.34107720851898193,0.1286468356847763,570144
5940,3.445301055908203,0.2880655825138092,0.7050535678863525,0.41698798537254333,0.37322568893432617,0.10616850852966309,570240
5941,2.750770330429077,0.30554765462875366,0.7111763954162598,0.4056287407875061,0.3594619333744049,0.10367986559867859,570336
5942,3.11840558052063,0.30373409390449524,0.6975920796394348,0.3938579857349396,0.34030476212501526,0.12870827317237854,570432
5943,3.151750087738037,0.29449525475502014,0.6940750479698181,0.399579793214798,0.3446698486804962,0.12824510037899017,570528
5944,3.0313048362731934,0.31356534361839294,0.6983149647712708,0.3847496211528778,0.33562779426574707,0.1169380396604538,570624
5945,2.8082339763641357,0.3286667466163635,0.7106802463531494,0.3820134997367859,0.33469998836517334,0.08923517167568207,570720
5946,2.916999101638794,0.30804023146629333,0.703538179397583,0.3954979479312897,0.3356565833091736,0.13092036545276642,570816
5947,2.971733808517456,0.2664974629878998,0.7033020853996277,0.4368046224117279,0.38754716515541077,0.11824825406074524,570912
5948,3.0284292697906494,0.2939491271972656,0.6956396102905273,0.4016904830932617,0.3400256633758545,0.14052577316761017,571008
5949,3.1267476081848145,0.2803926467895508,0.7068300247192383,0.4264373779296875,0.3804076611995697,0.0880604237318039,571104
5950,3.10573410987854,0.26474428176879883,0.7094982862472534,0.4447540044784546,0.4062992334365845,0.10901620239019394,571200
5951,3.0519275665283203,0.31980100274086,0.7078416347503662,0.3880406320095062,0.35267701745033264,0.11779989302158356,571296
5952,3.070073366165161,0.29889002442359924,0.6928257942199707,0.39393576979637146,0.3364449143409729,0.13859696686267853,571392
5953,2.787367582321167,0.2844226062297821,0.7138866186141968,0.4294640123844147,0.3796742558479309,0.14132624864578247,571488
5954,3.399533987045288,0.2663498818874359,0.6857336759567261,0.41938379406929016,0.3647941052913666,0.13148605823516846,571584
5955,2.950432538986206,0.2959047853946686,0.7012767195701599,0.40537193417549133,0.35492846369743347,0.14317546784877777,571680
5956,2.8700129985809326,0.2975694537162781,0.701636552810669,0.40406709909439087,0.3645968735218048,0.11146374046802521,571776
5957,2.850102424621582,0.26851150393486023,0.6949605345726013,0.4264490306377411,0.37925681471824646,0.10391746461391449,571872
5958,2.9810028076171875,0.3660261034965515,0.6989085674285889,0.33288246393203735,0.2868073880672455,0.1065903976559639,571968
5959,3.1818056106567383,0.28503116965293884,0.6787616014480591,0.39373043179512024,0.33492594957351685,0.14305689930915833,572064
5960,3.396738052368164,0.268842488527298,0.6766745448112488,0.4078320562839508,0.35880452394485474,0.0998084768652916,572160
5961,2.934504270553589,0.3097909688949585,0.6971811652183533,0.3873901963233948,0.33749836683273315,0.08296164125204086,572256
5962,3.0354626178741455,0.27853551506996155,0.6818768382072449,0.4033413231372833,0.3474847674369812,0.1267048865556717,572352
5963,2.940446376800537,0.3164835572242737,0.6856311559677124,0.3691475987434387,0.31573525071144104,0.10948946326971054,572448
5964,3.094825267791748,0.2968425154685974,0.6943203210830688,0.39747780561447144,0.3550625741481781,0.0930468961596489,572544
5965,3.4721667766571045,0.305216521024704,0.6803917288780212,0.37517520785331726,0.33119845390319824,0.1045956015586853,572640
5966,3.0810723304748535,0.2947137951850891,0.6789184212684631,0.384204626083374,0.3318725824356079,0.11568301171064377,572736
5967,3.0214500427246094,0.317773699760437,0.7012298107147217,0.38345611095428467,0.3431589603424072,0.10150208324193954,572832
5968,3.0583810806274414,0.3087667226791382,0.6861217021942139,0.3773549795150757,0.32588645815849304,0.12614721059799194,572928
5969,2.395124912261963,0.332520067691803,0.7186301946640015,0.3861101269721985,0.3452882170677185,0.09508455544710159,573024
5970,2.828451156616211,0.30557674169540405,0.6968719363212585,0.3912951946258545,0.3323357403278351,0.11699513345956802,573120
5971,2.7724523544311523,0.3108616769313812,0.6974045634269714,0.3865428864955902,0.3356527090072632,0.10250934958457947,573216
5972,2.961716413497925,0.3101990520954132,0.685854434967041,0.3756553828716278,0.31494492292404175,0.11352432519197464,573312
5973,2.9821860790252686,0.32267695665359497,0.6818201541900635,0.3591431975364685,0.2952415645122528,0.12232168763875961,573408
5974,2.843985080718994,0.32162216305732727,0.6954275369644165,0.37380537390708923,0.3261983096599579,0.07458940893411636,573504
5975,3.2789041996002197,0.2791256904602051,0.6610804200172424,0.38195472955703735,0.31200745701789856,0.12023255228996277,573600
5976,2.8096933364868164,0.3460797071456909,0.7048776149749756,0.35879790782928467,0.3225468397140503,0.059077825397253036,573696
5977,3.064359426498413,0.28343021869659424,0.6746565103530884,0.39122629165649414,0.3278138339519501,0.10729024559259415,573792
5978,3.0993335247039795,0.29216524958610535,0.6784086227416992,0.38624337315559387,0.334749311208725,0.09840743988752365,573888
5979,3.022296190261841,0.29928407073020935,0.6851481199264526,0.3858640491962433,0.34203970432281494,0.09341055154800415,573984
5980,2.7414331436157227,0.30570709705352783,0.7025083303451538,0.396801233291626,0.35648131370544434,0.09945814311504364,574080
5981,3.058473587036133,0.29104262590408325,0.6891782879829407,0.3981356620788574,0.35739755630493164,0.09563721716403961,574176
5982,2.5660648345947266,0.28666990995407104,0.7086164355278015,0.42194652557373047,0.3820519745349884,0.10119712352752686,574272
5983,3.097158432006836,0.26568421721458435,0.6689168810844421,0.4032326638698578,0.3467966616153717,0.14115962386131287,574368
5984,2.9458510875701904,0.3215487003326416,0.6910986304283142,0.3695499300956726,0.3191811442375183,0.10490036755800247,574464
5985,3.055211305618286,0.29083576798439026,0.6811534762382507,0.3903177082538605,0.3410612940788269,0.12245317548513412,574560
5986,3.53300142288208,0.30139756202697754,0.6738596558570862,0.37246209383010864,0.3128173351287842,0.12207302451133728,574656
5987,3.112138509750366,0.2424282431602478,0.6684538722038269,0.4260256290435791,0.3592885136604309,0.13151676952838898,574752
5988,2.9380970001220703,0.26485052704811096,0.684973955154419,0.420123428106308,0.37201952934265137,0.10567065328359604,574848
5989,3.854370594024658,0.30765774846076965,0.6810869574546814,0.37342920899391174,0.3283728361129761,0.09851682186126709,574944
5990,2.7025671005249023,0.3337397873401642,0.7138041257858276,0.38006433844566345,0.3330065906047821,0.09217249602079391,575040
5991,3.4479098320007324,0.258558452129364,0.6697291135787964,0.4111706614494324,0.3459031879901886,0.14069987833499908,575136
5992,2.943418264389038,0.26359349489212036,0.6857085824012756,0.4221150875091553,0.35490837693214417,0.11303699761629105,575232
5993,3.1491100788116455,0.28847742080688477,0.6794229745864868,0.39094555377960205,0.3327030837535858,0.11662840843200684,575328
5994,3.135967493057251,0.30155128240585327,0.6807301640510559,0.37917888164520264,0.3257066607475281,0.11212620139122009,575424
5995,4.00194787979126,0.2976514399051666,0.6806920766830444,0.3830406367778778,0.33768072724342346,0.09903054684400558,575520
5996,2.786216974258423,0.30166617035865784,0.7018871307373047,0.40022096037864685,0.3538556694984436,0.09440190345048904,575616
5997,2.9339911937713623,0.2899794578552246,0.7085028290748596,0.418523371219635,0.3691675662994385,0.09959987550973892,575712
5998,2.6890945434570312,0.33077526092529297,0.7118330597877502,0.3810577988624573,0.3364202082157135,0.10667339712381363,575808
5999,3.3124239444732666,0.2521844208240509,0.6788626909255981,0.42667827010154724,0.3631218671798706,0.14393512904644012,575904
6000,3.1268506050109863,0.2995769679546356,0.6980926990509033,0.3985157310962677,0.35161980986595154,0.10627330094575882,576000
6001,2.8476061820983887,0.3103422224521637,0.7129480242729187,0.402605801820755,0.3600161373615265,0.10277723520994186,576096
6002,2.933663845062256,0.30742043256759644,0.6999088525772095,0.39248842000961304,0.3388633131980896,0.13178282976150513,576192
6003,2.7527451515197754,0.29081588983535767,0.7073310017585754,0.4165151119232178,0.3719779849052429,0.10291437804698944,576288
6004,2.9692628383636475,0.28664901852607727,0.6857520937919617,0.3991030752658844,0.34861940145492554,0.128535658121109,576384
6005,2.915069341659546,0.3106398582458496,0.6957177519798279,0.38507789373397827,0.333991140127182,0.116939477622509,576480
6006,3.1934754848480225,0.2537916302680969,0.6861417293548584,0.4323500990867615,0.3827909231185913,0.11477652937173843,576576
6007,2.7071125507354736,0.285285085439682,0.6994795203208923,0.4141944348812103,0.35991236567497253,0.1196875050663948,576672
6008,3.230863332748413,0.2737429440021515,0.6877733469009399,0.41403040289878845,0.36478856205940247,0.08572478592395782,576768
6009,2.8877956867218018,0.30436593294143677,0.6930139660835266,0.38864803314208984,0.3365747332572937,0.13279634714126587,576864
6010,3.0968358516693115,0.2919767498970032,0.6772242188453674,0.38524746894836426,0.33040693402290344,0.12333868443965912,576960
6011,2.8572280406951904,0.2933872938156128,0.7101101279258728,0.41672283411026,0.3743864893913269,0.08016102015972137,577056
6012,2.9474735260009766,0.27507686614990234,0.6936457753181458,0.4185689091682434,0.36768490076065063,0.11712368577718735,577152
6013,2.7966959476470947,0.2974024713039398,0.6968445777893066,0.3994421064853668,0.3468349277973175,0.11136916279792786,577248
6014,3.038516044616699,0.29391947388648987,0.6948410868644714,0.40092161297798157,0.3546220064163208,0.10285121202468872,577344
6015,3.0285823345184326,0.2715344727039337,0.6809747219085693,0.4094402492046356,0.3559071123600006,0.12584367394447327,577440
6016,2.9895410537719727,0.25636783242225647,0.6939308047294617,0.4375629723072052,0.3840998709201813,0.12331806868314743,577536
6017,3.249268054962158,0.2850174605846405,0.6779075264930725,0.392890065908432,0.33325469493865967,0.12258033454418182,577632
6018,3.1393401622772217,0.30317366123199463,0.683142364025116,0.37996870279312134,0.33008188009262085,0.09939024597406387,577728
6019,2.7396786212921143,0.2973799407482147,0.7013383507728577,0.40395841002464294,0.3557223379611969,0.10178365558385849,577824
6020,3.0421981811523438,0.2764032185077667,0.6815397143363953,0.40513649582862854,0.34490886330604553,0.1402340531349182,577920
6021,3.0153048038482666,0.2728753983974457,0.6755886673927307,0.40271326899528503,0.3367854356765747,0.1309998780488968,578016
6022,2.6272082328796387,0.32344546914100647,0.7184496521949768,0.39500418305397034,0.36335939168930054,0.07777128368616104,578112
6023,2.834200620651245,0.32420846819877625,0.7026816010475159,0.3784731328487396,0.332614541053772,0.10298751294612885,578208
6024,3.1194989681243896,0.29738283157348633,0.6761677265167236,0.3787848949432373,0.32651031017303467,0.11859717220067978,578304
6025,2.7256619930267334,0.3338073790073395,0.7030401229858398,0.36923274397850037,0.32566747069358826,0.0956045538187027,578400
6026,3.878574848175049,0.2887340784072876,0.6795705556869507,0.3908364772796631,0.3352010250091553,0.12616966664791107,578496
6027,3.117723226547241,0.2823207378387451,0.6867719292640686,0.4044511914253235,0.3582899868488312,0.08885251730680466,578592
6028,2.771235704421997,0.2975517213344574,0.7009997367858887,0.4034480154514313,0.36005961894989014,0.09257473051548004,578688
6029,3.1546409130096436,0.28051522374153137,0.681490421295166,0.40097519755363464,0.3471528887748718,0.11483995616436005,578784
6030,3.0217416286468506,0.3008405268192291,0.7000156044960022,0.39917507767677307,0.3470408022403717,0.1090666800737381,578880
6031,2.7929556369781494,0.28726041316986084,0.7076327800750732,0.4203723669052124,0.3729645907878876,0.09304509311914444,578976
6032,2.721045970916748,0.3315475285053253,0.7359720468521118,0.4044245183467865,0.38521814346313477,0.07477714866399765,579072
6033,3.0154454708099365,0.28937116265296936,0.6894534230232239,0.4000822603702545,0.3396492004394531,0.13215385377407074,579168
6034,2.984280586242676,0.29094406962394714,0.6952622532844543,0.4043181836605072,0.3454534113407135,0.12303750962018967,579264
6035,3.3623666763305664,0.26748529076576233,0.6835968494415283,0.416111558675766,0.3580436110496521,0.1407906860113144,579360
6036,3.112386703491211,0.26542139053344727,0.6932230591773987,0.4278016686439514,0.3655964434146881,0.13590815663337708,579456
6037,3.290776014328003,0.25998979806900024,0.6751405000686646,0.4151507019996643,0.35043415427207947,0.13390445709228516,579552
6038,2.6818771362304688,0.3307991623878479,0.7256358861923218,0.3948367238044739,0.3696586489677429,0.060810040682554245,579648
6039,2.807239294052124,0.28549283742904663,0.7103601694107056,0.42486733198165894,0.38258087635040283,0.10040699690580368,579744
6040,2.661200523376465,0.29684051871299744,0.7139469385147095,0.41710641980171204,0.383768230676651,0.09972738474607468,579840
6041,2.975083589553833,0.28696948289871216,0.6893916130065918,0.40242213010787964,0.35540375113487244,0.11657100915908813,579936
6042,3.503150224685669,0.26085740327835083,0.6733909845352173,0.41253358125686646,0.3503010869026184,0.1542091816663742,580032
6043,3.26973819732666,0.2967119514942169,0.7067544460296631,0.41004249453544617,0.3690755367279053,0.10046373307704926,580128
6044,2.831373691558838,0.3185324966907501,0.7170597314834595,0.39852723479270935,0.3583737313747406,0.06668323278427124,580224
6045,3.105083465576172,0.2747407853603363,0.6866421103477478,0.4119013249874115,0.3652859032154083,0.12190768122673035,580320
6046,3.253359079360962,0.26124653220176697,0.6746194362640381,0.4133729040622711,0.35325929522514343,0.153947114944458,580416
6047,4.220800399780273,0.25813600420951843,0.6725951433181763,0.41445913910865784,0.36289191246032715,0.14011551439762115,580512
6048,3.1923227310180664,0.28688421845436096,0.6827287673950195,0.39584454894065857,0.3328985571861267,0.1407991200685501,580608
6049,3.0074074268341064,0.29774510860443115,0.702201783657074,0.4044566750526428,0.3614332675933838,0.12982963025569916,580704
6050,3.462601900100708,0.2431231439113617,0.695775032043457,0.45265188813209534,0.4045642912387848,0.1362483650445938,580800
6051,3.062741994857788,0.278531551361084,0.7049720287322998,0.4264404773712158,0.36928802728652954,0.12659843266010284,580896
6052,3.0750787258148193,0.2759406268596649,0.6980049014091492,0.42206427454948425,0.3602871298789978,0.14663147926330566,580992
6053,2.9330084323883057,0.2801322937011719,0.7104260921478271,0.4302937984466553,0.3728438913822174,0.14205437898635864,581088
6054,3.2719967365264893,0.2742348313331604,0.6854968070983887,0.41126197576522827,0.34490397572517395,0.14309465885162354,581184
6055,2.979517936706543,0.31092989444732666,0.7101796865463257,0.399249792098999,0.34202995896339417,0.13306263089179993,581280
6056,3.3494465351104736,0.25986191630363464,0.6897470355033875,0.4298851191997528,0.35594552755355835,0.1315256953239441,581376
6057,3.1820919513702393,0.30454304814338684,0.7024127244949341,0.39786967635154724,0.34613698720932007,0.12002179771661758,581472
6058,2.8623769283294678,0.29077309370040894,0.7046445608139038,0.4138714671134949,0.3549831509590149,0.12047049403190613,581568
6059,2.969672918319702,0.3124934434890747,0.7142370939254761,0.40174365043640137,0.3550366461277008,0.09575509279966354,581664
6060,2.9941279888153076,0.33499467372894287,0.705822229385376,0.3708275556564331,0.32820925116539,0.10492216050624847,581760
6061,3.355250358581543,0.26236993074417114,0.6796814799308777,0.41731154918670654,0.3567750155925751,0.14344792068004608,581856
6062,3.1663949489593506,0.2538795471191406,0.6963906288146973,0.44251108169555664,0.40013015270233154,0.1254211813211441,581952
6063,3.43386173248291,0.270383358001709,0.6690767407417297,0.39869338274002075,0.3310159742832184,0.1675635129213333,582048
6064,2.8971168994903564,0.31402039527893066,0.7062917947769165,0.39227139949798584,0.34928035736083984,0.12266766279935837,582144
6065,2.675467014312744,0.31784284114837646,0.7123590707778931,0.3945162296295166,0.35590457916259766,0.11084906756877899,582240
6066,2.7710189819335938,0.3332676291465759,0.7150455117225647,0.38177788257598877,0.35435840487480164,0.0902659073472023,582336
6067,3.6527466773986816,0.274516761302948,0.6815457940101624,0.40702903270721436,0.3459826111793518,0.11936215311288834,582432
6068,2.94990873336792,0.3137798607349396,0.6928802728652954,0.37910041213035583,0.33427634835243225,0.1315813511610031,582528
6069,3.186202049255371,0.26883548498153687,0.6921804547309875,0.4233449697494507,0.3668190836906433,0.130394846200943,582624
6070,3.177098035812378,0.25426146388053894,0.6850345730781555,0.4307731091976166,0.37153762578964233,0.13933436572551727,582720
6071,3.5592830181121826,0.31346505880355835,0.7221375703811646,0.4086725115776062,0.37836137413978577,0.09840922802686691,582816
6072,2.744290351867676,0.32987385988235474,0.7119427919387817,0.382068932056427,0.3329543471336365,0.13118670880794525,582912
6073,3.21724796295166,0.2840045988559723,0.6985701322555542,0.4145655333995819,0.3653702437877655,0.10395795106887817,583008
6074,2.6381568908691406,0.3174560070037842,0.715122640132904,0.3976666331291199,0.35484054684638977,0.10649924725294113,583104
6075,2.716381549835205,0.3124956786632538,0.7166311144828796,0.40413543581962585,0.35158324241638184,0.11251381039619446,583200
6076,2.6749014854431152,0.3349694013595581,0.7241311073303223,0.38916170597076416,0.3515300452709198,0.10129180550575256,583296
6077,2.881834030151367,0.27020347118377686,0.7092118859291077,0.4390084147453308,0.3963014483451843,0.08973522484302521,583392
6078,2.596845865249634,0.322508305311203,0.7233545780181885,0.4008462727069855,0.35470375418663025,0.12152048200368881,583488
6079,2.7186129093170166,0.30641093850135803,0.7099896669387817,0.4035787284374237,0.35637953877449036,0.13110390305519104,583584
6080,2.9110918045043945,0.29800140857696533,0.7035108208656311,0.40550941228866577,0.3549283742904663,0.12882669270038605,583680
6081,3.197664737701416,0.28499582409858704,0.6880539655685425,0.40305814146995544,0.34289106726646423,0.13500645756721497,583776
6082,2.5926709175109863,0.3051092326641083,0.7174469232559204,0.41233769059181213,0.3654089868068695,0.11449188739061356,583872
6083,2.8491106033325195,0.2959743142127991,0.7108573317527771,0.414883017539978,0.37063339352607727,0.08430205285549164,583968
6084,3.1393306255340576,0.2652435302734375,0.6777942776679993,0.41255074739456177,0.3556099832057953,0.13623902201652527,584064
6085,3.0119118690490723,0.3013967275619507,0.7050474286079407,0.40365070104599,0.36076435446739197,0.10925508290529251,584160
