step,loss,gap,ff,fp,hf_rows_consumed
16512,1.9320189952850342,0.35241416096687317,0.6414341926574707,0.28902003169059753,1585152
16513,1.9295350313186646,0.3062295913696289,0.6353669166564941,0.32913732528686523,1585248
16514,1.7292262315750122,0.3924238979816437,0.6572972536087036,0.26487335562705994,1585344
16515,2.100614070892334,0.34033894538879395,0.6239838004112244,0.2836448550224304,1585440
16516,2.010672092437744,0.3636363744735718,0.6400465965270996,0.27641022205352783,1585536
16517,2.401563882827759,0.3706096410751343,0.6546419858932495,0.28403234481811523,1585632
16518,1.8899798393249512,0.3595311939716339,0.6517383456230164,0.29220715165138245,1585728
16519,1.6664198637008667,0.3551771640777588,0.6570801734924316,0.30190300941467285,1585824
16520,1.7852120399475098,0.3998663127422333,0.6517140865325928,0.2518477737903595,1585920
16521,2.3343088626861572,0.38797539472579956,0.6511297821998596,0.26315438747406006,1586016
16522,1.9487807750701904,0.3757019340991974,0.6553558707237244,0.279653936624527,1586112
16523,1.4382033348083496,0.3827512264251709,0.6708746552467346,0.2881234288215637,1586208
16524,2.008957624435425,0.41838282346725464,0.6512631773948669,0.2328803539276123,1586304
16525,1.8134487867355347,0.3418385684490204,0.6463310122489929,0.30449244379997253,1586400
16526,2.0527353286743164,0.3310107886791229,0.6463121771812439,0.31530138850212097,1586496
16527,1.8571996688842773,0.36157938838005066,0.6504058241844177,0.28882643580436707,1586592
16528,1.9166762828826904,0.3562980592250824,0.655633807182312,0.2993357479572296,1586688
16529,1.5042288303375244,0.4164101481437683,0.6788684129714966,0.26245826482772827,1586784
16530,1.3363361358642578,0.37860408425331116,0.6828121542930603,0.30420807003974915,1586880
16531,2.4766921997070312,0.35659149289131165,0.6372681856155396,0.2806766927242279,1586976
16532,1.8809373378753662,0.3725516200065613,0.6549227833747864,0.2823711633682251,1587072
16533,1.6658605337142944,0.36541983485221863,0.6499741077423096,0.28455427289009094,1587168
16534,1.7122304439544678,0.34490644931793213,0.6581931114196777,0.3132866621017456,1587264
16535,2.1413397789001465,0.3278543949127197,0.6252145767211914,0.2973601818084717,1587360
16536,1.9923635721206665,0.33256328105926514,0.6580737829208374,0.32551050186157227,1587456
16537,2.012291193008423,0.3995426595211029,0.6428486108779907,0.24330595135688782,1587552
16538,2.0078060626983643,0.33062994480133057,0.6350576877593994,0.30442774295806885,1587648
16539,1.85739004611969,0.3920814096927643,0.6469242572784424,0.2548428475856781,1587744
16540,1.9819170236587524,0.33868154883384705,0.6365228891372681,0.297841340303421,1587840
16541,2.2819173336029053,0.3482084274291992,0.6235839128494263,0.27537548542022705,1587936
16542,1.6464860439300537,0.3897746801376343,0.6614569425582886,0.2716822624206543,1588032
16543,1.7781071662902832,0.366565465927124,0.648869514465332,0.282304048538208,1588128
16544,1.6808122396469116,0.3823288679122925,0.6529199481010437,0.2705910801887512,1588224
16545,1.8482813835144043,0.3537641167640686,0.6550002098083496,0.301236093044281,1588320
16546,1.913625717163086,0.37936148047447205,0.6514537334442139,0.2720922529697418,1588416
16547,2.253490686416626,0.3886018693447113,0.6501767039299011,0.2615748345851898,1588512
16548,2.084968328475952,0.2857446074485779,0.6304452419281006,0.3447006344795227,1588608
16549,2.1759250164031982,0.32765811681747437,0.6347359418869019,0.3070778250694275,1588704
16550,2.118448257446289,0.3424988389015198,0.639557957649231,0.2970591187477112,1588800
16551,1.689810037612915,0.36577486991882324,0.6579869389533997,0.2922120690345764,1588896
16552,2.136329174041748,0.3418566882610321,0.6383329033851624,0.29647621512413025,1588992
16553,2.0531234741210938,0.34526827931404114,0.6424844264984131,0.29721614718437195,1589088
16554,1.9354658126831055,0.38176780939102173,0.6587770581245422,0.2770092487335205,1589184
16555,2.092787742614746,0.35797035694122314,0.6353116035461426,0.27734124660491943,1589280
16556,1.5126910209655762,0.34418320655822754,0.6677066087722778,0.3235234022140503,1589376
16557,1.5730538368225098,0.3585546016693115,0.6574207544326782,0.2988661527633667,1589472
16558,1.8308695554733276,0.3347815275192261,0.6401593089103699,0.3053777813911438,1589568
16559,1.713139533996582,0.37039607763290405,0.6518354415893555,0.2814393639564514,1589664
16560,2.0944807529449463,0.336607962846756,0.6280965209007263,0.29148855805397034,1589760
16561,1.715435266494751,0.3701481819152832,0.6567611694335938,0.28661298751831055,1589856
16562,1.8599358797073364,0.3617580533027649,0.6452810764312744,0.2835230231285095,1589952
16563,2.267205238342285,0.3422849178314209,0.6195458173751831,0.2772608995437622,1590048
16564,1.4964655637741089,0.4385376572608948,0.6775763034820557,0.2390386462211609,1590144
16565,2.2901084423065186,0.35378044843673706,0.633643627166748,0.279863178730011,1590240
16566,1.8031253814697266,0.4027891159057617,0.6524765491485596,0.24968743324279785,1590336
16567,2.404125690460205,0.32061779499053955,0.6212924718856812,0.3006746768951416,1590432
16568,1.947715401649475,0.3582988977432251,0.645867645740509,0.28756874799728394,1590528
16569,1.4263010025024414,0.42952755093574524,0.6676748991012573,0.23814734816551208,1590624
16570,1.830990195274353,0.3749640882015228,0.6503841876983643,0.27542009949684143,1590720
16571,1.9958137273788452,0.4066733568906784,0.6529276967048645,0.2462543398141861,1590816
16572,1.850540041923523,0.36200255155563354,0.6464871764183044,0.2844846248626709,1590912
16573,1.5331923961639404,0.44287630915641785,0.6712430119514465,0.2283667027950287,1591008
16574,2.039748430252075,0.4010775089263916,0.6518366932868958,0.25075918436050415,1591104
16575,1.8366376161575317,0.3560287356376648,0.6503642797470093,0.2943355441093445,1591200
16576,1.836259365081787,0.38410353660583496,0.6562443375587463,0.2721408009529114,1591296
16577,2.6370625495910645,0.3796533942222595,0.653178334236145,0.2735249400138855,1591392
16578,2.3370602130889893,0.3594110906124115,0.6317134499549866,0.2723023593425751,1591488
16579,1.9767299890518188,0.3477192223072052,0.6532452702522278,0.3055260479450226,1591584
16580,2.0522022247314453,0.3319062888622284,0.6534937620162964,0.321587473154068,1591680
16581,2.07025146484375,0.33931964635849,0.6442967653274536,0.3049771189689636,1591776
16582,1.991754174232483,0.3292292356491089,0.6480716466903687,0.31884241104125977,1591872
16583,1.9641602039337158,0.378696084022522,0.64471036195755,0.2660142779350281,1591968
16584,1.9935845136642456,0.3508080542087555,0.6460006833076477,0.2951926290988922,1592064
16585,1.52988862991333,0.39531323313713074,0.666918933391571,0.2716057002544403,1592160
16586,2.026968479156494,0.3267052173614502,0.6471541523933411,0.32044893503189087,1592256
16587,2.236621141433716,0.3993917256593704,0.6444016098976135,0.2450098842382431,1592352
16588,1.8010005950927734,0.3990612328052521,0.6643850803375244,0.26532384753227234,1592448
16589,2.3092782497406006,0.3357858955860138,0.6232901215553284,0.2875042259693146,1592544
16590,1.8247770071029663,0.33871811628341675,0.6470757126808167,0.3083575963973999,1592640
16591,2.446472644805908,0.35168135166168213,0.6148507595062256,0.26316940784454346,1592736
16592,2.045269012451172,0.3489878177642822,0.6419522762298584,0.29296445846557617,1592832
16593,2.167361259460449,0.3670862913131714,0.6441411972045898,0.27705490589141846,1592928
16594,2.107974052429199,0.31690913438796997,0.6445015072822571,0.3275923728942871,1593024
16595,2.1775963306427,0.3693249821662903,0.6468961238861084,0.2775711417198181,1593120
16596,1.93586003780365,0.3584737479686737,0.6432204842567444,0.2847467362880707,1593216
16597,2.009706735610962,0.34087687730789185,0.6385666728019714,0.2976897954940796,1593312
16598,1.8078324794769287,0.39017510414123535,0.6508665084838867,0.26069140434265137,1593408
16599,1.3596402406692505,0.3439285159111023,0.6735270023345947,0.32959848642349243,1593504
16600,2.1061840057373047,0.3315480351448059,0.6363184452056885,0.30477041006088257,1593600
16601,2.1799280643463135,0.343427449464798,0.6333702802658081,0.28994283080101013,1593696
16602,2.36503529548645,0.37290751934051514,0.6795369386672974,0.3066294193267822,1593792
16603,2.127312421798706,0.38424381613731384,0.6462664008140564,0.26202258467674255,1593888
16604,1.6195878982543945,0.40933650732040405,0.6782076358795166,0.26887112855911255,1593984
16605,2.318387031555176,0.37218180298805237,0.627555251121521,0.25537344813346863,1594080
16606,1.6573073863983154,0.38073185086250305,0.6563281416893005,0.2755962908267975,1594176
16607,2.0021252632141113,0.34881898760795593,0.6361918449401855,0.2873728573322296,1594272
16608,2.068291425704956,0.34319740533828735,0.632022500038147,0.2888250946998596,1594368
16609,2.241558790206909,0.3159976005554199,0.6121882796287537,0.29619067907333374,1594464
16610,2.064577341079712,0.3663270175457001,0.6454387903213501,0.27911177277565,1594560
16611,2.1870944499969482,0.37597787380218506,0.6295294165611267,0.25355154275894165,1594656
16612,1.6821969747543335,0.3742692172527313,0.6580830812454224,0.28381386399269104,1594752
16613,1.7684588432312012,0.3764781653881073,0.6541494131088257,0.2776712477207184,1594848
16614,2.0111024379730225,0.3589989244937897,0.6390495896339417,0.280050665140152,1594944
16615,2.123710870742798,0.3659902513027191,0.6390886306762695,0.2730983793735504,1595040
16616,2.0751779079437256,0.32328376173973083,0.6264742612838745,0.3031904995441437,1595136
16617,2.140312910079956,0.3193243145942688,0.6280681490898132,0.30874383449554443,1595232
16618,1.957696795463562,0.3641655445098877,0.6416561603546143,0.27749061584472656,1595328
16619,2.1861257553100586,0.30793052911758423,0.6233192086219788,0.31538867950439453,1595424
16620,2.0704684257507324,0.3703370690345764,0.639718234539032,0.26938116550445557,1595520
16621,1.9608819484710693,0.34901344776153564,0.6364279389381409,0.2874144911766052,1595616
16622,1.8220769166946411,0.37412768602371216,0.6546276807785034,0.28049999475479126,1595712
16623,2.0104610919952393,0.32422199845314026,0.6372355818748474,0.31301358342170715,1595808
16624,1.8544111251831055,0.3921208679676056,0.6453356146812439,0.2532147467136383,1595904
16625,2.045867919921875,0.3111368417739868,0.6381135582923889,0.3269767165184021,1596000
16626,2.8382716178894043,0.32958781719207764,0.6282460689544678,0.29865825176239014,1596096
16627,1.6324294805526733,0.36940133571624756,0.6589250564575195,0.289523720741272,1596192
16628,2.298084259033203,0.3257749080657959,0.637859582901001,0.3120846748352051,1596288
16629,1.8483928442001343,0.36651474237442017,0.6461698412895203,0.2796550989151001,1596384
16630,1.9135189056396484,0.33082008361816406,0.6639968156814575,0.33317673206329346,1596480
16631,2.042710542678833,0.3588181734085083,0.6356008052825928,0.2767826318740845,1596576
16632,1.5420470237731934,0.3511465787887573,0.6612369418144226,0.3100903630256653,1596672
16633,1.7585281133651733,0.3585394620895386,0.6622108221054077,0.30367136001586914,1596768
16634,2.60188627243042,0.3422463834285736,0.6298385262489319,0.2875921428203583,1596864
16635,1.712927222251892,0.41233503818511963,0.6641553044319153,0.25182026624679565,1596960
16636,2.03487229347229,0.3740495443344116,0.6329386234283447,0.2588890790939331,1597056
16637,2.063293933868408,0.3531418740749359,0.6361698508262634,0.2830279767513275,1597152
16638,2.1651344299316406,0.3421994745731354,0.641045093536377,0.2988456189632416,1597248
16639,1.9614624977111816,0.3753845989704132,0.6350594162940979,0.2596748173236847,1597344
16640,2.020672559738159,0.4029298424720764,0.6545898914337158,0.2516600489616394,1597440
16641,1.6258492469787598,0.35612404346466064,0.6627689003944397,0.30664485692977905,1597536
16642,2.1095049381256104,0.3513067066669464,0.6298562288284302,0.27854952216148376,1597632
16643,2.2985124588012695,0.3294433057308197,0.639904260635376,0.3104609549045563,1597728
16644,1.7287603616714478,0.3669973313808441,0.6571890115737915,0.2901916801929474,1597824
16645,1.20744788646698,0.4181825816631317,0.6942681670188904,0.27608558535575867,1597920
16646,1.5533039569854736,0.3302883505821228,0.6703420877456665,0.3400537371635437,1598016
16647,2.219119071960449,0.31797000765800476,0.628791332244873,0.3108213245868683,1598112
16648,1.937787413597107,0.38229283690452576,0.662925124168396,0.28063228726387024,1598208
16649,2.619044065475464,0.32784050703048706,0.6336948275566101,0.30585432052612305,1598304
16650,2.951768159866333,0.4043155908584595,0.642099142074585,0.2377835512161255,1598400
16651,2.0480501651763916,0.4232098162174225,0.6553122401237488,0.2321024239063263,1598496
16652,2.329828977584839,0.3499907851219177,0.6273817420005798,0.2773909568786621,1598592
16653,1.980495810508728,0.30907773971557617,0.633324146270752,0.3242464065551758,1598688
16654,1.9219049215316772,0.392001748085022,0.6556713581085205,0.26366961002349854,1598784
16655,1.5275307893753052,0.3985867500305176,0.6767444610595703,0.27815771102905273,1598880
16656,1.8307420015335083,0.3356075584888458,0.64433753490448,0.30872997641563416,1598976
16657,1.8930919170379639,0.38646912574768066,0.6529456973075867,0.266476571559906,1599072
16658,2.8322982788085938,0.38984495401382446,0.6489510536193848,0.2591060996055603,1599168
16659,1.6736899614334106,0.4102531969547272,0.6637277603149414,0.25347456336021423,1599264
16660,2.146455764770508,0.36612668633461,0.6438344717025757,0.2777077853679657,1599360
16661,1.826905369758606,0.3524135947227478,0.6614373326301575,0.30902373790740967,1599456
16662,1.8104535341262817,0.3863043189048767,0.6633870005607605,0.2770826816558838,1599552
16663,1.7033965587615967,0.41285979747772217,0.6736999154090881,0.26084011793136597,1599648
16664,1.436956763267517,0.3554832637310028,0.6812196373939514,0.3257363736629486,1599744
16665,2.023272752761841,0.3432184159755707,0.6526434421539307,0.30942502617836,1599840
16666,2.871962308883667,0.3083496689796448,0.6405842900276184,0.33223462104797363,1599936
16667,2.1747045516967773,0.3379504978656769,0.6375478506088257,0.2995973527431488,1600032
16668,1.9672530889511108,0.38619282841682434,0.654497504234314,0.2683046758174896,1600128
16669,2.273892879486084,0.33517736196517944,0.6152471303939819,0.2800697684288025,1600224
16670,2.619077205657959,0.36791133880615234,0.6423588991165161,0.27444756031036377,1600320
16671,1.4053897857666016,0.38790109753608704,0.6794539093971252,0.2915528118610382,1600416
16672,2.228685140609741,0.3073056936264038,0.6186016798019409,0.3112959861755371,1600512
16673,2.1973087787628174,0.3485128581523895,0.632269024848938,0.28375616669654846,1600608
16674,2.06990647315979,0.3403971493244171,0.6363646388053894,0.2959674894809723,1600704
16675,1.9441378116607666,0.41912035644054413,0.6488744020462036,0.22975404560565948,1600800
16676,1.8127806186676025,0.38149136304855347,0.6591202616691589,0.27762889862060547,1600896
16677,1.6481419801712036,0.4188466817140579,0.6624094247817993,0.2435627430677414,1600992
16678,3.008971691131592,0.3304247558116913,0.6464160680770874,0.3159913122653961,1601088
16679,2.0541975498199463,0.31078463792800903,0.6402319073677063,0.32944726943969727,1601184
16680,2.3584718704223633,0.30971774458885193,0.6449908018112183,0.33527305722236633,1601280
16681,2.084404706954956,0.36139604449272156,0.6448779106140137,0.2834818661212921,1601376
16682,2.245863914489746,0.37172308564186096,0.6384321451187134,0.2667090594768524,1601472
16683,1.939609169960022,0.3541838824748993,0.651220977306366,0.2970370948314667,1601568
16684,1.8845301866531372,0.3875359296798706,0.6550778746604919,0.26754194498062134,1601664
16685,2.1473681926727295,0.37100136280059814,0.6591799855232239,0.28817862272262573,1601760
16686,1.5045223236083984,0.3897949159145355,0.6627089977264404,0.2729140818119049,1601856
16687,2.0343689918518066,0.36575597524642944,0.6483119130134583,0.2825559377670288,1601952
16688,2.2940454483032227,0.36627888679504395,0.6309571862220764,0.26467829942703247,1602048
16689,3.578103542327881,0.31503885984420776,0.6358052492141724,0.3207663893699646,1602144
16690,1.8342972993850708,0.3477310240268707,0.6599828004837036,0.3122517764568329,1602240
16691,1.446415662765503,0.42534732818603516,0.6930928230285645,0.2677454948425293,1602336
16692,1.7535102367401123,0.4277426451444626,0.6638545989990234,0.23611195385456085,1602432
16693,1.9583991765975952,0.3472244143486023,0.6487664580345154,0.3015420436859131,1602528
16694,2.5301151275634766,0.4023004472255707,0.653843879699707,0.25154343247413635,1602624
16695,2.3515546321868896,0.31776824593544006,0.6311829090118408,0.31341466307640076,1602720
16696,2.3486976623535156,0.33260810375213623,0.6320459842681885,0.29943788051605225,1602816
16697,1.8059879541397095,0.4031710624694824,0.6573084592819214,0.25413739681243896,1602912
16698,2.016813278198242,0.3609749376773834,0.6577014327049255,0.2967264950275421,1603008
16699,2.366797685623169,0.3511187434196472,0.6315557360649109,0.28043699264526367,1603104
16700,2.132798433303833,0.4002573788166046,0.6514427065849304,0.2511853277683258,1603200
16701,2.107891082763672,0.3633657395839691,0.6342005729675293,0.2708348333835602,1603296
16702,1.7472354173660278,0.37155190110206604,0.6565753221511841,0.28502342104911804,1603392
16703,2.0145294666290283,0.3926701843738556,0.6444995999336243,0.2518294155597687,1603488
16704,1.8678603172302246,0.39108920097351074,0.6549121141433716,0.26382291316986084,1603584
16705,1.9380007982254028,0.4095228314399719,0.6468157172203064,0.23729288578033447,1603680
16706,2.289917469024658,0.39128944277763367,0.6424694061279297,0.251179963350296,1603776
16707,2.175446033477783,0.37611326575279236,0.6501873731613159,0.27407410740852356,1603872
16708,2.3143582344055176,0.3388124406337738,0.6282786130905151,0.28946617245674133,1603968
16709,1.8134617805480957,0.36951684951782227,0.6663955450057983,0.2968786954879761,1604064
16710,2.0371553897857666,0.3707195520401001,0.6458824872970581,0.275162935256958,1604160
16711,2.3576018810272217,0.3434637486934662,0.6212924718856812,0.27782872319221497,1604256
16712,1.5566102266311646,0.37388530373573303,0.6646758913993835,0.2907905876636505,1604352
16713,1.9493173360824585,0.3617381751537323,0.6502201557159424,0.2884819805622101,1604448
16714,1.9635283946990967,0.3669794797897339,0.6512682437896729,0.28428876399993896,1604544
16715,2.0526506900787354,0.3528949022293091,0.632254958152771,0.2793600559234619,1604640
16716,1.7360590696334839,0.32955437898635864,0.654061496257782,0.32450711727142334,1604736
16717,1.8595596551895142,0.3612164855003357,0.6647413969039917,0.303524911403656,1604832
16718,1.996584177017212,0.35676562786102295,0.6353275775909424,0.27856194972991943,1604928
16719,1.6800739765167236,0.3697218894958496,0.6546262502670288,0.2849043607711792,1605024
16720,2.204740047454834,0.3513892889022827,0.6358218789100647,0.284432590007782,1605120
16721,2.0605554580688477,0.3957686126232147,0.6577613353729248,0.2619927227497101,1605216
16722,1.7264258861541748,0.4063999354839325,0.6605721712112427,0.2541722357273102,1605312
16723,2.126941442489624,0.361728698015213,0.6310787200927734,0.2693500220775604,1605408
16724,2.233712673187256,0.3881901204586029,0.6603029370307922,0.27211281657218933,1605504
16725,1.911674976348877,0.33783867955207825,0.648029625415802,0.31019094586372375,1605600
16726,1.9416247606277466,0.37893423438072205,0.6425578594207764,0.2636236250400543,1605696
16727,2.165632963180542,0.3564630150794983,0.6444351673126221,0.2879721522331238,1605792
16728,1.8539776802062988,0.3482232093811035,0.6460036635398865,0.29778045415878296,1605888
16729,1.8736778497695923,0.3858855068683624,0.6488595008850098,0.26297399401664734,1605984
16730,2.2699615955352783,0.3714695870876312,0.6294583082199097,0.25798872113227844,1606080
16731,2.1835238933563232,0.33907440304756165,0.6441848278045654,0.3051104247570038,1606176
16732,2.0166802406311035,0.3887040317058563,0.6532797813415527,0.2645757496356964,1606272
16733,2.077103614807129,0.34280911087989807,0.6340237259864807,0.29121461510658264,1606368
16734,1.6165976524353027,0.38248634338378906,0.6671412587165833,0.2846549153327942,1606464
16735,1.8373173475265503,0.43420226871967316,0.6753873229026794,0.2411850541830063,1606560
16736,1.6768968105316162,0.36996084451675415,0.6549808382987976,0.28501999378204346,1606656
16737,2.4026429653167725,0.32371118664741516,0.6267240643501282,0.303012877702713,1606752
16738,1.7245498895645142,0.3663609027862549,0.6541743874549866,0.2878134846687317,1606848
16739,1.8895556926727295,0.34022241830825806,0.6492471098899841,0.3090246915817261,1606944
16740,1.4478394985198975,0.4272039234638214,0.6816421151161194,0.254438191652298,1607040
16741,1.7039161920547485,0.3977869153022766,0.6594865918159485,0.2616996765136719,1607136
16742,2.1606035232543945,0.33627113699913025,0.6276507377624512,0.2913796007633209,1607232
16743,1.645645022392273,0.36301955580711365,0.6594897508621216,0.29647019505500793,1607328
16744,1.9737377166748047,0.35959723591804504,0.6500139236450195,0.2904166877269745,1607424
16745,1.4462568759918213,0.39682480692863464,0.6778197884559631,0.2809949815273285,1607520
16746,2.054224967956543,0.321654349565506,0.6282944083213806,0.30664005875587463,1607616
16747,1.3120627403259277,0.4003617465496063,0.6722639203071594,0.2719021737575531,1607712
16748,1.1760014295578003,0.4325636178255081,0.6814452409744263,0.24888162314891815,1607808
16749,1.5273188352584839,0.4102918803691864,0.6763662099838257,0.2660743296146393,1607904
16750,1.7485367059707642,0.368198961019516,0.6532672643661499,0.2850683033466339,1608000
16751,1.7743335962295532,0.3957793116569519,0.6647148728370667,0.26893556118011475,1608096
16752,1.6972488164901733,0.4386794865131378,0.671174943447113,0.23249545693397522,1608192
16753,1.7144443988800049,0.35290011763572693,0.6588221192359924,0.3059220016002655,1608288
16754,1.5960882902145386,0.3707674741744995,0.6605476140975952,0.2897801399230957,1608384
16755,2.160921812057495,0.37504586577415466,0.6405107975006104,0.2654649317264557,1608480
16756,2.031409502029419,0.35182511806488037,0.6454014778137207,0.29357635974884033,1608576
16757,2.098145008087158,0.3782089054584503,0.652015209197998,0.27380630373954773,1608672
16758,1.7863458395004272,0.36193448305130005,0.6483240723609924,0.2863895893096924,1608768
16759,1.5432435274124146,0.3782709836959839,0.6563935279846191,0.27812254428863525,1608864
16760,1.868424415588379,0.3871738612651825,0.6476216316223145,0.26044777035713196,1608960
16761,1.7124900817871094,0.3897742033004761,0.6775916814804077,0.28781747817993164,1609056
16762,2.176457405090332,0.399287685751915,0.6303210854530334,0.23103339970111847,1609152
16763,1.83574378490448,0.35662758350372314,0.6351895928382874,0.2785620093345642,1609248
16764,1.872711181640625,0.3851820230484009,0.6545225977897644,0.2693405747413635,1609344
16765,1.8232364654541016,0.3642839193344116,0.6529645919799805,0.28868067264556885,1609440
16766,2.0017263889312744,0.38628628849983215,0.638933002948761,0.25264671444892883,1609536
16767,1.8738412857055664,0.3574763536453247,0.6473637223243713,0.28988736867904663,1609632
16768,1.8850246667861938,0.36160653829574585,0.642255961894989,0.28064942359924316,1609728
16769,1.871068000793457,0.35231471061706543,0.6504225134849548,0.2981078028678894,1609824
16770,1.9749006032943726,0.35651054978370667,0.6388265490531921,0.2823159992694855,1609920
16771,1.6618574857711792,0.3762491047382355,0.6541531682014465,0.27790406346321106,1610016
16772,1.691162109375,0.32293668389320374,0.6491934061050415,0.32625672221183777,1610112
16773,1.8215731382369995,0.3685106337070465,0.6509335041046143,0.28242287039756775,1610208
16774,1.7072055339813232,0.3510133922100067,0.6445282697677612,0.2935148775577545,1610304
16775,2.6241650581359863,0.34223946928977966,0.6373856663703918,0.2951461970806122,1610400
16776,2.0028908252716064,0.3114974796772003,0.6358538269996643,0.324356347322464,1610496
16777,2.25433087348938,0.35156768560409546,0.6193503737449646,0.26778268814086914,1610592
16778,1.7083817720413208,0.3404766619205475,0.6661865711212158,0.32570990920066833,1610688
16779,2.0278401374816895,0.3994485139846802,0.6486232876777649,0.24917477369308472,1610784
16780,2.4091696739196777,0.3218708336353302,0.6128308176994324,0.2909599840641022,1610880
16781,1.7859952449798584,0.3434560000896454,0.6522030234336853,0.3087470233440399,1610976
16782,2.2965009212493896,0.3669014573097229,0.6284608840942383,0.2615594267845154,1611072
16783,1.9542697668075562,0.39312103390693665,0.6525833606719971,0.2594623267650604,1611168
16784,2.39233136177063,0.3356359302997589,0.6152718663215637,0.2796359360218048,1611264
16785,2.148120880126953,0.3193138539791107,0.6249542832374573,0.30564042925834656,1611360
16786,2.34190034866333,0.3746212422847748,0.6325944066047668,0.25797316431999207,1611456
16787,1.6967673301696777,0.379341721534729,0.6546916365623474,0.2753499150276184,1611552
16788,1.894547700881958,0.36404669284820557,0.6364667415618896,0.2724200487136841,1611648
16789,2.1259548664093018,0.3470075726509094,0.660275936126709,0.31326836347579956,1611744
16790,2.1205739974975586,0.39306309819221497,0.6309934854507446,0.23793038725852966,1611840
16791,1.6151766777038574,0.3899206817150116,0.6604961156845093,0.2705754339694977,1611936
16792,1.3957972526550293,0.3748972415924072,0.6716219782829285,0.29672473669052124,1612032
16793,2.109468936920166,0.34118685126304626,0.6395896077156067,0.2984027564525604,1612128
16794,1.9815866947174072,0.36094528436660767,0.6291494965553284,0.2682042121887207,1612224
16795,2.274261236190796,0.37272314727306366,0.6197644472122192,0.24704129993915558,1612320
16796,1.7208679914474487,0.39851975440979004,0.6582207679748535,0.2597010135650635,1612416
16797,1.8585542440414429,0.3178083002567291,0.6320375204086304,0.31422922015190125,1612512
16798,1.5175483226776123,0.4074634611606598,0.6705685257911682,0.2631050646305084,1612608
16799,1.562154769897461,0.38217559456825256,0.6599175333976746,0.277741938829422,1612704
16800,2.2560811042785645,0.3080822825431824,0.6188662052154541,0.31078392267227173,1612800
16801,1.8254249095916748,0.39101335406303406,0.656192421913147,0.2651790678501129,1612896
16802,2.2103586196899414,0.3198102116584778,0.616489052772522,0.2966788411140442,1612992
16803,1.2120535373687744,0.41577988862991333,0.6849866509437561,0.2692067623138428,1613088
16804,2.3359975814819336,0.3283746838569641,0.6182376146316528,0.2898629307746887,1613184
16805,2.212876319885254,0.3730672001838684,0.6562172174453735,0.2831500172615051,1613280
16806,2.044567346572876,0.37488341331481934,0.6567929983139038,0.2819095849990845,1613376
16807,1.7513315677642822,0.37674468755722046,0.651323676109314,0.2745789885520935,1613472
16808,1.8424592018127441,0.33979618549346924,0.6466866731643677,0.30689048767089844,1613568
16809,1.7275595664978027,0.36419665813446045,0.6530859470367432,0.2888892889022827,1613664
16810,2.45721173286438,0.3316163122653961,0.6124840378761292,0.28086772561073303,1613760
16811,2.6596755981445312,0.3413834869861603,0.6332331299781799,0.29184964299201965,1613856
16812,1.9339054822921753,0.3362879157066345,0.6652392745018005,0.328951358795166,1613952
16813,1.878818154335022,0.3537222743034363,0.6546925902366638,0.30097031593322754,1614048
16814,2.016620635986328,0.34201911091804504,0.6428227424621582,0.30080363154411316,1614144
16815,1.5896599292755127,0.37324362993240356,0.6652408242225647,0.29199719429016113,1614240
16816,2.4086508750915527,0.3306071162223816,0.6243667006492615,0.2937595844268799,1614336
16817,1.909374713897705,0.3643951714038849,0.6570374369621277,0.2926422655582428,1614432
16818,1.915195345878601,0.3669324219226837,0.6438669562339783,0.27693453431129456,1614528
16819,2.4359946250915527,0.32032477855682373,0.6094016432762146,0.28907686471939087,1614624
16820,1.7487918138504028,0.3949149250984192,0.6557191014289856,0.2608041763305664,1614720
16821,2.162757635116577,0.3119296729564667,0.6267415881156921,0.31481191515922546,1614816
16822,2.0815927982330322,0.32612234354019165,0.6347990036010742,0.30867666006088257,1614912
16823,1.9729665517807007,0.3714126944541931,0.6544169187545776,0.2830042243003845,1615008
16824,2.1546242237091064,0.36536073684692383,0.632511556148529,0.2671508193016052,1615104
16825,2.0659749507904053,0.3550195097923279,0.6345504522323608,0.27953094244003296,1615200
16826,2.296621561050415,0.35548311471939087,0.6289839744567871,0.27350085973739624,1615296
16827,2.308997869491577,0.33708512783050537,0.6228018403053284,0.285716712474823,1615392
16828,2.272671699523926,0.3309919238090515,0.6322724223136902,0.30128049850463867,1615488
16829,2.288172960281372,0.3535882234573364,0.6290881633758545,0.27549993991851807,1615584
16830,1.615499496459961,0.3689377009868622,0.6463517546653748,0.2774140536785126,1615680
16831,2.4596192836761475,0.30127111077308655,0.6125994920730591,0.31132838129997253,1615776
16832,1.9602075815200806,0.3912232518196106,0.6451114416122437,0.25388818979263306,1615872
16833,2.1422231197357178,0.34705570340156555,0.6391386389732361,0.29208293557167053,1615968
16834,1.794024109840393,0.3584040701389313,0.6504020094871521,0.2919979393482208,1616064
16835,2.3526992797851562,0.3315459191799164,0.6135578751564026,0.2820119559764862,1616160
16836,1.987653136253357,0.38754525780677795,0.6292104125022888,0.24166515469551086,1616256
16837,1.9900301694869995,0.36634376645088196,0.640178382396698,0.27383461594581604,1616352
16838,2.741787910461426,0.30680835247039795,0.6262303590774536,0.31942200660705566,1616448
16839,1.5929385423660278,0.33764442801475525,0.6645542979240417,0.3269098699092865,1616544
16840,2.1040360927581787,0.3422430157661438,0.6326620578765869,0.2904190421104431,1616640
