run,arm,alpha,latent,kind,step,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,77000,76500,500,0.001818,0.000680,0.001137,0.985550
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,77000,0,77000,0.942476,0.672534,0.269941,0.008860
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,77500,77000,500,0.003882,0.001735,0.002147,0.955318
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,77500,0,77500,0.944645,0.672965,0.271680,0.008581
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,77500,77000,500,0.004409,0.001654,0.002756,0.941326
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,77500,0,77500,0.947057,0.672817,0.274240,0.008780
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,78000,77500,500,0.003800,0.001760,0.002040,0.959366
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,78000,0,78000,0.947649,0.672306,0.275343,0.008704
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,78000,77500,500,0.002775,0.001526,0.001249,0.953288
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,78000,0,78000,0.948279,0.672557,0.275722,0.008515
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,78500,78000,500,0.005975,0.002598,0.003377,0.942626
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,78500,0,78500,0.944040,0.673187,0.270853,0.007250
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,78500,78000,500,0.005482,0.002409,0.003074,0.934562
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,78500,0,78500,0.945084,0.673364,0.271720,0.007161
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,79000,78500,500,0.003091,0.001223,0.001868,0.983057
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,79000,0,79000,0.945724,0.672533,0.273191,0.007484
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,79000,78500,500,0.002280,0.000919,0.001361,0.988700
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,79000,0,79000,0.946470,0.672405,0.274066,0.007540
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,79500,79000,500,0.003353,0.001316,0.002036,0.979006
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,79500,0,79500,0.945734,0.672778,0.272956,0.007470
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,79500,79000,500,0.002953,0.001099,0.001854,0.983243
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,79500,0,79500,0.946474,0.672887,0.273587,0.007625
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,80000,79500,500,0.004920,0.001892,0.003028,0.969854
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,80000,0,80000,0.948765,0.672761,0.276004,0.007427
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,80000,79500,500,0.002330,0.000901,0.001428,0.987871
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,80000,0,80000,0.948326,0.673114,0.275212,0.007310
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,80500,80000,500,0.003338,0.001265,0.002073,0.983397
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,80500,0,80500,0.947023,0.673234,0.273789,0.007344
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,80500,80000,500,0.001341,0.000711,0.000631,0.991031
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,80500,0,80500,0.948296,0.673295,0.275001,0.007111
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,81000,80500,500,0.003393,0.001241,0.002152,0.974904
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,81000,0,81000,0.946287,0.673109,0.273179,0.007714
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,81000,80500,500,0.001571,0.000699,0.000872,0.989189
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,81000,0,81000,0.945680,0.673471,0.272210,0.007072
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,81500,81000,500,0.003005,0.001122,0.001883,0.981066
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,81500,0,81500,0.946711,0.673333,0.273378,0.007181
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,81500,81000,500,0.001241,0.000588,0.000653,0.993180
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,81500,0,81500,0.945488,0.673724,0.271763,0.006822
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,82000,81500,500,0.003525,0.001301,0.002223,0.975173
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,82000,0,82000,0.946823,0.673552,0.273270,0.006571
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,82000,81500,500,0.002650,0.001075,0.001576,0.976815
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,82000,0,82000,0.946428,0.673638,0.272790,0.006711
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,82500,82000,500,0.003795,0.001685,0.002110,0.966783
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,82500,0,82500,0.946952,0.673910,0.273042,0.006262
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,82500,82000,500,0.001951,0.000984,0.000967,0.981588
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,82500,0,82500,0.948296,0.673714,0.274582,0.006497
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,83000,82500,500,0.002539,0.000916,0.001624,0.989525
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,83000,0,83000,0.948643,0.673520,0.275123,0.006460
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,83000,82500,500,0.001915,0.000687,0.001228,0.990889
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,83000,0,83000,0.948952,0.673543,0.275409,0.006650
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,83500,83000,500,0.003099,0.001445,0.001655,0.981910
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,83500,0,83500,0.948187,0.673161,0.275027,0.007006
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,83500,83000,500,0.001303,0.000677,0.000626,0.991662
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,83500,0,83500,0.948509,0.673645,0.274864,0.006758
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,84000,83500,500,0.007268,0.002471,0.004797,0.953210
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,84000,0,84000,0.951841,0.672896,0.278945,0.007606
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,84000,83500,500,0.001259,0.000606,0.000653,0.991773
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,84000,0,84000,0.950130,0.673070,0.277060,0.007296
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,84500,84000,500,0.007721,0.002455,0.005266,0.949791
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,84500,0,84500,0.950032,0.672995,0.277037,0.006929
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,84500,84000,500,0.002694,0.001030,0.001664,0.981844
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,84500,0,84500,0.949574,0.673261,0.276313,0.006793
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,85000,84500,500,0.002363,0.001144,0.001218,0.988380
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,85000,0,85000,0.952470,0.673548,0.278922,0.006695
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,85000,84500,500,0.001575,0.000675,0.000899,0.991908
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,85000,0,85000,0.951622,0.673607,0.278015,0.006662
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,85500,85000,500,0.004188,0.001377,0.002811,0.976494
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,85500,0,85500,0.952403,0.673352,0.279052,0.007021
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,85500,85000,500,0.002344,0.000879,0.001465,0.983843
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,85500,0,85500,0.952098,0.674120,0.277978,0.006292
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,86000,85500,500,0.003873,0.001599,0.002274,0.977808
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,86000,0,86000,0.956272,0.673088,0.283184,0.007100
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,86000,85500,500,0.003541,0.001482,0.002059,0.973828
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,86000,0,86000,0.953514,0.672989,0.280525,0.007309
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,86500,86000,500,0.008720,0.003193,0.005527,0.904313
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,86500,0,86500,0.955123,0.672685,0.282438,0.008179
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,86500,86000,500,0.001447,0.000789,0.000658,0.989105
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,86500,0,86500,0.953761,0.673154,0.280607,0.007546
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,87000,86500,500,0.011430,0.003867,0.007563,0.889744
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,87000,0,87000,0.954124,0.673079,0.281045,0.007767
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,87000,86500,500,0.001976,0.000899,0.001077,0.985674
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,87000,0,87000,0.952790,0.672931,0.279859,0.007813
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,87500,87000,500,0.003843,0.001567,0.002276,0.960536
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,87500,0,87500,0.954121,0.673124,0.280997,0.007944
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,87500,87000,500,0.003496,0.001258,0.002238,0.966237
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,87500,0,87500,0.954313,0.673054,0.281260,0.007937
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,88000,87500,500,0.002345,0.001292,0.001054,0.976026
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,88000,0,88000,0.953312,0.672302,0.281011,0.008101
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,88000,87500,500,0.001357,0.000708,0.000649,0.985966
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,88000,0,88000,0.953812,0.672831,0.280981,0.007896
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,88500,88000,500,0.005733,0.002111,0.003622,0.954354
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,88500,0,88500,0.953982,0.672912,0.281070,0.007292
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,88500,88000,500,0.001247,0.000599,0.000648,0.989853
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,88500,0,88500,0.954229,0.673339,0.280890,0.007251
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,89000,88500,500,0.007292,0.001956,0.005336,0.967189
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,89000,0,89000,0.948797,0.673295,0.275502,0.007078
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,89000,88500,500,0.002143,0.000939,0.001204,0.986683
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,89000,0,89000,0.951430,0.673047,0.278383,0.007519
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,89500,89000,500,0.004474,0.001780,0.002694,0.963432
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,89500,0,89500,0.951381,0.672968,0.278413,0.007368
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,89500,89000,500,0.000881,0.000528,0.000352,0.992428
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,89500,0,89500,0.950707,0.673093,0.277614,0.007367
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,90000,89500,500,0.003114,0.001422,0.001692,0.973925
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,90000,0,90000,0.951323,0.673299,0.278024,0.006756
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,90000,89500,500,0.002409,0.001151,0.001258,0.980700
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,90000,0,90000,0.950977,0.673443,0.277535,0.006641
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,90500,90000,500,0.002627,0.001171,0.001457,0.981010
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,90500,0,90500,0.950474,0.673069,0.277405,0.006628
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,90500,90000,500,0.001729,0.000718,0.001011,0.987460
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,90500,0,90500,0.951300,0.673386,0.277914,0.006841
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,91000,90500,500,0.005596,0.001621,0.003974,0.969010
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,91000,0,91000,0.955398,0.673814,0.281584,0.006489
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,91000,90500,500,0.001085,0.000455,0.000629,0.993037
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,91000,0,91000,0.953199,0.673718,0.279481,0.006499
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,91500,91000,500,0.004481,0.001468,0.003013,0.972733
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,91500,0,91500,0.957488,0.673076,0.284412,0.006884
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,91500,91000,500,0.001258,0.000572,0.000686,0.991002
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,91500,0,91500,0.955057,0.673701,0.281356,0.006488
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,92000,91500,500,0.003821,0.001389,0.002431,0.983783
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,92000,0,92000,0.956439,0.673861,0.282578,0.006114
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,92000,91500,500,0.000748,0.000354,0.000394,0.995871
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,92000,0,92000,0.956014,0.673668,0.282346,0.006438
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,92500,92000,500,0.005305,0.001446,0.003860,0.973493
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,92500,0,92500,0.955169,0.672420,0.282749,0.007299
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,92500,92000,500,0.000861,0.000456,0.000405,0.995324
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,92500,0,92500,0.954468,0.673537,0.280931,0.006464
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,93000,92500,500,0.002256,0.001141,0.001115,0.984059
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,93000,0,93000,0.953628,0.673224,0.280403,0.006745
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,93000,92500,500,0.001448,0.000573,0.000875,0.991302
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,93000,0,93000,0.955678,0.673223,0.282454,0.006769
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,93500,93000,500,0.002545,0.001339,0.001206,0.980876
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,93500,0,93500,0.955715,0.672638,0.283077,0.007246
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,93500,93000,500,0.001016,0.000515,0.000501,0.991760
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,93500,0,93500,0.956088,0.673013,0.283075,0.007121
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,94000,93500,500,0.002675,0.001216,0.001459,0.981926
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,94000,0,94000,0.954151,0.672535,0.281616,0.007647
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,94000,93500,500,0.000883,0.000540,0.000343,0.991137
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,94000,0,94000,0.955655,0.672677,0.282978,0.007470
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,94500,94000,500,0.004729,0.001666,0.003063,0.976316
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,94500,0,94500,0.954262,0.672760,0.281501,0.007119
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,94500,94000,500,0.000824,0.000406,0.000418,0.994612
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,94500,0,94500,0.956186,0.672649,0.283538,0.007415
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,95000,94500,500,0.003986,0.001344,0.002641,0.986972
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,95000,0,95000,0.953351,0.672070,0.281281,0.007630
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,95000,94500,500,0.000461,0.000239,0.000222,0.997013
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,95000,0,95000,0.956292,0.672588,0.283704,0.007564
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,95500,95000,500,0.002763,0.001271,0.001492,0.984367
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,95500,0,95500,0.955473,0.672038,0.283435,0.007311
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,95500,95000,500,0.000485,0.000255,0.000230,0.995993
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,95500,0,95500,0.956029,0.672692,0.283337,0.007327
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,96000,95500,500,0.003376,0.001559,0.001818,0.977678
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,96000,0,96000,0.956081,0.672207,0.283874,0.007727
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,96000,95500,500,0.000384,0.000184,0.000200,0.997735
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,96000,0,96000,0.955979,0.672612,0.283367,0.007402
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,96500,96000,500,0.003800,0.001454,0.002346,0.969399
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,96500,0,96500,0.955043,0.672322,0.282721,0.007389
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,96500,96000,500,0.000449,0.000212,0.000237,0.997277
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,96500,0,96500,0.956749,0.672584,0.284165,0.007405
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,97000,96500,500,0.004701,0.001489,0.003212,0.964789
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,97000,0,97000,0.955935,0.671983,0.283952,0.007832
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,97000,96500,500,0.000384,0.000209,0.000175,0.997292
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,97000,0,97000,0.955830,0.672211,0.283619,0.007635
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,97500,97000,500,0.006864,0.002404,0.004459,0.952275
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,97500,0,97500,0.952698,0.672113,0.280585,0.007429
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,97500,97000,500,0.000420,0.000168,0.000253,0.997154
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,97500,0,97500,0.955388,0.672232,0.283156,0.007637
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,98000,97500,500,0.004800,0.001933,0.002867,0.971119
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,98000,0,98000,0.956136,0.672910,0.283226,0.006699
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,98000,97500,500,0.000210,0.000100,0.000110,0.998504
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,98000,0,98000,0.954657,0.672290,0.282367,0.007568
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,98500,98000,500,0.003316,0.001099,0.002218,0.987268
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,98500,0,98500,0.954785,0.672339,0.282447,0.007625
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,98500,98000,500,0.000098,0.000047,0.000050,0.999313
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,98500,0,98500,0.954255,0.672429,0.281826,0.007489
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,99000,98500,500,0.003655,0.001130,0.002525,0.985033
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,99000,0,99000,0.956051,0.673377,0.282674,0.006794
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,99000,98500,500,0.000045,0.000027,0.000018,0.999775
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,99000,0,99000,0.953991,0.672588,0.281404,0.007432
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,99500,99000,500,0.004544,0.001476,0.003068,0.978035
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,99500,0,99500,0.951956,0.672676,0.279280,0.007264
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,99500,99000,500,0.000024,0.000012,0.000011,0.999824
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,99500,0,99500,0.954007,0.672662,0.281344,0.007416
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,adjacent,100000,99500,500,0.002448,0.000889,0.001559,0.989856
align_teacher_sched,align_teacher,sched_0.9_1.0,student_h,vs_initial,100000,0,100000,0.955594,0.672569,0.283025,0.007333
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,adjacent,100000,99500,500,0.000009,0.000004,0.000005,0.999958
align_teacher_sched,align_teacher,sched_0.9_1.0,teacher_h,vs_initial,100000,0,100000,0.954144,0.672723,0.281421,0.007399
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,500,0,500,0.787508,0.348223,0.439285,0.410803
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,500,0,500,0.784015,0.346703,0.437312,0.411904
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,1000,500,500,0.202907,0.123482,0.079425,0.759912
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,1000,0,1000,0.793921,0.432724,0.361197,0.303623
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,1000,500,500,0.198557,0.125005,0.073552,0.756542
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,1000,0,1000,0.792517,0.433078,0.359439,0.304082
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,1500,1000,500,0.119277,0.069600,0.049677,0.859276
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,1500,0,1500,0.793513,0.459074,0.334440,0.283090
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,1500,1000,500,0.110975,0.066589,0.044386,0.864800
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,1500,0,1500,0.788497,0.457835,0.330662,0.285959
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,2000,1500,500,0.079642,0.050996,0.028646,0.890505
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,2000,0,2000,0.792368,0.473502,0.318865,0.276719
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,2000,1500,500,0.075998,0.049314,0.026683,0.896482
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,2000,0,2000,0.793884,0.471839,0.322045,0.280118
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,2500,2000,500,0.085929,0.050679,0.035250,0.892567
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,2500,0,2500,0.802639,0.493281,0.309358,0.258297
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,2500,2000,500,0.076835,0.048275,0.028560,0.897156
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,2500,0,2500,0.801970,0.494129,0.307841,0.256931
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,3000,2500,500,0.070606,0.044860,0.025747,0.904814
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,3000,0,3000,0.819366,0.507843,0.311523,0.244027
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,3000,2500,500,0.066562,0.043239,0.023323,0.910190
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,3000,0,3000,0.819826,0.506378,0.313448,0.245673
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,3500,3000,500,0.061366,0.039510,0.021856,0.910931
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,3500,0,3500,0.833019,0.517879,0.315140,0.233089
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,3500,3000,500,0.057013,0.038302,0.018712,0.914890
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,3500,0,3500,0.829433,0.517731,0.311702,0.231619
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,4000,3500,500,0.063584,0.039802,0.023782,0.898293
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,4000,0,4000,0.845430,0.532344,0.313085,0.214107
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,4000,3500,500,0.056067,0.037780,0.018287,0.904366
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,4000,0,4000,0.844732,0.532253,0.312479,0.214582
