run,step,loss,loss_tau_ref,u_temporal,u_batch
align_teacher_a09,19800,0.0016063849907368422,6.989315509796143,0.015830719843506813,0.029900671914219856
align_teacher_a09,19900,0.0015518547734245658,6.943349838256836,0.015819236636161804,0.03139720857143402
align_teacher_a09,20000,0.001582665485329926,6.940845489501953,0.015806417912244797,0.0305514857172966
align_teacher_a09,20100,0.0018293646862730384,6.956586837768555,0.01580270379781723,0.03099651448428631
align_teacher_a09,20200,0.0015414193039759994,6.933242321014404,0.015835531055927277,0.03136714547872543
align_teacher_a09,20300,0.0017039112281054258,6.910021781921387,0.01583530381321907,0.03411592170596123
align_teacher_a09,20400,0.0016410191310569644,6.915891170501709,0.015810109674930573,0.0352727547287941
align_teacher_a09,20500,0.0017778679030016065,6.952335357666016,0.015845023095607758,0.031458914279937744
align_teacher_a09,20600,0.0018453093944117427,6.914214134216309,0.015843048691749573,0.031643275171518326
align_teacher_a09,20700,0.0017472021281719208,6.914759635925293,0.015820136293768883,0.0341215543448925
align_teacher_a09,20800,0.0018760552629828453,6.946300983428955,0.01583993434906006,0.03226419538259506
align_teacher_a09,20900,0.0024245078675448895,6.9048542976379395,0.0158112570643425,0.034507252275943756
align_teacher_a09,21000,0.0019905592780560255,6.871737480163574,0.015809502452611923,0.03705258667469025
align_teacher_a09,21100,0.0018057364504784346,6.955827236175537,0.01587386056780815,0.031290508806705475
align_teacher_a09,21200,0.0019536297768354416,6.920925140380859,0.015827160328626633,0.03323516622185707
align_teacher_a09,21300,0.0018069322686642408,6.933498382568359,0.015840908512473106,0.03473060578107834
align_teacher_a09,21400,0.0019648876041173935,6.927136421203613,0.015807073563337326,0.034447990357875824
align_teacher_a09,21500,0.0017368328990414739,6.8984832763671875,0.015858467668294907,0.035848721861839294
align_teacher_a09,21600,0.0019042063504457474,6.939469814300537,0.015856914222240448,0.03279614448547363
align_teacher_a09,21700,0.001723738620057702,6.894935607910156,0.015804743394255638,0.033513735979795456
align_teacher_a09,21800,0.0018586742226034403,6.918576240539551,0.015845146030187607,0.03566386550664902
align_teacher_a09,21900,0.0022924758959561586,6.909924030303955,0.015838313847780228,0.03747714310884476
align_teacher_a09,22000,0.0021150787360966206,6.868587970733643,0.015860838815569878,0.03555351495742798
align_teacher_a09,22100,0.0020695538260042667,6.889736175537109,0.015826040878891945,0.035420797765254974
align_teacher_a09,22200,0.0018950336379930377,6.927211284637451,0.015851881355047226,0.03355967998504639
align_teacher_a09,22300,0.001748438342474401,6.959381103515625,0.01583857089281082,0.03169352561235428
align_teacher_a09,22400,0.0019251961493864655,6.909329414367676,0.015869973227381706,0.03678825497627258
align_teacher_a09,22500,0.0019975444301962852,6.890780925750732,0.015864556655287743,0.03490440547466278
align_teacher_a09,22600,0.0018164482899010181,6.909453392028809,0.015838222578167915,0.03385654836893082
align_teacher_a09,22700,0.001820733305066824,6.902278423309326,0.015821505337953568,0.0381164588034153
align_teacher_a09,22800,0.0021156470756977797,6.883030891418457,0.015868503600358963,0.034868523478507996
align_teacher_a09,22900,0.0020600552670657635,6.9194841384887695,0.01587725803256035,0.03470183163881302
align_teacher_a09,23000,0.0021461420692503452,6.916092395782471,0.0158455241471529,0.035380516201257706
align_teacher_a09,23100,0.0019034243887290359,6.91074800491333,0.015823956578969955,0.03520474210381508
align_teacher_a09,23200,0.0020720302127301693,6.9474334716796875,0.015866277739405632,0.0323125496506691
align_teacher_a09,23300,0.00201800256036222,6.8697309494018555,0.015844877809286118,0.03675225004553795
align_teacher_a09,23400,0.0021119725424796343,6.928521633148193,0.01583152636885643,0.0324704572558403
align_teacher_a09,23500,0.002122292062267661,6.861725330352783,0.015871699899435043,0.03922126069664955
align_teacher_a09,23600,0.0020783680956810713,6.903090953826904,0.015879396349191666,0.03608781099319458
align_teacher_a09,23700,0.002113041467964649,6.885372161865234,0.015857655555009842,0.035037532448768616
align_teacher_a09,23800,0.0019878759048879147,6.9264912605285645,0.015887465327978134,0.033760711550712585
align_teacher_a09,23900,0.0020017011556774378,6.934226036071777,0.01586988940834999,0.03631323575973511
align_teacher_a09,24000,0.002120252698659897,6.906661033630371,0.01589852012693882,0.03630954027175903
align_teacher_a09,24100,0.002193835098296404,6.895402908325195,0.01588441990315914,0.03587338328361511
align_teacher_a09,24200,0.0020149534102529287,6.91961145401001,0.01584365777671337,0.03562115132808685
align_teacher_a09,24300,0.002237587235867977,6.921447277069092,0.015877753496170044,0.03607765585184097
align_teacher_a09,24400,0.0020310459658503532,6.882203578948975,0.015890643000602722,0.03878314048051834
align_teacher_a09,24500,0.001918106572702527,6.879454135894775,0.015857864171266556,0.03693421930074692
align_teacher_a09,24600,0.0020516307558864355,6.869674205780029,0.015844400972127914,0.03687277436256409
align_teacher_a09,24700,0.0020202635787427425,6.926390171051025,0.01589163765311241,0.0337495431303978
align_teacher_a09,24800,0.002075348747894168,6.894346237182617,0.015864942222833633,0.036162931472063065
align_teacher_a09,24900,0.00233032600954175,6.928058624267578,0.01590324565768242,0.03546342998743057
align_teacher_a09,25000,0.002275130245834589,6.879190921783447,0.015857968479394913,0.03925815224647522
align_teacher_a09,25100,0.0023036052007228136,6.911721229553223,0.015929443761706352,0.03473866358399391
align_teacher_a09,25200,0.0022404035553336143,6.9046525955200195,0.015923243016004562,0.03622981160879135
align_teacher_a09,25300,0.002535811625421047,6.892801284790039,0.015923304483294487,0.03694542869925499
align_teacher_a09,25400,0.0022983471862971783,6.903919219970703,0.01591225154697895,0.03921167552471161
align_teacher_a09,25500,0.0021875000093132257,6.898525714874268,0.01590311899781227,0.038382191210985184
align_teacher_a09,25600,0.0023943681735545397,6.87737512588501,0.015891343355178833,0.03724604845046997
align_teacher_a09,25700,0.0027680317871272564,6.9092278480529785,0.015971150249242783,0.03785485774278641
align_teacher_a09,25800,0.00218867976218462,6.873487949371338,0.015906523913145065,0.03954616189002991
align_teacher_a09,25900,0.0023656105622649193,6.843185901641846,0.015918731689453125,0.03958069533109665
align_teacher_a09,26000,0.0023781044874340296,6.878906726837158,0.01590912416577339,0.036774154752492905
align_teacher_a09,26100,0.0024954904802143574,6.863728046417236,0.015984684228897095,0.04074012488126755
align_teacher_a09,26200,0.002402667421847582,6.832780361175537,0.01591547206044197,0.0395338274538517
align_teacher_a09,26300,0.002446551341563463,6.86084508895874,0.01589207910001278,0.03821931779384613
align_teacher_a09,26400,0.002424882259219885,6.8773579597473145,0.015944674611091614,0.03599749132990837
align_teacher_a09,26500,0.0026545138098299503,6.857147216796875,0.015925375744700432,0.04134678840637207
align_teacher_a09,26600,0.0026902053505182266,6.882590293884277,0.0159548781812191,0.03863590583205223
align_teacher_a09,26700,0.002792220562696457,6.886580944061279,0.015957722440361977,0.03918157517910004
align_teacher_a09,26800,0.00250612897798419,6.819731712341309,0.01592082716524601,0.0360194593667984
align_teacher_a09,26900,0.0028239856474101543,6.84286642074585,0.01590750180184841,0.03791682422161102
align_teacher_a09,27000,0.0024826140142977238,6.832976341247559,0.01589250937104225,0.04192917421460152
align_teacher_a09,27100,0.003129286225885153,6.847891807556152,0.015886444598436356,0.03995991125702858
align_teacher_a09,27200,0.003173627657815814,6.837215423583984,0.015918321907520294,0.04015496373176575
align_teacher_a09,27300,0.0027726273983716965,6.800044536590576,0.01594572141766548,0.041231147944927216
align_teacher_a09,27400,0.0025532287545502186,6.844363212585449,0.015933450311422348,0.03643430024385452
align_teacher_a09,27500,0.003276936709880829,6.850865840911865,0.015986664220690727,0.03961347043514252
align_teacher_a09,27600,0.003002633573487401,6.835417747497559,0.015947988256812096,0.03964860737323761
align_teacher_a09,27700,0.0029326877556741238,6.852849006652832,0.015977386385202408,0.037906572222709656
align_teacher_a09,27800,0.0027189464308321476,6.827685832977295,0.015936432406306267,0.0406588576734066
align_teacher_a09,27900,0.003008052706718445,6.838268280029297,0.015990138053894043,0.041877955198287964
align_teacher_a09,28000,0.0026072142645716667,6.840961933135986,0.015979662537574768,0.04190470278263092
align_teacher_a09,28100,0.0025493353605270386,6.863252639770508,0.015913991257548332,0.03767751157283783
align_teacher_a09,28200,0.0026907511055469513,6.844669818878174,0.01593504101037979,0.04075080156326294
align_teacher_a09,28300,0.00298060430213809,6.808342456817627,0.015971804037690163,0.04296599328517914
align_teacher_a09,28400,0.003268046071752906,6.784643173217773,0.015914902091026306,0.04276248812675476
align_teacher_a09,28500,0.0027565299533307552,6.805922508239746,0.015976134687662125,0.04054069146513939
align_teacher_a09,28600,0.002820277586579323,6.8053812980651855,0.01596050336956978,0.04090927168726921
align_teacher_a09,28700,0.002829728415235877,6.796792984008789,0.01598440483212471,0.04199739545583725
align_teacher_a09,28800,0.0027028366457670927,6.786349773406982,0.015901770442724228,0.04181217774748802
align_teacher_a09,28900,0.002803143812343478,6.805140018463135,0.01595761626958847,0.04024701192975044
align_teacher_a09,29000,0.0030169852543622255,6.820689678192139,0.01598840206861496,0.04179510474205017
align_teacher_a09,29100,0.002824276452884078,6.7729573249816895,0.01593635231256485,0.042586516588926315
