step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
90500,student_h,vs_initial,0,90500,0.987027,0.678783,0.308244,0.006392
90500,teacher_h,adjacent,90000,500,0.001019,0.000230,0.000789,0.993890
90500,teacher_h,vs_initial,0,90500,0.986955,0.678728,0.308227,0.006129
91000,student_h,adjacent,90500,500,0.001531,0.000292,0.001239,0.985303
91000,student_h,vs_initial,0,91000,0.990167,0.678576,0.311591,0.006116
91000,teacher_h,adjacent,90500,500,0.001250,0.000290,0.000960,0.985693
91000,teacher_h,vs_initial,0,91000,0.989637,0.678585,0.311052,0.005978
91500,student_h,adjacent,91000,500,0.002042,0.000430,0.001613,0.981947
91500,student_h,vs_initial,0,91500,0.987581,0.678478,0.309103,0.005970
91500,teacher_h,adjacent,91000,500,0.001432,0.000368,0.001064,0.982747
91500,teacher_h,vs_initial,0,91500,0.987219,0.678623,0.308597,0.005749
92000,student_h,adjacent,91500,500,0.003401,0.000620,0.002780,0.987756
92000,student_h,vs_initial,0,92000,0.986631,0.678739,0.307892,0.004865
92000,teacher_h,adjacent,91500,500,0.002476,0.000443,0.002032,0.990104
92000,teacher_h,vs_initial,0,92000,0.986800,0.678793,0.308007,0.004958
92500,student_h,adjacent,92000,500,0.002200,0.000557,0.001643,0.988491
92500,student_h,vs_initial,0,92500,0.988924,0.678491,0.310434,0.005639
92500,teacher_h,adjacent,92000,500,0.001448,0.000353,0.001095,0.992079
92500,teacher_h,vs_initial,0,92500,0.988800,0.678512,0.310288,0.005524
93000,student_h,adjacent,92500,500,0.001845,0.000365,0.001480,0.987788
93000,student_h,vs_initial,0,93000,0.989718,0.678308,0.311410,0.005404
93000,teacher_h,adjacent,92500,500,0.001610,0.000334,0.001276,0.991204
93000,teacher_h,vs_initial,0,93000,0.990239,0.678253,0.311986,0.005519
93500,student_h,adjacent,93000,500,0.001978,0.000438,0.001540,0.990806
93500,student_h,vs_initial,0,93500,0.986089,0.678418,0.307670,0.005233
93500,teacher_h,adjacent,93000,500,0.002184,0.000457,0.001727,0.990431
93500,teacher_h,vs_initial,0,93500,0.986916,0.678529,0.308387,0.005149
94000,student_h,adjacent,93500,500,0.002779,0.000560,0.002219,0.988862
94000,student_h,vs_initial,0,94000,0.986245,0.678043,0.308203,0.005661
94000,teacher_h,adjacent,93500,500,0.002144,0.000429,0.001715,0.990013
94000,teacher_h,vs_initial,0,94000,0.986238,0.678505,0.307733,0.005405
94500,student_h,adjacent,94000,500,0.005998,0.001384,0.004614,0.967635
94500,student_h,vs_initial,0,94500,0.987042,0.678584,0.308459,0.006711
94500,teacher_h,adjacent,94000,500,0.004309,0.001118,0.003191,0.975863
94500,teacher_h,vs_initial,0,94500,0.986395,0.678655,0.307740,0.006338
95000,student_h,adjacent,94500,500,0.001681,0.000293,0.001387,0.988176
95000,student_h,vs_initial,0,95000,0.985438,0.678599,0.306839,0.006384
95000,teacher_h,adjacent,94500,500,0.001377,0.000259,0.001118,0.990183
95000,teacher_h,vs_initial,0,95000,0.985738,0.678626,0.307112,0.006404
95500,student_h,adjacent,95000,500,0.004231,0.000659,0.003571,0.969160
95500,student_h,vs_initial,0,95500,0.985942,0.678931,0.307011,0.004939
95500,teacher_h,adjacent,95000,500,0.003488,0.000581,0.002907,0.971295
95500,teacher_h,vs_initial,0,95500,0.985336,0.678929,0.306407,0.005050
96000,student_h,adjacent,95500,500,0.004403,0.000883,0.003520,0.977328
96000,student_h,vs_initial,0,96000,0.985674,0.678723,0.306951,0.006758
96000,teacher_h,adjacent,95500,500,0.003002,0.000596,0.002407,0.982904
96000,teacher_h,vs_initial,0,96000,0.985372,0.678652,0.306720,0.006533
96500,student_h,adjacent,96000,500,0.002141,0.000381,0.001760,0.982368
96500,student_h,vs_initial,0,96500,0.987597,0.679013,0.308584,0.005354
96500,teacher_h,adjacent,96000,500,0.001893,0.000306,0.001587,0.984701
96500,teacher_h,vs_initial,0,96500,0.987122,0.679096,0.308026,0.005309
97000,student_h,adjacent,96500,500,0.001387,0.000258,0.001128,0.992167
97000,student_h,vs_initial,0,97000,0.988169,0.679141,0.309028,0.005064
97000,teacher_h,adjacent,96500,500,0.001241,0.000233,0.001009,0.992152
97000,teacher_h,vs_initial,0,97000,0.988604,0.679113,0.309491,0.005207
97500,student_h,adjacent,97000,500,0.001328,0.000244,0.001083,0.990078
97500,student_h,vs_initial,0,97500,0.987540,0.678997,0.308543,0.005458
97500,teacher_h,adjacent,97000,500,0.001290,0.000239,0.001051,0.992923
97500,teacher_h,vs_initial,0,97500,0.987838,0.679076,0.308762,0.005144
98000,student_h,adjacent,97500,500,0.006729,0.002109,0.004620,0.983067
98000,student_h,vs_initial,0,98000,0.988861,0.680438,0.308424,0.003687
98000,teacher_h,adjacent,97500,500,0.003158,0.001130,0.002028,0.982108
98000,teacher_h,vs_initial,0,98000,0.989584,0.680032,0.309552,0.003987
98500,student_h,adjacent,98000,500,0.003746,0.000967,0.002779,0.981402
98500,student_h,vs_initial,0,98500,0.992399,0.679681,0.312719,0.004384
98500,teacher_h,adjacent,98000,500,0.001426,0.000330,0.001096,0.993097
98500,teacher_h,vs_initial,0,98500,0.992934,0.679946,0.312988,0.004093
99000,student_h,adjacent,98500,500,0.002981,0.000984,0.001997,0.972790
99000,student_h,vs_initial,0,99000,0.992917,0.678750,0.314167,0.006599
99000,teacher_h,adjacent,98500,500,0.003687,0.001158,0.002529,0.970670
99000,teacher_h,vs_initial,0,99000,0.992552,0.678770,0.313782,0.006366
99500,student_h,adjacent,99000,500,0.001502,0.000425,0.001077,0.981322
99500,student_h,vs_initial,0,99500,0.991875,0.679112,0.312763,0.008115
99500,teacher_h,adjacent,99000,500,0.001731,0.000499,0.001232,0.981099
99500,teacher_h,vs_initial,0,99500,0.992206,0.679204,0.313002,0.007834
100000,student_h,adjacent,99500,500,0.001773,0.000537,0.001236,0.980194
100000,student_h,vs_initial,0,100000,0.993151,0.679222,0.313929,0.005779
100000,teacher_h,adjacent,99500,500,0.001655,0.000468,0.001187,0.980562
100000,teacher_h,vs_initial,0,100000,0.993387,0.679331,0.314056,0.005811
