step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3
22,9.747342109680176,9.723407745361328,0.2013688087463379,0.31551621228348065,0.9071780443191528,0.7058092355728149,0.6761926412582397,0.21194283664226532,2816,0,0,0.8808948397636414,0.7118330299854279,0.008117932826280594,0.008845950476825237,0.9686126112937927,0.11491476744413376,0.2586647570133209
23,9.672700881958008,9.617240905761719,0.22806638479232788,0.28326396034266343,0.9098650217056274,0.6817986369132996,0.657879114151001,0.2388155460357666,2944,0,0,0.8793547376990318,0.735152006149292,0.00820851605385542,0.009264080785214901,0.9743956923484802,0.13842329382896423,0.2941761314868927
24,9.612677574157715,9.556775093078613,0.25542497634887695,0.26868115599478815,0.9061587452888489,0.6507337689399719,0.6307682991027832,0.22197945415973663,3072,0,1,0.8737627565860748,0.7444075047969818,0.008712146431207657,0.009411778301000595,0.9750023484230042,0.1460227221250534,0.30241477489471436
25,9.612173080444336,9.559218406677246,0.2554877996444702,0.2610269518883631,0.90975421667099,0.6542664170265198,0.6280155777931213,0.22278377413749695,3200,0,1,0.8795103803277016,0.7565433233976364,0.008171621710062027,0.00954534113407135,0.9809322953224182,0.1802556812763214,0.36463066935539246
26,9.520322799682617,9.48273754119873,0.2488166093826294,0.2599310395323354,0.9126092791557312,0.6637926697731018,0.6221296191215515,0.15409524738788605,3328,0,0,0.8946029394865036,0.7679001688957214,0.008472091518342495,0.009495692327618599,0.9830736517906189,0.19758522510528564,0.3978693187236786
27,9.371357917785645,9.294246673583984,0.27580344676971436,0.24079288599884688,0.9125251770019531,0.6367217302322388,0.5995693206787109,0.12329733371734619,3456,0,1,0.8966983184218407,0.780169740319252,0.008924560621380806,0.009598268195986748,0.9847815632820129,0.2193892002105713,0.43529829382896423
28,9.38895320892334,9.347524642944336,0.31456273794174194,0.2108391712437609,0.9159586429595947,0.6013959050178528,0.5861048698425293,0.14446668326854706,3584,0,0,0.8990145400166512,0.7960850149393082,0.009191688150167465,0.010246912017464638,0.9873712658882141,0.2626420259475708,0.4807528257369995
29,9.429116249084473,9.419784545898438,0.33741581439971924,0.1944786428406772,0.9185370206832886,0.5811212062835693,0.5800548791885376,0.12678532302379608,3712,0,0,0.9034424647688866,0.8051222115755081,0.009158056229352951,0.010389305651187897,0.9866666793823242,0.23941761255264282,0.46441760659217834
30,9.234274864196777,9.134634017944336,0.3266882300376892,0.19216951455317588,0.9222862720489502,0.595598042011261,0.5844932794570923,0.07113446295261383,3840,0,0,0.9139544367790222,0.8122474998235703,0.008853236213326454,0.009831883013248444,0.9891778826713562,0.2740767002105713,0.5220880508422852
31,9.003654479980469,8.819849967956543,0.4026648998260498,0.16410649692410906,0.9209469556808472,0.5182820558547974,0.4913496971130371,0.0756252110004425,3968,0,1,0.9129636585712433,0.8442308008670807,0.010068056173622608,0.0103108249604702,0.9896103739738464,0.28473010659217834,0.5248579382896423
32,9.214460372924805,9.116168975830078,0.382222056388855,0.16344919803536603,0.9253196716308594,0.5430976152420044,0.5366182327270508,0.06915312260389328,4096,0,0,0.9197367429733276,0.8383495658636093,0.00938829779624939,0.010048680007457733,0.9897390007972717,0.3046875,0.558380663394928
33,8.923666954040527,8.720328330993652,0.43848928809165955,0.14084749496899823,0.9281150698661804,0.4896257817745209,0.4932943284511566,0.06609025597572327,4224,0,0,0.9229084327816963,0.8575818687677383,0.009764319285750389,0.010450901463627815,0.9921878576278687,0.33032670617103577,0.5926136374473572
34,8.845263481140137,8.623173713684082,0.47042253613471985,0.13143623883361427,0.9288128614425659,0.45839032530784607,0.44885730743408203,0.07641341537237167,4352,0,0,0.9233854338526726,0.8703817874193192,0.010229870676994324,0.010851629078388214,0.993827223777771,0.3668323755264282,0.6544033885002136
35,8.892278671264648,8.705629348754883,0.4681329131126404,0.12853013906959826,0.9309566617012024,0.462823748588562,0.4375726878643036,0.055242542177438736,4480,0,1,0.9261935353279114,0.8764938116073608,0.010138027369976044,0.010994384065270424,0.994415819644928,0.4146306812763214,0.6905539631843567
36,9.05981731414795,8.951708793640137,0.44235485792160034,0.13715454857145648,0.9296849966049194,0.4873301386833191,0.45643776655197144,0.05613955855369568,4608,0,0,0.9240488559007645,0.8699983507394791,0.009808553382754326,0.01102293562144041,0.9939197301864624,0.40674713253974915,0.6830255389213562
37,8.863821029663086,8.69420051574707,0.4983292818069458,0.1217679144333347,0.9309060573577881,0.4325767755508423,0.40771734714508057,0.030182303860783577,4736,0,0,0.9277749061584473,0.8826915249228477,0.0100059499964118,0.010910212993621826,0.9954227209091187,0.45390623807907104,0.7379971146583557
38,8.697698593139648,8.470157623291016,0.5680134296417236,0.10781567216334724,0.9313586354255676,0.363345205783844,0.35899725556373596,0.023822752758860588,4864,0,0,0.9295229688286781,0.8924455344676971,0.010310651734471321,0.011026767082512379,0.9957566261291504,0.47883522510528564,0.7548295259475708
39,8.665040969848633,8.432650566101074,0.6078919768333435,0.09688476033351755,0.934786319732666,0.3268943428993225,0.32312074303627014,0.019365686923265457,4992,0,1,0.9333431422710419,0.9029182642698288,0.010336128063499928,0.01084381528198719,0.9966674447059631,0.5327414870262146,0.7932528257369995
40,8.56922435760498,8.311958312988281,0.5584507882595062,0.10662021228194292,0.9333518147468567,0.37490102648735046,0.3601377308368683,0.012791082262992859,5120,0,0,0.9313653111457825,0.8952027037739754,0.010628404095768929,0.011130999773740768,0.9970053434371948,0.5332385897636414,0.8161221146583557
41,8.562520027160645,8.311038970947266,0.5552408397197723,0.10812921265992975,0.9326833486557007,0.37744250893592834,0.37120771408081055,0.01684674248099327,5248,0,0,0.9307716935873032,0.892430029809475,0.010611461475491524,0.01146802119910717,0.9972736239433289,0.5794743895530701,0.8426136374473572
42,8.42313003540039,8.120866775512695,0.5628803074359894,0.10493373062181967,0.9340103268623352,0.3711300194263458,0.3650553524494171,0.009503426030278206,5376,0,0,0.9326834678649902,0.8953674957156181,0.011074049398303032,0.011393172666430473,0.9975488781929016,0.5774857997894287,0.8493607640266418
43,8.399192810058594,8.103780746459961,0.5588514804840088,0.10323999515656332,0.9356619119644165,0.3768104314804077,0.3709159195423126,0.011441301554441452,5504,0,0,0.9354098588228226,0.8971119001507759,0.011318840086460114,0.011897144839167595,0.9978581666946411,0.6065340638160706,0.8704544901847839
44,8.339774131774902,8.012198448181152,0.6424081325531006,0.09129792360046962,0.9354568123817444,0.2930486798286438,0.2912650406360626,0.04660972207784653,5632,0,1,0.9322590231895447,0.9086626097559929,0.011825188994407654,0.012581598944962025,0.9984095692634583,0.6676846146583557,0.9017044901847839
45,8.681833267211914,8.555319786071777,0.6594144701957703,0.08969790083501046,0.9350236654281616,0.27560919523239136,0.2818402647972107,0.019140154123306274,5760,0,0,0.9332459717988968,0.909180037677288,0.011505485512316227,0.012945360504090786,0.9973791837692261,0.6626420021057129,0.8841618895530701
46,8.825155258178711,8.756124496459961,0.5893380641937256,0.09660205600208173,0.9369809627532959,0.3476428985595703,0.3247831463813782,0.01467982679605484,5888,0,0,0.9361512437462807,0.9063588604331017,0.011375953443348408,0.01275575254112482,0.9984069466590881,0.6955965757369995,0.9095169901847839
47,8.16868782043457,7.800102710723877,0.6822033226490021,0.08185916445413487,0.9391764402389526,0.25697311758995056,0.22880131006240845,0.023466307669878006,6016,0,0,0.9380771517753601,0.9209219440817833,0.012178809382021427,0.0125430291518569,0.9988421201705933,0.7274147272109985,0.9350141882896423
48,8.602337837219238,8.467450141906738,0.6336087584495544,0.08598609709232724,0.9403930902481079,0.30678433179855347,0.2934846878051758,0.011172414757311344,6144,0,0,0.9393171928822994,0.9154258370399475,0.011756855994462967,0.013014152646064758,0.9983600378036499,0.718536913394928,0.9159801006317139
49,8.084765434265137,7.6958417892456055,0.6038731634616852,0.08717701407191854,0.9423285126686096,0.33845534920692444,0.326357901096344,0.007791451644152403,6272,0,1,0.941291730850935,0.9141367003321648,0.012155333533883095,0.012538150884211063,0.998826265335083,0.7543323636054993,0.9384942650794983
50,8.418329238891602,8.234825134277344,0.6687621474266052,0.08036924349000735,0.9415549039840698,0.2727927565574646,0.29396405816078186,0.011063500307500362,6400,0,0,0.940349318087101,0.9170621931552887,0.01214898843318224,0.01317710243165493,0.9985807538032532,0.7190340757369995,0.922230064868927
51,8.284113883972168,8.026477813720703,0.6340702474117279,0.07931334936914439,0.9453774690628052,0.31130722165107727,0.3260704576969147,0.008376432582736015,6528,0,0,0.9443207569420338,0.9187634810805321,0.012134656310081482,0.013210071250796318,0.9988411068916321,0.7979403138160706,0.9500709772109985
52,8.373876571655273,8.136990547180176,0.6213722229003906,0.08516661629548193,0.9421532154083252,0.32078099250793457,0.32844066619873047,0.00873822532594204,6656,0,0,0.9413710981607437,0.9135809391736984,0.011954857036471367,0.013475949876010418,0.9986298680305481,0.766193151473999,0.9348721504211426
53,8.475547790527344,8.244582176208496,0.6043628752231598,0.0846065292179209,0.9441409111022949,0.33977803587913513,0.3414793014526367,0.008134584873914719,6784,0,0,0.9430507533252239,0.9150029718875885,0.011684117838740349,0.0135425990447402,0.9980575442314148,0.7776278257369995,0.9227272272109985
54,8.140048027038574,7.760293006896973,0.6722476780414581,0.07273376179544817,0.9472696185112,0.2750219404697418,0.2664582431316376,0.025357330217957497,6912,0,0,0.9443862028419971,0.9279738590121269,0.012235771864652634,0.013059168122708797,0.9992372989654541,0.7943181395530701,0.9610795378684998
55,8.221840858459473,7.855605602264404,0.6642863750457764,0.09329787948936441,0.9316462278366089,0.2673598527908325,0.2814349830150604,0.014895911328494549,7040,0,0,0.9304696545004845,0.9045002311468124,0.012097848579287529,0.013360194861888885,0.9966062903404236,0.7556107640266418,0.9066761136054993
56,8.087355613708496,7.7155232429504395,0.7479577511548996,0.08331751337893316,0.9320179224014282,0.18406017124652863,0.19161012768745422,0.029049919918179512,7168,0,1,0.9270506501197815,0.9154176414012909,0.012697398662567139,0.0130614023655653,0.996760368347168,0.75,0.9169033765792847
57,8.061985969543457,7.6855669021606445,0.7496994584798813,0.07836343994479648,0.9362557530403137,0.18655629456043243,0.1816835105419159,0.021718084812164307,7296,0,0,0.9334900975227356,0.9218558594584465,0.012745560146868229,0.013014057651162148,0.9980297684669495,0.7792613506317139,0.9398437142372131
58,8.099325180053711,7.740398406982422,0.7665435075759888,0.0779163960026328,0.9352267980575562,0.16868329048156738,0.15724685788154602,0.026763606816530228,7424,0,0,0.9332880526781082,0.9228495433926582,0.012689771130681038,0.013311496004462242,0.9983441233634949,0.7461647391319275,0.921661913394928
59,7.940610408782959,7.53135871887207,0.7212559580802917,0.0807702416909249,0.9366251826286316,0.21536922454833984,0.2084221988916397,0.0221568513661623,7552,0,1,0.9354648292064667,0.9195157364010811,0.013388046063482761,0.013448359444737434,0.9989368319511414,0.7833096385002136,0.9473010897636414
60,7.885986804962158,7.448293685913086,0.7220759093761444,0.080955687704123,0.9363946318626404,0.21431872248649597,0.20768210291862488,0.01648925431072712,7680,0,0,0.9336331337690353,0.9196160733699799,0.013225828297436237,0.013837761245667934,0.9989333748817444,0.8149147629737854,0.9566761255264282
61,7.7999186515808105,7.325022220611572,0.7007196694612503,0.07994767277704634,0.9391111731529236,0.23839150369167328,0.22848598659038544,0.01893504522740841,7808,0,0,0.936339482665062,0.9209606274962425,0.013449618592858315,0.013949016109108925,0.9991512894630432,0.8434658646583557,0.972230076789856
62,7.825929641723633,7.37805700302124,0.6649699509143829,0.08762749952679703,0.9361339211463928,0.2711639702320099,0.2574807405471802,0.009453358128666878,7936,0,0,0.9348908141255379,0.9139096587896347,0.013472452759742737,0.013881031423807144,0.9987104535102844,0.8036931753158569,0.9528408646583557
63,7.760573863983154,7.291692733764648,0.7134710401296616,0.07956651559878283,0.9383242726325989,0.22485323250293732,0.21136564016342163,0.007470929995179176,8064,0,0,0.9375851154327393,0.9216140508651733,0.013497130014002323,0.013873607851564884,0.9989495873451233,0.8191761374473572,0.9586647152900696
64,7.6068878173828125,7.078713417053223,0.7844236791133881,0.06333905405500141,0.9469555616378784,0.16253188252449036,0.1587653011083603,0.0035427846014499664,8192,0,0,0.9463809914886951,0.9368294551968575,0.013953035697340965,0.014105666428804398,0.9997217059135437,0.9041903018951416,0.9913352131843567
65,7.581953048706055,7.051212310791016,0.8195028677582741,0.063596730629842,0.9443426728248596,0.12483980506658554,0.125567227602005,0.0044028484262526035,8320,0,0,0.9433056488633156,0.9361746311187744,0.014113055542111397,0.014109604060649872,0.9995545744895935,0.8869317770004272,0.984730064868927
66,7.60783576965332,7.104247570037842,0.7841319292783737,0.06965927175757432,0.9412881135940552,0.15715618431568146,0.15259681642055511,0.002930126152932644,8448,0,0,0.9408809766173363,0.9305501878261566,0.014146879315376282,0.014365779235959053,0.9993928074836731,0.8631391525268555,0.9756391644477844
67,7.546093463897705,7.030915260314941,0.7222431302070618,0.0707736972193599,0.9449909925460815,0.22274786233901978,0.2183782309293747,0.006218353286385536,8576,0,1,0.944775465875864,0.9293569624423981,0.014666453003883362,0.014459602534770966,0.9996562004089355,0.8921874761581421,0.9861505627632141
68,7.433041095733643,6.868450164794922,0.7806489020586014,0.06372008929859958,0.9468716382980347,0.1662227362394333,0.1650627702474594,0.004703538026660681,8704,0,1,0.9461973309516907,0.9363152384757996,0.01511800941079855,0.014703518711030483,0.9997913241386414,0.9274857640266418,0.9931817650794983
69,7.434659004211426,6.888192653656006,0.7634480148553848,0.06685262663276474,0.9453049898147583,0.18185697495937347,0.17478902637958527,0.007558347191661596,8832,0,1,0.9444754011929035,0.9337177351117134,0.015343545004725456,0.015070571564137936,0.9997368454933167,0.9197443127632141,0.9905539751052856
70,7.36051082611084,6.764263153076172,0.7855515033006668,0.06692613100239157,0.9436551332473755,0.15810362994670868,0.14543141424655914,0.0037917052395641804,8960,0,0,0.943003460764885,0.9340691268444061,0.015520618297159672,0.015461646020412445,0.9997404217720032,0.9147726893424988,0.9921164512634277
71,7.287680149078369,6.682033538818359,0.757269024848938,0.06710141202904829,0.9455312490463257,0.1882622241973877,0.1703382134437561,0.0027424951549619436,9088,0,1,0.9452832490205765,0.934370793402195,0.01607445627450943,0.015681646764278412,0.9998071789741516,0.9348011016845703,0.9948863387107849
72,7.237783908843994,6.599081039428711,0.8042923957109451,0.06255146508776743,0.9463334083557129,0.14204101264476776,0.1208510771393776,0.0021117371506989002,9216,0,0,0.94569918140769,0.9390256851911545,0.016117993742227554,0.01588262990117073,0.9998358488082886,0.9438920021057129,0.9961647391319275
73,7.292431354522705,6.704466342926025,0.7927133589982986,0.06440619452132153,0.9454296827316284,0.15271632373332977,0.13867409527301788,0.007670961320400238,9344,0,1,0.9445311240851879,0.9366544112563133,0.016488654538989067,0.016066744923591614,0.9998343586921692,0.9408380389213562,0.9955255389213562
74,7.246153354644775,6.61775541305542,0.7948424518108368,0.0687925252813674,0.9412813782691956,0.14643892645835876,0.13851989805698395,0.005243987776339054,9472,0,0,0.9402638003230095,0.9318102225661278,0.016690054908394814,0.01654110848903656,0.9997023940086365,0.9284800887107849,0.9902698397636414
75,7.178844451904297,6.527345180511475,0.8264060243964195,0.06515505009042856,0.942402720451355,0.11599669605493546,0.11375131458044052,0.004158625844866037,9600,0,0,0.9416392333805561,0.9348996430635452,0.017042603343725204,0.016668107360601425,0.9997283816337585,0.9392755627632141,0.9907670021057129
76,7.125301361083984,6.450900077819824,0.8026662021875381,0.06370782603979874,0.9453844428062439,0.14271824061870575,0.1384386569261551,0.00545007036998868,9728,0,0,0.9453330934047699,0.9366043284535408,0.017179258167743683,0.01671849936246872,0.9998132586479187,0.9474431276321411,0.9952414631843567
77,7.089436054229736,6.400832653045654,0.7704404294490814,0.06568137496394434,0.9458390474319458,0.17539861798286438,0.1615099310874939,0.0016467001987621188,9856,0,0,0.9445964954793453,0.9355206340551376,0.017276965081691742,0.016820115968585014,0.9998319745063782,0.9471590518951416,0.9941760897636414
78,7.105906963348389,6.430158615112305,0.8141966909170151,0.05934065582185835,0.9486371278762817,0.13444043695926666,0.13166864216327667,0.007161722518503666,9984,0,1,0.9481484852731228,0.9408356547355652,0.017545420676469803,0.016771331429481506,0.9998983144760132,0.9595170021057129,0.9977982640266418
79,7.1583991050720215,6.522819995880127,0.7874471098184586,0.06159363973114873,0.9483147859573364,0.16086767613887787,0.15928632020950317,0.001924152602441609,10112,0,0,0.9478644132614136,0.9386346936225891,0.017200157046318054,0.017013125121593475,0.9998533725738525,0.9511363506317139,0.9955255389213562
80,7.039050579071045,6.32628870010376,0.8219726383686066,0.05790294169717432,0.9494801163673401,0.12750747799873352,0.13637040555477142,0.003533976851031184,10240,0,0,0.9486414268612862,0.9415718913078308,0.017562102526426315,0.01700982265174389,0.9998963475227356,0.9625709652900696,0.9962357878684998
81,7.06321907043457,6.371874809265137,0.7939867526292801,0.05982409471175514,0.949478030204773,0.15549127757549286,0.16064850986003876,0.0010260285343974829,10368,0,0,0.9480122476816177,0.9398729652166367,0.01750175468623638,0.016904842108488083,0.9998623728752136,0.9575283527374268,0.9943891763687134
82,7.068826675415039,6.409025192260742,0.8452468886971474,0.05344186919485738,0.9522780776023865,0.1070311889052391,0.11859802156686783,0.0038902435917407274,10496,0,1,0.9517337568104267,0.9460277818143368,0.0176558680832386,0.01685824990272522,0.9999167323112488,0.9725141525268555,0.9979403018951416
83,7.078243732452393,6.419188976287842,0.8286316245794296,0.05338266518837699,0.9532709121704102,0.12463928759098053,0.12893638014793396,0.004262767266482115,10624,0,1,0.9524591825902462,0.9465769864618778,0.017380807548761368,0.01681789755821228,0.9999247789382935,0.9735084772109985,0.9978693127632141
84,6.948673725128174,6.203841209411621,0.8433047384023666,0.052569852922650526,0.9532077312469482,0.1099029928445816,0.10758697241544724,0.0006356273079290986,10752,0,0,0.9529837854206562,0.9477571025490761,0.01773698814213276,0.017141535878181458,0.9999477863311768,0.9783380627632141,0.9991477131843567
85,7.043355464935303,6.378149032592773,0.8034073114395142,0.05475059263322001,0.9534651637077332,0.150057852268219,0.14395135641098022,0.0011822162196040154,10880,0,1,0.9534500539302826,0.9459724985063076,0.017706841230392456,0.01690058223903179,0.9999469518661499,0.9806107878684998,0.9987925887107849
86,6.928375244140625,6.179805278778076,0.8374241217970848,0.0536266401394774,0.952547013759613,0.11512289196252823,0.10955582559108734,0.000892047886736691,11008,0,0,0.951924093067646,0.9469445459544659,0.01790277659893036,0.017390914261341095,0.9999475479125977,0.9806107878684998,0.9987215399742126
87,6.942283630371094,6.220235824584961,0.8518753126263618,0.05696638263979955,0.9485402703285217,0.09666495770215988,0.0936257615685463,0.0008264738717116416,11136,0,0,0.948949545621872,0.9434321857988834,0.018176229670643806,0.017764780670404434,0.9999263286590576,0.9799005389213562,0.9970880150794983
88,6.960755825042725,6.250542163848877,0.8350360244512558,0.055379100599867434,0.9510453939437866,0.11600936949253082,0.10809067636728287,0.003496150951832533,11264,0,1,0.9510125741362572,0.9453813284635544,0.01819656416773796,0.01748374104499817,0.9999591708183289,0.9845880270004272,0.9991477131843567
89,6.868569850921631,6.103031635284424,0.8366653844714165,0.057496989719029674,0.9489595890045166,0.11229420453310013,0.10640117526054382,0.002073931973427534,11392,0,0,0.9488865956664085,0.943184856325388,0.018488522619009018,0.018019434064626694,0.9999034404754639,0.9828835129737854,0.9980823397636414
90,6.837174415588379,6.0511956214904785,0.834284283220768,0.05546881371826583,0.9510055780410767,0.11672129482030869,0.11831431090831757,0.0030122522730380297,11520,0,0,0.9500594101846218,0.9447502680122852,0.01880194991827011,0.01792309433221817,0.9999704360961914,0.9865766763687134,0.9997158646583557
91,6.78916597366333,5.9950032234191895,0.8783065527677536,0.055950702247535185,0.9479456543922424,0.06963910162448883,0.08079566061496735,-7.527120760641992e-05,11648,0,0,0.9475105181336403,0.943714365363121,0.019047237932682037,0.018351346254348755,0.9999672174453735,0.9874999523162842,0.9992187023162842
92,6.766660213470459,5.983996868133545,0.9171378444880247,0.058652303888198386,0.9428561329841614,0.025718288496136665,0.0385512076318264,0.002691875444725156,11776,0,1,0.9423406720161438,0.9409053847193718,0.019684303551912308,0.019081640988588333,0.9998156428337097,0.9836647510528564,0.9961647391319275
93,6.68310022354126,5.850438117980957,0.8786979988217354,0.05902065656437635,0.944885790348053,0.0661877915263176,0.06813837587833405,0.00020687170035671443,11904,0,0,0.9449445530772209,0.9411724992096424,0.020139528438448906,0.019143370911478996,0.9999756813049316,0.9909800887107849,0.9993607401847839
94,6.670441150665283,5.859577655792236,0.8685106784105301,0.0628458116515563,0.9417574405670166,0.07324676215648651,0.0694665014743805,-0.0007770071388222277,12032,0,0,0.9412866830825806,0.9376033246517181,0.020711852237582207,0.019885670393705368,0.9999514222145081,0.9869318008422852,0.9990766644477844
95,6.593453884124756,5.753000736236572,0.9239706061780453,0.05919964360823839,0.9418593645095825,0.017888758331537247,0.013140811584889889,0.00317333173006773,12160,0,1,0.9420011788606644,0.9412538222968578,0.021438783034682274,0.0203871913254261,0.9999756813049316,0.9906960129737854,0.9995028376579285
96,6.546055793762207,5.687553405761719,0.9446194688789546,0.057366394543875515,0.9425127506256104,-0.0021067182533442974,-0.005033459048718214,0.001441666390746832,12288,0,1,0.9418029226362705,0.9429591968655586,0.021888721734285355,0.020715057849884033,0.9999803900718689,0.9919033646583557,0.9995028376579285
