arm,step,one_minus_ff
sigreg_e,65108,0.702106
sigreg_e,65109,0.656475
sigreg_e,65110,0.695684
sigreg_e,65111,0.679225
sigreg_e,65112,0.637792
sigreg_e,65113,0.662192
sigreg_e,65114,0.677475
sigreg_e,65115,0.665422
sigreg_e,65116,0.684111
sigreg_e,65117,0.686377
sigreg_e,65118,0.673979
sigreg_e,65119,0.684745
sigreg_e,65120,0.711167
sigreg_e,65121,0.703930
sigreg_e,65122,0.694951
sigreg_e,65123,0.667538
sigreg_e,65124,0.651937
sigreg_e,65125,0.651715
sigreg_e,65126,0.628077
sigreg_e,65127,0.684187
sigreg_e,65128,0.665749
sigreg_e,65129,0.679622
sigreg_e,65130,0.707973
sigreg_e,65131,0.626166
sigreg_e,65132,0.661130
sigreg_e,65133,0.666151
sigreg_e,65134,0.674278
sigreg_e,65135,0.636653
sigreg_e,65136,0.619087
sigreg_e,65137,0.654725
sigreg_e,65138,0.693677
sigreg_e,65139,0.692778
sigreg_e,65140,0.658056
sigreg_e,65141,0.649624
sigreg_e,65142,0.682620
sigreg_e,65143,0.699517
sigreg_e,65144,0.677737
sigreg_e,65145,0.656348
sigreg_e,65146,0.607375
sigreg_e,65147,0.660059
sigreg_e,65148,0.672184
sigreg_e,65149,0.647452
sigreg_e,65150,0.670217
sigreg_e,65151,0.630176
sigreg_e,65152,0.658596
sigreg_e,65153,0.680110
sigreg_e,65154,0.642471
sigreg_e,65155,0.673943
sigreg_e,65156,0.722729
sigreg_e,65157,0.683111
sigreg_e,65158,0.672309
sigreg_e,65159,0.597451
sigreg_e,65160,0.659738
sigreg_e,65161,0.663358
sigreg_e,65162,0.648108
sigreg_e,65163,0.673538
sigreg_e,65164,0.628132
sigreg_e,65165,0.636240
sigreg_e,65166,0.669659
sigreg_e,65167,0.672088
sigreg_e,65168,0.652088
sigreg_e,65169,0.656819
sigreg_e,65170,0.652307
sigreg_e,65171,0.687044
sigreg_e,65172,0.644393
sigreg_e,65173,0.634037
sigreg_e,65174,0.658495
sigreg_e,65175,0.653367
sigreg_e,65176,0.621850
sigreg_e,65177,0.654611
sigreg_e,65178,0.616012
sigreg_e,65179,0.641008
sigreg_e,65180,0.677146
sigreg_e,65181,0.643287
sigreg_e,65182,0.696483
sigreg_e,65183,0.697073
sigreg_e,65184,0.664731
sigreg_e,65185,0.672511
sigreg_e,65186,0.662297
sigreg_e,65187,0.655779
sigreg_e,65188,0.633314
sigreg_e,65189,0.684365
sigreg_e,65190,0.657100
sigreg_e,65191,0.703098
sigreg_e,65192,0.679239
sigreg_e,65193,0.662381
sigreg_e,65194,0.679778
sigreg_e,65195,0.695036
sigreg_e,65196,0.677083
sigreg_e,65197,0.652854
sigreg_e,65198,0.690955
sigreg_e,65199,0.633789
sigreg_e,65200,0.692596
sigreg_e,65201,0.661377
sigreg_e,65202,0.701837
sigreg_e,65203,0.695733
sigreg_e,65204,0.660782
sigreg_e,65205,0.665666
sigreg_e,65206,0.689520
sigreg_e,65207,0.633490
sigreg_e,65208,0.689825
sigreg_e,65209,0.674595
sigreg_e,65210,0.672119
sigreg_e,65211,0.657816
sigreg_e,65212,0.674250
sigreg_e,65213,0.637287
sigreg_e,65214,0.647326
sigreg_e,65215,0.661294
sigreg_e,65216,0.651436
sigreg_e,65217,0.692416
sigreg_e,65218,0.683977
sigreg_e,65219,0.667182
sigreg_e,65220,0.674484
sigreg_e,65221,0.655104
sigreg_e,65222,0.687873
sigreg_e,65223,0.680025
sigreg_e,65224,0.681749
sigreg_e,65225,0.673926
sigreg_e,65226,0.696917
sigreg_e,65227,0.656139
sigreg_e,65228,0.703119
sigreg_e,65229,0.649956
sigreg_e,65230,0.668204
sigreg_e,65231,0.675712
sigreg_e,65232,0.689622
sigreg_e,65233,0.673161
sigreg_e,65234,0.658490
sigreg_e,65235,0.650950
sigreg_e,65236,0.695012
sigreg_e,65237,0.673909
sigreg_e,65238,0.660590
sigreg_e,65239,0.648415
sigreg_e,65240,0.683599
sigreg_e,65241,0.706283
sigreg_e,65242,0.695440
sigreg_e,65243,0.676069
sigreg_e,65244,0.661285
sigreg_e,65245,0.650290
sigreg_e,65246,0.660340
sigreg_e,65247,0.671634
sigreg_e,65248,0.653541
sigreg_e,65249,0.680335
sigreg_e,65250,0.630348
sigreg_e,65251,0.679948
sigreg_e,65252,0.668449
sigreg_e,65253,0.683825
sigreg_e,65254,0.648879
sigreg_e,65255,0.653232
sigreg_e,65256,0.665117
sigreg_e,65257,0.655724
sigreg_e,65258,0.667214
sigreg_e,65259,0.643612
sigreg_e,65260,0.655246
sigreg_e,65261,0.656769
sigreg_e,65262,0.663298
sigreg_e,65263,0.692014
sigreg_e,65264,0.665068
sigreg_e,65265,0.638922
sigreg_e,65266,0.666801
sigreg_e,65267,0.657980
sigreg_e,65268,0.643076
sigreg_e,65269,0.707248
sigreg_e,65270,0.659652
sigreg_e,65271,0.629643
sigreg_e,65272,0.669251
sigreg_e,65273,0.646962
sigreg_e,65274,0.702845
sigreg_e,65275,0.668787
sigreg_e,65276,0.675719
sigreg_e,65277,0.665126
sigreg_e,65278,0.679055
sigreg_e,65279,0.667038
sigreg_e,65280,0.650628
sigreg_e,65281,0.663216
sigreg_e,65282,0.676602
sigreg_e,65283,0.683510
sigreg_e,65284,0.677397
sigreg_e,65285,0.624557
sigreg_e,65286,0.669501
sigreg_e,65287,0.651045
sigreg_e,65288,0.659337
sigreg_e,65289,0.686324
sigreg_e,65290,0.665019
sigreg_e,65291,0.660613
sigreg_e,65292,0.689598
sigreg_e,65293,0.646105
sigreg_e,65294,0.669087
sigreg_e,65295,0.645946
sigreg_e,65296,0.689474
sigreg_e,65297,0.689672
sigreg_e,65298,0.681072
sigreg_e,65299,0.681978
sigreg_e,65300,0.673097
sigreg_e,65301,0.647005
sigreg_e,65302,0.677800
sigreg_e,65303,0.692250
sigreg_e,65304,0.677070
sigreg_e,65305,0.690652
sigreg_e,65306,0.697416
sigreg_e,65307,0.666494
sigreg_e,65308,0.728151
sigreg_e,65309,0.685502
sigreg_e,65310,0.695748
sigreg_e,65311,0.702559
sigreg_e,65312,0.683993
sigreg_e,65313,0.651599
sigreg_e,65314,0.715749
sigreg_e,65315,0.706589
sigreg_e,65316,0.703149
sigreg_e,65317,0.644317
sigreg_e,65318,0.652705
sigreg_e,65319,0.680786
sigreg_e,65320,0.665885
sigreg_e,65321,0.667320
sigreg_e,65322,0.660486
sigreg_e,65323,0.691523
sigreg_e,65324,0.698900
sigreg_e,65325,0.664659
sigreg_e,65326,0.659760
sigreg_e,65327,0.674895
sigreg_e,65328,0.655721
sigreg_e,65329,0.657058
sigreg_e,65330,0.665577
sigreg_e,65331,0.657304
sigreg_e,65332,0.695276
sigreg_e,65333,0.696936
sigreg_e,65334,0.654028
sigreg_e,65335,0.668556
sigreg_e,65336,0.655226
sigreg_e,65337,0.672175
sigreg_e,65338,0.694698
sigreg_e,65339,0.647502
sigreg_e,65340,0.682375
sigreg_e,65341,0.645303
sigreg_e,65342,0.686264
sigreg_e,65343,0.659111
sigreg_e,65344,0.678652
sigreg_e,65345,0.670601
sigreg_e,65346,0.659774
sigreg_e,65347,0.699853
sigreg_e,65348,0.675080
sigreg_e,65349,0.675992
sigreg_e,65350,0.663288
sigreg_e,65351,0.686933
sigreg_e,65352,0.695119
sigreg_e,65353,0.690789
sigreg_e,65354,0.665956
sigreg_e,65355,0.662467
sigreg_e,65356,0.689179
sigreg_e,65357,0.645983
sigreg_e,65358,0.672341
sigreg_e,65359,0.716149
sigreg_e,65360,0.686040
sigreg_e,65361,0.675452
sigreg_e,65362,0.687279
sigreg_e,65363,0.634511
sigreg_e,65364,0.661500
sigreg_e,65365,0.666387
sigreg_e,65366,0.600110
sigreg_e,65367,0.629606
sigreg_e,65368,0.698792
sigreg_e,65369,0.706293
sigreg_e,65370,0.675270
sigreg_e,65371,0.689747
sigreg_e,65372,0.654323
sigreg_e,65373,0.660650
sigreg_e,65374,0.722197
sigreg_e,65375,0.703910
sigreg_e,65376,0.732232
sigreg_e,65377,0.676878
sigreg_e,65378,0.663826
sigreg_e,65379,0.662277
sigreg_e,65380,0.696477
sigreg_e,65381,0.700240
sigreg_e,65382,0.664044
sigreg_e,65383,0.732549
sigreg_e,65384,0.674797
sigreg_e,65385,0.683582
sigreg_e,65386,0.669527
sigreg_e,65387,0.670388
sigreg_e,65388,0.675654
sigreg_e,65389,0.693682
sigreg_e,65390,0.669934
sigreg_e,65391,0.698309
sigreg_e,65392,0.716181
sigreg_e,65393,0.662988
sigreg_e,65394,0.674199
sigreg_e,65395,0.690886
sigreg_e,65396,0.683227
sigreg_e,65397,0.670602
sigreg_e,65398,0.681615
sigreg_e,65399,0.664487
sigreg_e,65400,0.686586
sigreg_e,65401,0.668171
sigreg_e,65402,0.710596
sigreg_e,65403,0.693012
sigreg_e,65404,0.688011
sigreg_e,65405,0.651399
sigreg_e,65406,0.681930
sigreg_e,65407,0.716894
sigreg_e,65408,0.688992
sigreg_e,65409,0.695279
sigreg_e,65410,0.688326
sigreg_e,65411,0.681848
sigreg_e,65412,0.691944
sigreg_e,65413,0.661829
sigreg_e,65414,0.676537
sigreg_e,65415,0.698613
sigreg_e,65416,0.690344
sigreg_e,65417,0.672223
sigreg_e,65418,0.654277
sigreg_e,65419,0.696202
sigreg_e,65420,0.713504
sigreg_e,65421,0.731681
sigreg_e,65422,0.673146
sigreg_e,65423,0.688311
sigreg_e,65424,0.680380
sigreg_e,65425,0.645571
sigreg_e,65426,0.651678
sigreg_e,65427,0.709262
sigreg_e,65428,0.690552
sigreg_e,65429,0.712419
sigreg_e,65430,0.707641
sigreg_e,65431,0.677581
sigreg_e,65432,0.682596
sigreg_e,65433,0.662885
sigreg_e,65434,0.687237
sigreg_e,65435,0.694701
sigreg_e,65436,0.685750
sigreg_e,65437,0.712801
sigreg_e,65438,0.687889
sigreg_e,65439,0.677680
sigreg_e,65440,0.662244
sigreg_e,65441,0.687080
sigreg_e,65442,0.672943
sigreg_e,65443,0.671247
sigreg_e,65444,0.676384
sigreg_e,65445,0.658104
sigreg_e,65446,0.654524
sigreg_e,65447,0.676644
sigreg_e,65448,0.679707
sigreg_e,65449,0.690612
sigreg_e,65450,0.645737
sigreg_e,65451,0.690374
sigreg_e,65452,0.698595
sigreg_e,65453,0.728082
sigreg_e,65454,0.686360
sigreg_e,65455,0.684803
sigreg_e,65456,0.698009
sigreg_e,65457,0.669411
sigreg_e,65458,0.632175
sigreg_e,65459,0.725388
sigreg_e,65460,0.690539
sigreg_e,65461,0.644324
sigreg_e,65462,0.681166
sigreg_e,65463,0.646784
sigreg_e,65464,0.673187
sigreg_e,65465,0.695410
sigreg_e,65466,0.688724
sigreg_e,65467,0.703028
sigreg_e,65468,0.670682
sigreg_e,65469,0.674260
sigreg_e,65470,0.681755
sigreg_e,65471,0.649496
sigreg_e,65472,0.674461
sigreg_e,65473,0.663547
sigreg_e,65474,0.689796
sigreg_e,65475,0.658203
sigreg_e,65476,0.716569
sigreg_e,65477,0.653793
sigreg_e,65478,0.643802
sigreg_e,65479,0.678476
sigreg_e,65480,0.680905
sigreg_e,65481,0.664934
sigreg_e,65482,0.680108
sigreg_e,65483,0.650695
sigreg_e,65484,0.643709
sigreg_e,65485,0.704105
sigreg_e,65486,0.684667
sigreg_e,65487,0.673381
sigreg_e,65488,0.669148
sigreg_e,65489,0.695952
sigreg_e,65490,0.653685
sigreg_e,65491,0.665066
sigreg_e,65492,0.669847
sigreg_e,65493,0.696408
sigreg_e,65494,0.675287
sigreg_e,65495,0.668744
sigreg_e,65496,0.669263
sigreg_e,65497,0.665414
sigreg_e,65498,0.697348
sigreg_e,65499,0.678937
sigreg_e,65500,0.677820
sigreg_e,65501,0.665358
sigreg_e,65502,0.667555
sigreg_e,65503,0.668423
sigreg_e,65504,0.653298
sigreg_e,65505,0.625607
sigreg_e,65506,0.679975
sigreg_e,65507,0.684169
sigreg_e,65508,0.651829
sigreg_e,65509,0.699528
sigreg_e,65510,0.725918
sigreg_e,65511,0.665380
sigreg_e,65512,0.653469
sigreg_e,65513,0.703718
sigreg_e,65514,0.659314
sigreg_e,65515,0.703683
sigreg_e,65516,0.669839
sigreg_e,65517,0.713069
sigreg_e,65518,0.684862
sigreg_e,65519,0.677641
sigreg_e,65520,0.691233
sigreg_e,65521,0.676969
sigreg_e,65522,0.691522
sigreg_e,65523,0.678392
sigreg_e,65524,0.664532
sigreg_e,65525,0.672720
sigreg_e,65526,0.671712
sigreg_e,65527,0.674034
sigreg_e,65528,0.687866
sigreg_e,65529,0.663127
sigreg_e,65530,0.674937
sigreg_e,65531,0.622664
sigreg_e,65532,0.659791
sigreg_e,65533,0.641435
sigreg_e,65534,0.661588
sigreg_e,65535,0.669904
sigreg_e,65536,0.680581
sigreg_e,65537,0.678832
sigreg_e,65538,0.639442
sigreg_e,65539,0.685589
sigreg_e,65540,0.687407
sigreg_e,65541,0.619157
sigreg_e,65542,0.658343
sigreg_e,65543,0.628440
sigreg_e,65544,0.640716
sigreg_e,65545,0.640740
sigreg_e,65546,0.647126
sigreg_e,65547,0.669906
sigreg_e,65548,0.684294
sigreg_e,65549,0.678249
sigreg_e,65550,0.668026
sigreg_e,65551,0.693071
sigreg_e,65552,0.654176
sigreg_e,65553,0.677227
sigreg_e,65554,0.717329
sigreg_e,65555,0.680992
sigreg_e,65556,0.690679
sigreg_e,65557,0.670452
sigreg_e,65558,0.689295
sigreg_e,65559,0.656011
sigreg_e,65560,0.642683
sigreg_e,65561,0.690523
sigreg_e,65562,0.647048
sigreg_e,65563,0.653365
sigreg_e,65564,0.664630
sigreg_e,65565,0.672967
sigreg_e,65566,0.698501
sigreg_e,65567,0.701292
sigreg_e,65568,0.655873
sigreg_e,65569,0.685566
sigreg_e,65570,0.674219
sigreg_e,65571,0.645670
sigreg_e,65572,0.679702
sigreg_e,65573,0.673701
sigreg_e,65574,0.657959
sigreg_e,65575,0.653489
sigreg_e,65576,0.638644
sigreg_e,65577,0.693474
sigreg_e,65578,0.697533
sigreg_e,65579,0.602769
sigreg_e,65580,0.637445
sigreg_e,65581,0.634272
sigreg_e,65582,0.669969
sigreg_e,65583,0.617478
sigreg_e,65584,0.650838
sigreg_e,65585,0.670077
sigreg_e,65586,0.682542
sigreg_e,65587,0.642214
sigreg_e,65588,0.667319
sigreg_e,65589,0.697421
sigreg_e,65590,0.683510
sigreg_e,65591,0.668874
sigreg_e,65592,0.654576
sigreg_e,65593,0.647924
sigreg_e,65594,0.677576
sigreg_e,65595,0.654819
sigreg_e,65596,0.670619
sigreg_e,65597,0.625095
sigreg_e,65598,0.670431
sigreg_e,65599,0.671171
sigreg_e,65600,0.672563
sigreg_e,65601,0.651824
sigreg_e,65602,0.695687
sigreg_e,65603,0.696341
sigreg_e,65604,0.670529
sigreg_e,65605,0.657954
sigreg_e,65606,0.671882
sigreg_e,65607,0.659549
sigreg_e,65608,0.688553
sigreg_e,65609,0.659544
sigreg_e,65610,0.645743
sigreg_e,65611,0.659666
sigreg_e,65612,0.699832
sigreg_e,65613,0.649617
sigreg_e,65614,0.649177
sigreg_e,65615,0.663944
sigreg_e,65616,0.661619
sigreg_e,65617,0.677401
sigreg_e,65618,0.680859
sigreg_e,65619,0.674833
sigreg_e,65620,0.671020
sigreg_e,65621,0.688631
sigreg_e,65622,0.658453
sigreg_e,65623,0.687685
sigreg_e,65624,0.690463
sigreg_e,65625,0.672435
sigreg_e,65626,0.740301
sigreg_e,65627,0.686750
sigreg_e,65628,0.683240
sigreg_e,65629,0.684243
sigreg_e,65630,0.641335
sigreg_e,65631,0.660770
sigreg_e,65632,0.661284
sigreg_e,65633,0.676356
sigreg_e,65634,0.663383
sigreg_e,65635,0.658358
sigreg_e,65636,0.704099
sigreg_e,65637,0.664001
sigreg_e,65638,0.675230
sigreg_e,65639,0.655510
sigreg_e,65640,0.677679
sigreg_e,65641,0.663243
sigreg_e,65642,0.705977
sigreg_e,65643,0.647632
sigreg_e,65644,0.672211
sigreg_e,65645,0.679992
sigreg_e,65646,0.679155
sigreg_e,65647,0.681214
sigreg_e,65648,0.695663
sigreg_e,65649,0.688930
sigreg_e,65650,0.664977
sigreg_e,65651,0.660350
sigreg_e,65652,0.695907
sigreg_e,65653,0.655469
sigreg_e,65654,0.679332
sigreg_e,65655,0.641278
sigreg_e,65656,0.704801
sigreg_e,65657,0.701281
sigreg_e,65658,0.682389
sigreg_e,65659,0.705261
sigreg_e,65660,0.668521
sigreg_e,65661,0.681657
sigreg_e,65662,0.727028
sigreg_e,65663,0.674693
sigreg_e,65664,0.676679
sigreg_e,65665,0.687920
sigreg_e,65666,0.683514
sigreg_e,65667,0.654175
sigreg_e,65668,0.670707
sigreg_e,65669,0.667404
sigreg_e,65670,0.647340
sigreg_e,65671,0.675066
sigreg_e,65672,0.664846
sigreg_e,65673,0.658716
sigreg_e,65674,0.637899
sigreg_e,65675,0.687575
sigreg_e,65676,0.729366
sigreg_e,65677,0.678085
sigreg_e,65678,0.683168
sigreg_e,65679,0.666307
sigreg_e,65680,0.653053
sigreg_e,65681,0.658178
sigreg_e,65682,0.656634
sigreg_e,65683,0.732201
sigreg_e,65684,0.629901
sigreg_e,65685,0.673551
sigreg_e,65686,0.662889
sigreg_e,65687,0.688101
sigreg_e,65688,0.684907
sigreg_e,65689,0.713337
sigreg_e,65690,0.650754
sigreg_e,65691,0.664990
sigreg_e,65692,0.652993
sigreg_e,65693,0.676531
sigreg_e,65694,0.664688
sigreg_e,65695,0.668426
sigreg_e,65696,0.650272
sigreg_e,65697,0.652710
sigreg_e,65698,0.670830
sigreg_e,65699,0.637310
sigreg_e,65700,0.650341
sigreg_e,65701,0.682121
sigreg_e,65702,0.665759
sigreg_e,65703,0.668717
sigreg_e,65704,0.670748
sigreg_e,65705,0.653163
sigreg_e,65706,0.691629
sigreg_e,65707,0.683912
sigreg_e,65708,0.698152
sigreg_e,65709,0.655064
sigreg_e,65710,0.710151
sigreg_e,65711,0.667785
sigreg_e,65712,0.653706
sigreg_e,65713,0.657159
sigreg_e,65714,0.684945
sigreg_e,65715,0.683477
sigreg_e,65716,0.619335
sigreg_e,65717,0.648905
sigreg_e,65718,0.667487
sigreg_e,65719,0.697885
sigreg_e,65720,0.696505
sigreg_e,65721,0.679227
sigreg_e,65722,0.683724
sigreg_e,65723,0.698761
sigreg_e,65724,0.655461
sigreg_e,65725,0.643766
sigreg_e,65726,0.696607
sigreg_e,65727,0.674544
sigreg_e,65728,0.687843
sigreg_e,65729,0.701848
sigreg_e,65730,0.695041
sigreg_e,65731,0.675737
sigreg_e,65732,0.703289
sigreg_e,65733,0.699933
sigreg_e,65734,0.675606
sigreg_e,65735,0.664684
sigreg_e,65736,0.623384
sigreg_e,65737,0.689407
sigreg_e,65738,0.669814
sigreg_e,65739,0.653504
sigreg_e,65740,0.680079
sigreg_e,65741,0.697021
sigreg_e,65742,0.684695
sigreg_e,65743,0.644025
sigreg_e,65744,0.683567
sigreg_e,65745,0.707484
sigreg_e,65746,0.663835
sigreg_e,65747,0.669645
sigreg_e,65748,0.684867
sigreg_e,65749,0.689754
sigreg_e,65750,0.679389
sigreg_e,65751,0.679734
sigreg_e,65752,0.678708
sigreg_e,65753,0.652680
sigreg_e,65754,0.668138
sigreg_e,65755,0.684235
sigreg_e,65756,0.673091
sigreg_e,65757,0.680970
sigreg_e,65758,0.689660
sigreg_e,65759,0.691608
sigreg_e,65760,0.627324
sigreg_e,65761,0.672582
sigreg_e,65762,0.709709
sigreg_e,65763,0.682499
sigreg_e,65764,0.669827
sigreg_e,65765,0.679450
sigreg_e,65766,0.643456
sigreg_e,65767,0.656024
sigreg_e,65768,0.674604
sigreg_e,65769,0.658365
sigreg_e,65770,0.648441
sigreg_e,65771,0.683926
sigreg_e,65772,0.655049
sigreg_e,65773,0.667565
sigreg_e,65774,0.655510
sigreg_e,65775,0.687964
sigreg_e,65776,0.699212
sigreg_e,65777,0.673996
sigreg_e,65778,0.641859
sigreg_e,65779,0.674887
sigreg_e,65780,0.679930
sigreg_e,65781,0.620881
sigreg_e,65782,0.664774
sigreg_e,65783,0.642077
sigreg_e,65784,0.661403
sigreg_e,65785,0.668136
sigreg_e,65786,0.677314
sigreg_e,65787,0.677916
sigreg_e,65788,0.660059
sigreg_e,65789,0.647945
sigreg_e,65790,0.660563
sigreg_e,65791,0.670610
sigreg_e,65792,0.636113
sigreg_e,65793,0.640288
sigreg_e,65794,0.649185
sigreg_e,65795,0.637581
sigreg_e,65796,0.635381
sigreg_e,65797,0.661444
sigreg_e,65798,0.684273
sigreg_e,65799,0.597866
sigreg_e,65800,0.656956
sigreg_e,65801,0.648924
sigreg_e,65802,0.708299
sigreg_e,65803,0.671627
sigreg_e,65804,0.668392
sigreg_e,65805,0.654338
sigreg_e,65806,0.649080
sigreg_e,65807,0.646106
sigreg_e,65808,0.655844
sigreg_e,65809,0.661961
sigreg_e,65810,0.656980
sigreg_e,65811,0.648943
sigreg_e,65812,0.676858
sigreg_e,65813,0.597478
sigreg_e,65814,0.694782
sigreg_e,65815,0.657446
sigreg_e,65816,0.640669
sigreg_e,65817,0.660755
sigreg_e,65818,0.689947
sigreg_e,65819,0.661116
sigreg_e,65820,0.708757
sigreg_e,65821,0.716871
sigreg_e,65822,0.672228
sigreg_e,65823,0.686906
sigreg_e,65824,0.696294
sigreg_e,65825,0.681657
sigreg_e,65826,0.666362
sigreg_e,65827,0.676237
sigreg_e,65828,0.704990
sigreg_e,65829,0.656043
sigreg_e,65830,0.708348
sigreg_e,65831,0.698560
sigreg_e,65832,0.662547
sigreg_e,65833,0.682207
sigreg_e,65834,0.692156
sigreg_e,65835,0.699432
sigreg_e,65836,0.684013
sigreg_e,65837,0.685608
sigreg_e,65838,0.696535
sigreg_e,65839,0.655197
sigreg_e,65840,0.679693
sigreg_e,65841,0.716388
sigreg_e,65842,0.706732
sigreg_e,65843,0.681711
sigreg_e,65844,0.712394
sigreg_e,65845,0.671620
sigreg_e,65846,0.687986
sigreg_e,65847,0.726102
sigreg_e,65848,0.734868
sigreg_e,65849,0.685012
sigreg_e,65850,0.677839
sigreg_e,65851,0.695970
sigreg_e,65852,0.706856
sigreg_e,65853,0.710849
sigreg_e,65854,0.698690
sigreg_e,65855,0.685589
sigreg_e,65856,0.659183
sigreg_e,65857,0.696752
sigreg_e,65858,0.685817
sigreg_e,65859,0.677137
sigreg_e,65860,0.693503
sigreg_e,65861,0.680715
sigreg_e,65862,0.658837
sigreg_e,65863,0.704576
sigreg_e,65864,0.683086
sigreg_e,65865,0.687162
sigreg_e,65866,0.679946
sigreg_e,65867,0.678409
sigreg_e,65868,0.679193
sigreg_e,65869,0.650610
sigreg_e,65870,0.685446
sigreg_e,65871,0.699026
sigreg_e,65872,0.653588
sigreg_e,65873,0.703728
sigreg_e,65874,0.686002
sigreg_e,65875,0.658692
sigreg_e,65876,0.641427
sigreg_e,65877,0.690147
sigreg_e,65878,0.689869
sigreg_e,65879,0.692230
sigreg_e,65880,0.674420
sigreg_e,65881,0.665493
sigreg_e,65882,0.671562
sigreg_e,65883,0.666006
sigreg_e,65884,0.661679
sigreg_e,65885,0.679203
sigreg_e,65886,0.675125
sigreg_e,65887,0.669107
sigreg_e,65888,0.673214
sigreg_e,65889,0.715212
sigreg_e,65890,0.674273
sigreg_e,65891,0.674101
sigreg_e,65892,0.711193
sigreg_e,65893,0.671346
sigreg_e,65894,0.700892
sigreg_e,65895,0.651927
sigreg_e,65896,0.684019
sigreg_e,65897,0.644909
sigreg_e,65898,0.654057
sigreg_e,65899,0.683130
sigreg_e,65900,0.671990
sigreg_e,65901,0.637112
sigreg_e,65902,0.697615
sigreg_e,65903,0.708713
sigreg_e,65904,0.703301
sigreg_e,65905,0.638584
sigreg_e,65906,0.684286
sigreg_e,65907,0.657478
sigreg_e,65908,0.696723
sigreg_e,65909,0.686592
sigreg_e,65910,0.684350
sigreg_e,65911,0.697617
sigreg_e,65912,0.671018
sigreg_e,65913,0.668788
sigreg_e,65914,0.678891
sigreg_e,65915,0.639934
sigreg_e,65916,0.649489
sigreg_e,65917,0.640035
sigreg_e,65918,0.642698
sigreg_e,65919,0.693282
sigreg_e,65920,0.657675
sigreg_e,65921,0.668108
sigreg_e,65922,0.684269
sigreg_e,65923,0.698418
sigreg_e,65924,0.676374
sigreg_e,65925,0.672858
sigreg_e,65926,0.673040
sigreg_e,65927,0.677431
sigreg_e,65928,0.697722
sigreg_e,65929,0.653614
sigreg_e,65930,0.658925
sigreg_e,65931,0.707480
sigreg_e,65932,0.681078
sigreg_e,65933,0.676274
sigreg_e,65934,0.661265
sigreg_e,65935,0.662803
sigreg_e,65936,0.669820
sigreg_e,65937,0.676444
sigreg_e,65938,0.653145
sigreg_e,65939,0.714723
sigreg_e,65940,0.641132
sigreg_e,65941,0.688930
sigreg_e,65942,0.709434
sigreg_e,65943,0.665896
sigreg_e,65944,0.671778
sigreg_e,65945,0.673319
sigreg_e,65946,0.697201
sigreg_e,65947,0.673847
sigreg_e,65948,0.675020
sigreg_e,65949,0.646892
sigreg_e,65950,0.678275
sigreg_e,65951,0.678251
sigreg_e,65952,0.677073
sigreg_e,65953,0.668050
sigreg_e,65954,0.687457
sigreg_e,65955,0.685098
sigreg_e,65956,0.699482
sigreg_e,65957,0.655825
sigreg_e,65958,0.644896
sigreg_e,65959,0.677966
sigreg_e,65960,0.657702
sigreg_e,65961,0.644632
sigreg_e,65962,0.680003
sigreg_e,65963,0.688959
sigreg_e,65964,0.700367
sigreg_e,65965,0.641637
sigreg_e,65966,0.654832
sigreg_e,65967,0.669478
sigreg_e,65968,0.638664
sigreg_e,65969,0.687551
sigreg_e,65970,0.668266
sigreg_e,65971,0.686437
sigreg_e,65972,0.705273
sigreg_e,65973,0.697988
sigreg_e,65974,0.667651
sigreg_e,65975,0.691908
sigreg_e,65976,0.678671
sigreg_e,65977,0.677976
sigreg_e,65978,0.663729
sigreg_e,65979,0.635409
sigreg_e,65980,0.701163
sigreg_e,65981,0.680062
sigreg_e,65982,0.679416
sigreg_e,65983,0.696935
sigreg_e,65984,0.638207
sigreg_e,65985,0.623874
sigreg_e,65986,0.647060
sigreg_e,65987,0.674652
sigreg_e,65988,0.663642
sigreg_e,65989,0.685918
sigreg_e,65990,0.643203
sigreg_e,65991,0.632042
sigreg_e,65992,0.662761
sigreg_e,65993,0.651756
sigreg_e,65994,0.701912
sigreg_e,65995,0.671150
sigreg_e,65996,0.712920
sigreg_e,65997,0.659392
sigreg_e,65998,0.684617
sigreg_e,65999,0.684249
sigreg_e,66000,0.684947
sigreg_e,66001,0.652292
sigreg_e,66002,0.659923
sigreg_e,66003,0.696238
sigreg_e,66004,0.654861
sigreg_e,66005,0.628117
sigreg_e,66006,0.650804
sigreg_e,66007,0.647243
sigreg_e,66008,0.657326
sigreg_e,66009,0.648758
sigreg_e,66010,0.648609
sigreg_e,66011,0.700554
sigreg_e,66012,0.674559
sigreg_e,66013,0.680914
sigreg_e,66014,0.699348
sigreg_e,66015,0.626614
sigreg_e,66016,0.709441
sigreg_e,66017,0.716923
sigreg_e,66018,0.678757
sigreg_e,66019,0.649890
sigreg_e,66020,0.686566
sigreg_e,66021,0.670682
sigreg_e,66022,0.670324
sigreg_e,66023,0.620153
sigreg_e,66024,0.637306
sigreg_e,66025,0.660754
sigreg_e,66026,0.661932
sigreg_e,66027,0.717152
sigreg_e,66028,0.660125
sigreg_e,66029,0.668998
sigreg_e,66030,0.664484
sigreg_e,66031,0.671946
sigreg_e,66032,0.706256
sigreg_e,66033,0.678344
sigreg_e,66034,0.687861
sigreg_e,66035,0.665678
sigreg_e,66036,0.652186
sigreg_e,66037,0.688999
sigreg_e,66038,0.731101
sigreg_e,66039,0.647535
