step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
90500,teacher_h,adjacent,90000,500,0.001729,0.000718,0.001011,0.987460
90500,teacher_h,vs_initial,0,90500,0.951300,0.673386,0.277914,0.006841
91000,student_h,adjacent,90500,500,0.005596,0.001621,0.003974,0.969010
91000,student_h,vs_initial,0,91000,0.955398,0.673814,0.281584,0.006489
91000,teacher_h,adjacent,90500,500,0.001085,0.000455,0.000629,0.993037
91000,teacher_h,vs_initial,0,91000,0.953199,0.673718,0.279481,0.006499
91500,student_h,adjacent,91000,500,0.004481,0.001468,0.003013,0.972733
91500,student_h,vs_initial,0,91500,0.957488,0.673076,0.284412,0.006884
91500,teacher_h,adjacent,91000,500,0.001258,0.000572,0.000686,0.991002
91500,teacher_h,vs_initial,0,91500,0.955057,0.673701,0.281356,0.006488
92000,student_h,adjacent,91500,500,0.003821,0.001389,0.002431,0.983783
92000,student_h,vs_initial,0,92000,0.956439,0.673861,0.282578,0.006114
92000,teacher_h,adjacent,91500,500,0.000748,0.000354,0.000394,0.995871
92000,teacher_h,vs_initial,0,92000,0.956014,0.673668,0.282346,0.006438
92500,student_h,adjacent,92000,500,0.005305,0.001446,0.003860,0.973493
92500,student_h,vs_initial,0,92500,0.955169,0.672420,0.282749,0.007299
92500,teacher_h,adjacent,92000,500,0.000861,0.000456,0.000405,0.995324
92500,teacher_h,vs_initial,0,92500,0.954468,0.673537,0.280931,0.006464
93000,student_h,adjacent,92500,500,0.002256,0.001141,0.001115,0.984059
93000,student_h,vs_initial,0,93000,0.953628,0.673224,0.280403,0.006745
93000,teacher_h,adjacent,92500,500,0.001448,0.000573,0.000875,0.991302
93000,teacher_h,vs_initial,0,93000,0.955678,0.673223,0.282454,0.006769
93500,student_h,adjacent,93000,500,0.002545,0.001339,0.001206,0.980876
93500,student_h,vs_initial,0,93500,0.955715,0.672638,0.283077,0.007246
93500,teacher_h,adjacent,93000,500,0.001016,0.000515,0.000501,0.991760
93500,teacher_h,vs_initial,0,93500,0.956088,0.673013,0.283075,0.007121
94000,student_h,adjacent,93500,500,0.002675,0.001216,0.001459,0.981926
94000,student_h,vs_initial,0,94000,0.954151,0.672535,0.281616,0.007647
94000,teacher_h,adjacent,93500,500,0.000883,0.000540,0.000343,0.991137
94000,teacher_h,vs_initial,0,94000,0.955655,0.672677,0.282978,0.007470
94500,student_h,adjacent,94000,500,0.004729,0.001666,0.003063,0.976316
94500,student_h,vs_initial,0,94500,0.954262,0.672760,0.281501,0.007119
94500,teacher_h,adjacent,94000,500,0.000824,0.000406,0.000418,0.994612
94500,teacher_h,vs_initial,0,94500,0.956186,0.672649,0.283538,0.007415
95000,student_h,adjacent,94500,500,0.003986,0.001344,0.002641,0.986972
95000,student_h,vs_initial,0,95000,0.953351,0.672070,0.281281,0.007630
95000,teacher_h,adjacent,94500,500,0.000461,0.000239,0.000222,0.997013
95000,teacher_h,vs_initial,0,95000,0.956292,0.672588,0.283704,0.007564
95500,student_h,adjacent,95000,500,0.002763,0.001271,0.001492,0.984367
95500,student_h,vs_initial,0,95500,0.955473,0.672038,0.283435,0.007311
95500,teacher_h,adjacent,95000,500,0.000485,0.000255,0.000230,0.995993
95500,teacher_h,vs_initial,0,95500,0.956029,0.672692,0.283337,0.007327
96000,student_h,adjacent,95500,500,0.003376,0.001559,0.001818,0.977678
96000,student_h,vs_initial,0,96000,0.956081,0.672207,0.283874,0.007727
96000,teacher_h,adjacent,95500,500,0.000384,0.000184,0.000200,0.997735
96000,teacher_h,vs_initial,0,96000,0.955979,0.672612,0.283367,0.007402
96500,student_h,adjacent,96000,500,0.003800,0.001454,0.002346,0.969399
96500,student_h,vs_initial,0,96500,0.955043,0.672322,0.282721,0.007389
96500,teacher_h,adjacent,96000,500,0.000449,0.000212,0.000237,0.997277
96500,teacher_h,vs_initial,0,96500,0.956749,0.672584,0.284165,0.007405
97000,student_h,adjacent,96500,500,0.004701,0.001489,0.003212,0.964789
97000,student_h,vs_initial,0,97000,0.955935,0.671983,0.283952,0.007832
97000,teacher_h,adjacent,96500,500,0.000384,0.000209,0.000175,0.997292
97000,teacher_h,vs_initial,0,97000,0.955830,0.672211,0.283619,0.007635
97500,student_h,adjacent,97000,500,0.006864,0.002404,0.004459,0.952275
97500,student_h,vs_initial,0,97500,0.952698,0.672113,0.280585,0.007429
97500,teacher_h,adjacent,97000,500,0.000420,0.000168,0.000253,0.997154
97500,teacher_h,vs_initial,0,97500,0.955388,0.672232,0.283156,0.007637
98000,student_h,adjacent,97500,500,0.004800,0.001933,0.002867,0.971119
98000,student_h,vs_initial,0,98000,0.956136,0.672910,0.283226,0.006699
98000,teacher_h,adjacent,97500,500,0.000210,0.000100,0.000110,0.998504
98000,teacher_h,vs_initial,0,98000,0.954657,0.672290,0.282367,0.007568
98500,student_h,adjacent,98000,500,0.003316,0.001099,0.002218,0.987268
98500,student_h,vs_initial,0,98500,0.954785,0.672339,0.282447,0.007625
98500,teacher_h,adjacent,98000,500,0.000098,0.000047,0.000050,0.999313
98500,teacher_h,vs_initial,0,98500,0.954255,0.672429,0.281826,0.007489
99000,student_h,adjacent,98500,500,0.003655,0.001130,0.002525,0.985033
99000,student_h,vs_initial,0,99000,0.956051,0.673377,0.282674,0.006794
99000,teacher_h,adjacent,98500,500,0.000045,0.000027,0.000018,0.999775
99000,teacher_h,vs_initial,0,99000,0.953991,0.672588,0.281404,0.007432
99500,student_h,adjacent,99000,500,0.004544,0.001476,0.003068,0.978035
99500,student_h,vs_initial,0,99500,0.951956,0.672676,0.279280,0.007264
99500,teacher_h,adjacent,99000,500,0.000024,0.000012,0.000011,0.999824
99500,teacher_h,vs_initial,0,99500,0.954007,0.672662,0.281344,0.007416
100000,student_h,adjacent,99500,500,0.002448,0.000889,0.001559,0.989856
100000,student_h,vs_initial,0,100000,0.955594,0.672569,0.283025,0.007333
100000,teacher_h,adjacent,99500,500,0.000009,0.000004,0.000005,0.999958
100000,teacher_h,vs_initial,0,100000,0.954144,0.672723,0.281421,0.007399
