step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
45500,teacher_h,vs_initial,0,45500,0.952619,0.682460,0.270160,0.144827
46000,student_h,adjacent,45500,500,0.026729,0.019969,0.006760,0.969740
46000,student_h,vs_initial,0,46000,0.955215,0.682092,0.273122,0.140385
46000,teacher_h,adjacent,45500,500,0.020828,0.015005,0.005823,0.979143
46000,teacher_h,vs_initial,0,46000,0.954673,0.683035,0.271638,0.140888
46500,student_h,adjacent,46000,500,0.031267,0.022378,0.008889,0.969536
46500,student_h,vs_initial,0,46500,0.957050,0.683359,0.273691,0.137191
46500,teacher_h,adjacent,46000,500,0.025495,0.018540,0.006956,0.976160
46500,teacher_h,vs_initial,0,46500,0.955708,0.684198,0.271510,0.138711
47000,student_h,adjacent,46500,500,0.034927,0.025756,0.009170,0.959934
47000,student_h,vs_initial,0,47000,0.961408,0.682982,0.278426,0.140736
47000,teacher_h,adjacent,46500,500,0.023388,0.016046,0.007342,0.978184
47000,teacher_h,vs_initial,0,47000,0.959648,0.686374,0.273273,0.137765
47500,student_h,adjacent,47000,500,0.029473,0.022224,0.007249,0.965047
47500,student_h,vs_initial,0,47500,0.958510,0.689976,0.268535,0.135242
47500,teacher_h,adjacent,47000,500,0.022490,0.016436,0.006054,0.976469
47500,teacher_h,vs_initial,0,47500,0.958614,0.688338,0.270276,0.136324
48000,student_h,adjacent,47500,500,0.032733,0.023572,0.009162,0.962812
48000,student_h,vs_initial,0,48000,0.960585,0.691528,0.269057,0.131924
48000,teacher_h,adjacent,47500,500,0.027651,0.019200,0.008451,0.971200
48000,teacher_h,vs_initial,0,48000,0.958783,0.696727,0.262056,0.131042
48500,student_h,adjacent,48000,500,0.046785,0.038036,0.008748,0.935334
48500,student_h,vs_initial,0,48500,0.957785,0.700034,0.257751,0.130964
48500,teacher_h,adjacent,48000,500,0.042942,0.034697,0.008245,0.942816
48500,teacher_h,vs_initial,0,48500,0.957758,0.699834,0.257924,0.131142
49000,student_h,adjacent,48500,500,0.050933,0.041776,0.009157,0.933455
49000,student_h,vs_initial,0,49000,0.956171,0.697468,0.258703,0.131112
49000,teacher_h,adjacent,48500,500,0.030349,0.022390,0.007959,0.965772
49000,teacher_h,vs_initial,0,49000,0.958807,0.696909,0.261897,0.129659
49500,student_h,adjacent,49000,500,0.024714,0.018426,0.006288,0.971116
49500,student_h,vs_initial,0,49500,0.959560,0.697117,0.262443,0.131890
49500,teacher_h,adjacent,49000,500,0.019596,0.014988,0.004608,0.976975
49500,teacher_h,vs_initial,0,49500,0.959483,0.698821,0.260662,0.130281
50000,student_h,adjacent,49500,500,0.060094,0.052571,0.007523,0.910169
50000,student_h,vs_initial,0,50000,0.958036,0.702507,0.255529,0.129333
50000,teacher_h,adjacent,49500,500,0.054597,0.048072,0.006525,0.916742
50000,teacher_h,vs_initial,0,50000,0.957251,0.700543,0.256708,0.128559
50500,student_h,adjacent,50000,500,0.052969,0.044522,0.008447,0.922750
50500,student_h,vs_initial,0,50500,0.959063,0.704008,0.255055,0.123274
50500,teacher_h,adjacent,50000,500,0.032892,0.026412,0.006481,0.956102
50500,teacher_h,vs_initial,0,50500,0.956069,0.705897,0.250172,0.124845
51000,student_h,adjacent,50500,500,0.037157,0.029747,0.007410,0.950798
51000,student_h,vs_initial,0,51000,0.951585,0.710709,0.240876,0.122630
51000,teacher_h,adjacent,50500,500,0.021222,0.015323,0.005899,0.978148
51000,teacher_h,vs_initial,0,51000,0.952609,0.711543,0.241066,0.123298
51500,student_h,adjacent,51000,500,0.030897,0.022749,0.008149,0.965093
51500,student_h,vs_initial,0,51500,0.954698,0.703888,0.250810,0.127495
51500,teacher_h,adjacent,51000,500,0.019011,0.012911,0.006100,0.982960
51500,teacher_h,vs_initial,0,51500,0.954477,0.705604,0.248873,0.127671
52000,student_h,adjacent,51500,500,0.027662,0.022735,0.004927,0.964856
52000,student_h,vs_initial,0,52000,0.955947,0.703427,0.252520,0.129402
52000,teacher_h,adjacent,51500,500,0.018497,0.014396,0.004101,0.978714
52000,teacher_h,vs_initial,0,52000,0.955182,0.703591,0.251591,0.130264
52500,student_h,adjacent,52000,500,0.032903,0.027230,0.005673,0.956360
52500,student_h,vs_initial,0,52500,0.959967,0.702992,0.256975,0.129734
52500,teacher_h,adjacent,52000,500,0.018043,0.013952,0.004091,0.979241
52500,teacher_h,vs_initial,0,52500,0.958160,0.705841,0.252319,0.129630
53000,student_h,adjacent,52500,500,0.024834,0.019687,0.005147,0.970245
53000,student_h,vs_initial,0,53000,0.960870,0.700063,0.260807,0.130740
53000,teacher_h,adjacent,52500,500,0.019357,0.014820,0.004537,0.979486
53000,teacher_h,vs_initial,0,53000,0.959777,0.699265,0.260512,0.131992
53500,student_h,adjacent,53000,500,0.031426,0.024558,0.006868,0.962526
53500,student_h,vs_initial,0,53500,0.961762,0.698407,0.263355,0.129355
53500,teacher_h,adjacent,53000,500,0.023494,0.017659,0.005836,0.972835
53500,teacher_h,vs_initial,0,53500,0.961827,0.698342,0.263485,0.129790
54000,student_h,adjacent,53500,500,0.030219,0.024481,0.005738,0.959020
54000,student_h,vs_initial,0,54000,0.963316,0.698335,0.264981,0.132362
54000,teacher_h,adjacent,53500,500,0.017729,0.013327,0.004402,0.980356
54000,teacher_h,vs_initial,0,54000,0.962226,0.699691,0.262534,0.131303
54500,student_h,adjacent,54000,500,0.022094,0.017664,0.004430,0.970791
54500,student_h,vs_initial,0,54500,0.965293,0.699003,0.266290,0.132984
54500,teacher_h,adjacent,54000,500,0.015626,0.011920,0.003706,0.981854
54500,teacher_h,vs_initial,0,54500,0.964534,0.698634,0.265900,0.134228
55000,student_h,adjacent,54500,500,0.020325,0.016019,0.004306,0.973431
55000,student_h,vs_initial,0,55000,0.967017,0.698145,0.268872,0.133991
55000,teacher_h,adjacent,54500,500,0.015107,0.011470,0.003637,0.982045
55000,teacher_h,vs_initial,0,55000,0.967517,0.696841,0.270676,0.134273
55500,student_h,adjacent,55000,500,0.020863,0.016678,0.004185,0.972496
55500,student_h,vs_initial,0,55500,0.969863,0.692667,0.277196,0.134246
55500,teacher_h,adjacent,55000,500,0.014797,0.011172,0.003625,0.981992
55500,teacher_h,vs_initial,0,55500,0.968094,0.694441,0.273652,0.134432
56000,student_h,adjacent,55500,500,0.024377,0.017759,0.006618,0.970367
56000,student_h,vs_initial,0,56000,0.966846,0.695670,0.271176,0.129321
56000,teacher_h,adjacent,55500,500,0.015860,0.010895,0.004965,0.981908
56000,teacher_h,vs_initial,0,56000,0.967528,0.697627,0.269901,0.130436
56500,student_h,adjacent,56000,500,0.028080,0.021931,0.006149,0.960878
56500,student_h,vs_initial,0,56500,0.966512,0.701691,0.264822,0.123958
56500,teacher_h,adjacent,56000,500,0.015725,0.010975,0.004750,0.981139
56500,teacher_h,vs_initial,0,56500,0.968273,0.702770,0.265502,0.124213
57000,student_h,adjacent,56500,500,0.030256,0.024828,0.005428,0.954595
57000,student_h,vs_initial,0,57000,0.969781,0.702430,0.267350,0.127275
57000,teacher_h,adjacent,56500,500,0.011427,0.007508,0.003919,0.987743
57000,teacher_h,vs_initial,0,57000,0.968772,0.704127,0.264645,0.127173
57500,student_h,adjacent,57000,500,0.027958,0.023226,0.004731,0.959958
57500,student_h,vs_initial,0,57500,0.976717,0.702015,0.274702,0.122945
57500,teacher_h,adjacent,57000,500,0.020046,0.015538,0.004508,0.973864
57500,teacher_h,vs_initial,0,57500,0.974910,0.704202,0.270708,0.123063
58000,student_h,adjacent,57500,500,0.020803,0.014310,0.006493,0.977426
58000,student_h,vs_initial,0,58000,0.969549,0.707464,0.262085,0.119261
58000,teacher_h,adjacent,57500,500,0.017103,0.011862,0.005240,0.981957
58000,teacher_h,vs_initial,0,58000,0.970908,0.710695,0.260213,0.120257
58500,student_h,adjacent,58000,500,0.022515,0.018637,0.003878,0.967934
58500,student_h,vs_initial,0,58500,0.970289,0.704168,0.266121,0.124290
58500,teacher_h,adjacent,58000,500,0.016590,0.013348,0.003242,0.977562
58500,teacher_h,vs_initial,0,58500,0.971821,0.707183,0.264638,0.122321
59000,student_h,adjacent,58500,500,0.021844,0.018149,0.003694,0.968509
59000,student_h,vs_initial,0,59000,0.971138,0.705319,0.265819,0.119562
59000,teacher_h,adjacent,58500,500,0.011392,0.008565,0.002827,0.986693
59000,teacher_h,vs_initial,0,59000,0.971596,0.705335,0.266261,0.120241
59500,student_h,adjacent,59000,500,0.015336,0.011455,0.003881,0.980944
59500,student_h,vs_initial,0,59500,0.970916,0.705348,0.265568,0.121412
59500,teacher_h,adjacent,59000,500,0.012296,0.009120,0.003176,0.985722
59500,teacher_h,vs_initial,0,59500,0.971474,0.706738,0.264737,0.120466
60000,student_h,adjacent,59500,500,0.014947,0.012415,0.002532,0.978163
60000,student_h,vs_initial,0,60000,0.969947,0.708330,0.261617,0.118830
60000,teacher_h,adjacent,59500,500,0.011119,0.008921,0.002197,0.985373
60000,teacher_h,vs_initial,0,60000,0.970799,0.708545,0.262253,0.119377
60500,student_h,adjacent,60000,500,0.017931,0.014225,0.003707,0.975492
60500,student_h,vs_initial,0,60500,0.970707,0.707503,0.263203,0.117912
60500,teacher_h,adjacent,60000,500,0.011338,0.008714,0.002624,0.984991
60500,teacher_h,vs_initial,0,60500,0.970649,0.709413,0.261236,0.119122
61000,student_h,adjacent,60500,500,0.018537,0.015024,0.003513,0.973349
61000,student_h,vs_initial,0,61000,0.968080,0.707288,0.260793,0.119874
61000,teacher_h,adjacent,60500,500,0.011164,0.008704,0.002460,0.985847
61000,teacher_h,vs_initial,0,61000,0.968770,0.707730,0.261040,0.118864
61500,student_h,adjacent,61000,500,0.021321,0.016855,0.004466,0.970702
61500,student_h,vs_initial,0,61500,0.971636,0.706065,0.265571,0.118523
61500,teacher_h,adjacent,61000,500,0.010701,0.008022,0.002679,0.986830
61500,teacher_h,vs_initial,0,61500,0.970895,0.708512,0.262383,0.117475
62000,student_h,adjacent,61500,500,0.031224,0.026193,0.005032,0.956273
62000,student_h,vs_initial,0,62000,0.970144,0.711395,0.258749,0.119737
62000,teacher_h,adjacent,61500,500,0.016331,0.012496,0.003835,0.980061
62000,teacher_h,vs_initial,0,62000,0.970186,0.709792,0.260395,0.118464
62500,student_h,adjacent,62000,500,0.032344,0.026967,0.005377,0.948678
62500,student_h,vs_initial,0,62500,0.969740,0.716695,0.253044,0.115244
62500,teacher_h,adjacent,62000,500,0.015333,0.010917,0.004416,0.982119
62500,teacher_h,vs_initial,0,62500,0.970474,0.717965,0.252509,0.115339
63000,student_h,adjacent,62500,500,0.043917,0.037668,0.006249,0.931904
63000,student_h,vs_initial,0,63000,0.973669,0.721595,0.252074,0.111495
63000,teacher_h,adjacent,62500,500,0.014739,0.010040,0.004698,0.984046
63000,teacher_h,vs_initial,0,63000,0.972097,0.719485,0.252612,0.111810
63500,student_h,adjacent,63000,500,0.018924,0.014334,0.004590,0.975322
63500,student_h,vs_initial,0,63500,0.974733,0.708398,0.266335,0.116586
63500,teacher_h,adjacent,63000,500,0.013817,0.009722,0.004094,0.984022
63500,teacher_h,vs_initial,0,63500,0.973196,0.711080,0.262115,0.117230
64000,student_h,adjacent,63500,500,0.024044,0.018242,0.005802,0.967791
64000,student_h,vs_initial,0,64000,0.975797,0.705370,0.270428,0.116933
64000,teacher_h,adjacent,63500,500,0.012503,0.008474,0.004028,0.986577
64000,teacher_h,vs_initial,0,64000,0.973845,0.705064,0.268780,0.118517
64500,student_h,adjacent,64000,500,0.043468,0.037076,0.006392,0.931176
64500,student_h,vs_initial,0,64500,0.977286,0.706774,0.270512,0.118647
64500,teacher_h,adjacent,64000,500,0.021314,0.016117,0.005197,0.971811
64500,teacher_h,vs_initial,0,64500,0.975957,0.709469,0.266487,0.118348
65000,student_h,adjacent,64500,500,0.021467,0.017113,0.004353,0.970975
65000,student_h,vs_initial,0,65000,0.976072,0.711502,0.264570,0.116940
65000,teacher_h,adjacent,64500,500,0.017367,0.013287,0.004080,0.977501
65000,teacher_h,vs_initial,0,65000,0.975327,0.710065,0.265263,0.117749
65500,student_h,adjacent,65000,500,0.020667,0.017084,0.003583,0.969212
65500,student_h,vs_initial,0,65500,0.977636,0.711649,0.265987,0.114005
65500,teacher_h,adjacent,65000,500,0.013815,0.010714,0.003101,0.981618
65500,teacher_h,vs_initial,0,65500,0.976956,0.712035,0.264921,0.114171
66000,student_h,adjacent,65500,500,0.015657,0.012102,0.003555,0.978529
66000,student_h,vs_initial,0,66000,0.977829,0.715519,0.262310,0.113306
66000,teacher_h,adjacent,65500,500,0.010006,0.007573,0.002433,0.987275
66000,teacher_h,vs_initial,0,66000,0.976540,0.717722,0.258818,0.111568
66500,student_h,adjacent,66000,500,0.018774,0.014587,0.004187,0.973360
66500,student_h,vs_initial,0,66500,0.976816,0.715447,0.261369,0.110080
66500,teacher_h,adjacent,66000,500,0.009845,0.006915,0.002930,0.988297
66500,teacher_h,vs_initial,0,66500,0.975566,0.717957,0.257609,0.110401
67000,student_h,adjacent,66500,500,0.015202,0.011679,0.003523,0.979763
67000,student_h,vs_initial,0,67000,0.976398,0.718635,0.257763,0.113192
67000,teacher_h,adjacent,66500,500,0.010117,0.007349,0.002768,0.987641
67000,teacher_h,vs_initial,0,67000,0.976581,0.719456,0.257124,0.112695
67500,student_h,adjacent,67000,500,0.016138,0.012656,0.003482,0.976587
67500,student_h,vs_initial,0,67500,0.975510,0.719312,0.256199,0.112007
67500,teacher_h,adjacent,67000,500,0.009310,0.006766,0.002544,0.988232
67500,teacher_h,vs_initial,0,67500,0.976484,0.719053,0.257431,0.113277
68000,student_h,adjacent,67500,500,0.016069,0.011186,0.004882,0.980379
68000,student_h,vs_initial,0,68000,0.976958,0.719832,0.257127,0.109291
68000,teacher_h,adjacent,67500,500,0.009354,0.006463,0.002891,0.989063
68000,teacher_h,vs_initial,0,68000,0.977064,0.720032,0.257032,0.110947
68500,student_h,adjacent,68000,500,0.018471,0.014369,0.004102,0.974705
68500,student_h,vs_initial,0,68500,0.976842,0.721493,0.255349,0.110586
68500,teacher_h,adjacent,68000,500,0.011793,0.008344,0.003449,0.985902
68500,teacher_h,vs_initial,0,68500,0.976196,0.723019,0.253177,0.109448
69000,student_h,adjacent,68500,500,0.019117,0.015041,0.004076,0.972829
69000,student_h,vs_initial,0,69000,0.976505,0.721004,0.255502,0.108346
69000,teacher_h,adjacent,68500,500,0.012490,0.009188,0.003302,0.984080
69000,teacher_h,vs_initial,0,69000,0.975502,0.721033,0.254469,0.109658
69500,student_h,adjacent,69000,500,0.016906,0.012740,0.004166,0.977163
69500,student_h,vs_initial,0,69500,0.980485,0.722005,0.258480,0.106871
69500,teacher_h,adjacent,69000,500,0.011057,0.008205,0.002853,0.985324
69500,teacher_h,vs_initial,0,69500,0.978544,0.722330,0.256215,0.107680
70000,student_h,adjacent,69500,500,0.015596,0.012303,0.003293,0.977625
70000,student_h,vs_initial,0,70000,0.978095,0.723010,0.255086,0.111045
70000,teacher_h,adjacent,69500,500,0.009506,0.007367,0.002139,0.986907
70000,teacher_h,vs_initial,0,70000,0.978874,0.722975,0.255898,0.109939
70500,student_h,adjacent,70000,500,0.016364,0.013409,0.002955,0.976117
70500,student_h,vs_initial,0,70500,0.980526,0.718921,0.261605,0.110628
70500,teacher_h,adjacent,70000,500,0.011562,0.009104,0.002458,0.984345
70500,teacher_h,vs_initial,0,70500,0.979188,0.720309,0.258880,0.110506
71000,student_h,adjacent,70500,500,0.015899,0.012682,0.003217,0.976899
71000,student_h,vs_initial,0,71000,0.975403,0.718412,0.256990,0.112562
71000,teacher_h,adjacent,70500,500,0.008865,0.006216,0.002649,0.989334
71000,teacher_h,vs_initial,0,71000,0.976375,0.718638,0.257737,0.111300
71500,student_h,adjacent,71000,500,0.022568,0.018348,0.004221,0.966654
71500,student_h,vs_initial,0,71500,0.975346,0.724595,0.250752,0.106960
71500,teacher_h,adjacent,71000,500,0.009619,0.006943,0.002676,0.987724
71500,teacher_h,vs_initial,0,71500,0.975960,0.720789,0.255171,0.109018
72000,student_h,adjacent,71500,500,0.022888,0.019652,0.003235,0.962651
72000,student_h,vs_initial,0,72000,0.975179,0.721175,0.254003,0.109408
72000,teacher_h,adjacent,71500,500,0.006658,0.004674,0.001984,0.991976
72000,teacher_h,vs_initial,0,72000,0.976429,0.722775,0.253654,0.108494
72500,student_h,adjacent,72000,500,0.019145,0.015186,0.003958,0.972751
72500,student_h,vs_initial,0,72500,0.973667,0.726601,0.247066,0.107752
72500,teacher_h,adjacent,72000,500,0.007876,0.005332,0.002544,0.990833
72500,teacher_h,vs_initial,0,72500,0.974803,0.727421,0.247382,0.108024
73000,student_h,adjacent,72500,500,0.019745,0.015584,0.004161,0.970925
73000,student_h,vs_initial,0,73000,0.975835,0.726401,0.249434,0.108183
73000,teacher_h,adjacent,72500,500,0.007919,0.005783,0.002136,0.989845
73000,teacher_h,vs_initial,0,73000,0.973963,0.724850,0.249113,0.110436
73500,student_h,adjacent,73000,500,0.020056,0.017410,0.002646,0.967354
73500,student_h,vs_initial,0,73500,0.973212,0.723170,0.250043,0.111020
73500,teacher_h,adjacent,73000,500,0.006520,0.004737,0.001783,0.992001
73500,teacher_h,vs_initial,0,73500,0.973691,0.726070,0.247621,0.110461
74000,student_h,adjacent,73500,500,0.019477,0.015905,0.003572,0.971952
74000,student_h,vs_initial,0,74000,0.976458,0.726092,0.250367,0.107308
74000,teacher_h,adjacent,73500,500,0.012238,0.009326,0.002913,0.983932
74000,teacher_h,vs_initial,0,74000,0.976197,0.726658,0.249540,0.107750
74500,student_h,adjacent,74000,500,0.015402,0.011968,0.003434,0.978186
74500,student_h,vs_initial,0,74500,0.980990,0.725045,0.255946,0.109073
74500,teacher_h,adjacent,74000,500,0.009978,0.007007,0.002972,0.987622
74500,teacher_h,vs_initial,0,74500,0.979624,0.724434,0.255190,0.108709
75000,student_h,adjacent,74500,500,0.015448,0.012201,0.003247,0.977391
75000,student_h,vs_initial,0,75000,0.981334,0.721308,0.260026,0.107392
75000,teacher_h,adjacent,74500,500,0.006961,0.004766,0.002195,0.991776
75000,teacher_h,vs_initial,0,75000,0.981723,0.724456,0.257267,0.107389
75500,student_h,adjacent,75000,500,0.019277,0.016006,0.003271,0.970197
75500,student_h,vs_initial,0,75500,0.981738,0.718715,0.263023,0.109521
75500,teacher_h,adjacent,75000,500,0.006843,0.005038,0.001805,0.991297
75500,teacher_h,vs_initial,0,75500,0.983069,0.724262,0.258808,0.108220
76000,student_h,adjacent,75500,500,0.017618,0.014462,0.003156,0.973561
76000,student_h,vs_initial,0,76000,0.981248,0.723270,0.257977,0.109830
76000,teacher_h,adjacent,75500,500,0.007095,0.005340,0.001756,0.990873
76000,teacher_h,vs_initial,0,76000,0.981580,0.725148,0.256432,0.109316
76500,student_h,adjacent,76000,500,0.018225,0.015473,0.002751,0.971080
76500,student_h,vs_initial,0,76500,0.981021,0.722532,0.258489,0.109591
76500,teacher_h,adjacent,76000,500,0.008223,0.006655,0.001568,0.988012
76500,teacher_h,vs_initial,0,76500,0.980875,0.726728,0.254146,0.108934
77000,student_h,adjacent,76500,500,0.016689,0.014006,0.002683,0.973880
77000,student_h,vs_initial,0,77000,0.980765,0.727774,0.252991,0.108191
77000,teacher_h,adjacent,76500,500,0.006570,0.005160,0.001411,0.991141
77000,teacher_h,vs_initial,0,77000,0.980900,0.728304,0.252596,0.108794
77500,student_h,adjacent,77000,500,0.015073,0.013016,0.002058,0.976154
77500,student_h,vs_initial,0,77500,0.981821,0.728430,0.253391,0.110226
77500,teacher_h,adjacent,77000,500,0.007525,0.006285,0.001241,0.988850
77500,teacher_h,vs_initial,0,77500,0.981857,0.728427,0.253430,0.109050
78000,student_h,adjacent,77500,500,0.013537,0.011642,0.001895,0.978289
78000,student_h,vs_initial,0,78000,0.981603,0.722272,0.259330,0.109614
78000,teacher_h,adjacent,77500,500,0.006427,0.005279,0.001148,0.990657
78000,teacher_h,vs_initial,0,78000,0.981567,0.723154,0.258413,0.108588
78500,student_h,adjacent,78000,500,0.012733,0.010789,0.001944,0.979723
78500,student_h,vs_initial,0,78500,0.983487,0.725161,0.258327,0.107604
78500,teacher_h,adjacent,78000,500,0.005946,0.004731,0.001215,0.991628
78500,teacher_h,vs_initial,0,78500,0.983104,0.725325,0.257779,0.108262
79000,student_h,adjacent,78500,500,0.013213,0.011038,0.002175,0.979460
79000,student_h,vs_initial,0,79000,0.981326,0.723913,0.257413,0.107917
79000,teacher_h,adjacent,78500,500,0.005418,0.004182,0.001236,0.992293
79000,teacher_h,vs_initial,0,79000,0.980981,0.727597,0.253383,0.106586
79500,student_h,adjacent,79000,500,0.014815,0.012751,0.002064,0.975797
79500,student_h,vs_initial,0,79500,0.979162,0.725647,0.253516,0.108012
79500,teacher_h,adjacent,79000,500,0.005407,0.004259,0.001148,0.992626
79500,teacher_h,vs_initial,0,79500,0.980406,0.728963,0.251443,0.106450
80000,student_h,adjacent,79500,500,0.015080,0.013395,0.001685,0.974917
80000,student_h,vs_initial,0,80000,0.982561,0.731179,0.251382,0.108807
80000,teacher_h,adjacent,79500,500,0.005552,0.004604,0.000948,0.991933
80000,teacher_h,vs_initial,0,80000,0.982214,0.731537,0.250678,0.107234
80500,student_h,adjacent,80000,500,0.014546,0.012835,0.001712,0.975431
80500,student_h,vs_initial,0,80500,0.981077,0.730436,0.250641,0.107119
80500,teacher_h,adjacent,80000,500,0.006403,0.005486,0.000918,0.989759
80500,teacher_h,vs_initial,0,80500,0.980132,0.731774,0.248358,0.105607
81000,student_h,adjacent,80500,500,0.016005,0.013853,0.002152,0.973641
81000,student_h,vs_initial,0,81000,0.980694,0.727708,0.252986,0.107884
81000,teacher_h,adjacent,80500,500,0.006148,0.005017,0.001132,0.990880
81000,teacher_h,vs_initial,0,81000,0.981219,0.730473,0.250746,0.107082
81500,student_h,adjacent,81000,500,0.018749,0.016853,0.001896,0.967978
81500,student_h,vs_initial,0,81500,0.980070,0.730868,0.249202,0.109556
81500,teacher_h,adjacent,81000,500,0.004339,0.003613,0.000726,0.993385
81500,teacher_h,vs_initial,0,81500,0.979737,0.732318,0.247419,0.108584
82000,student_h,adjacent,81500,500,0.009921,0.008442,0.001479,0.984778
82000,student_h,vs_initial,0,82000,0.979990,0.733586,0.246404,0.107113
82000,teacher_h,adjacent,81500,500,0.003645,0.003082,0.000562,0.994369
82000,teacher_h,vs_initial,0,82000,0.981302,0.735384,0.245918,0.106360
82500,student_h,adjacent,82000,500,0.015760,0.014107,0.001652,0.972856
82500,student_h,vs_initial,0,82500,0.980580,0.732448,0.248131,0.106247
82500,teacher_h,adjacent,82000,500,0.004542,0.003928,0.000615,0.992733
82500,teacher_h,vs_initial,0,82500,0.980285,0.735919,0.244366,0.104406
83000,student_h,adjacent,82500,500,0.024252,0.021877,0.002375,0.958109
83000,student_h,vs_initial,0,83000,0.980691,0.734890,0.245801,0.103214
83000,teacher_h,adjacent,82500,500,0.003693,0.003079,0.000614,0.994413
83000,teacher_h,vs_initial,0,83000,0.980092,0.737369,0.242723,0.103276
83500,student_h,adjacent,83000,500,0.017595,0.015665,0.001930,0.969291
83500,student_h,vs_initial,0,83500,0.978872,0.739583,0.239289,0.102049
83500,teacher_h,adjacent,83000,500,0.003583,0.002941,0.000643,0.994571
83500,teacher_h,vs_initial,0,83500,0.978820,0.739273,0.239546,0.102442
84000,student_h,adjacent,83500,500,0.015774,0.013612,0.002162,0.973935
84000,student_h,vs_initial,0,84000,0.981075,0.735308,0.245767,0.102934
84000,teacher_h,adjacent,83500,500,0.004192,0.003465,0.000727,0.993694
84000,teacher_h,vs_initial,0,84000,0.979488,0.740626,0.238861,0.101912
84500,student_h,adjacent,84000,500,0.011388,0.010029,0.001359,0.981713
84500,student_h,vs_initial,0,84500,0.979176,0.738412,0.240764,0.101348
84500,teacher_h,adjacent,84000,500,0.003880,0.003180,0.000699,0.994256
84500,teacher_h,vs_initial,0,84500,0.979568,0.737461,0.242107,0.102126
85000,student_h,adjacent,84500,500,0.007345,0.006059,0.001286,0.988948
85000,student_h,vs_initial,0,85000,0.979391,0.736259,0.243132,0.100903
85000,teacher_h,adjacent,84500,500,0.003600,0.002824,0.000776,0.994792
85000,teacher_h,vs_initial,0,85000,0.980946,0.736934,0.244013,0.100983
85500,student_h,adjacent,85000,500,0.009704,0.008598,0.001105,0.983405
85500,student_h,vs_initial,0,85500,0.981525,0.733333,0.248192,0.101797
85500,teacher_h,adjacent,85000,500,0.004791,0.004206,0.000585,0.992150
85500,teacher_h,vs_initial,0,85500,0.981291,0.735941,0.245349,0.100279
86000,student_h,adjacent,85500,500,0.011322,0.009793,0.001529,0.981563
86000,student_h,vs_initial,0,86000,0.981202,0.732467,0.248734,0.102157
86000,teacher_h,adjacent,85500,500,0.003520,0.003005,0.000515,0.994454
86000,teacher_h,vs_initial,0,86000,0.981452,0.735183,0.246270,0.101872
86500,student_h,adjacent,86000,500,0.014618,0.013077,0.001541,0.975316
86500,student_h,vs_initial,0,86500,0.981519,0.734663,0.246857,0.104126
86500,teacher_h,adjacent,86000,500,0.007181,0.006450,0.000731,0.988019
86500,teacher_h,vs_initial,0,86500,0.982117,0.733917,0.248200,0.103791
87000,student_h,adjacent,86500,500,0.019942,0.017711,0.002231,0.966086
87000,student_h,vs_initial,0,87000,0.984676,0.732516,0.252160,0.105237
87000,teacher_h,adjacent,86500,500,0.002636,0.002244,0.000392,0.995900
87000,teacher_h,vs_initial,0,87000,0.981336,0.734545,0.246791,0.104397
87500,student_h,adjacent,87000,500,0.009861,0.008750,0.001112,0.983434
87500,student_h,vs_initial,0,87500,0.983108,0.735359,0.247749,0.104883
87500,teacher_h,adjacent,87000,500,0.004306,0.003883,0.000424,0.992817
87500,teacher_h,vs_initial,0,87500,0.983126,0.735393,0.247732,0.105143
88000,student_h,adjacent,87500,500,0.010183,0.008844,0.001339,0.983408
88000,student_h,vs_initial,0,88000,0.982189,0.735195,0.246994,0.103881
88000,teacher_h,adjacent,87500,500,0.002836,0.002468,0.000368,0.995390
88000,teacher_h,vs_initial,0,88000,0.982242,0.736440,0.245802,0.105227
88500,student_h,adjacent,88000,500,0.009377,0.008389,0.000987,0.984394
88500,student_h,vs_initial,0,88500,0.982968,0.738367,0.244601,0.106008
88500,teacher_h,adjacent,88000,500,0.002054,0.001726,0.000328,0.996835
88500,teacher_h,vs_initial,0,88500,0.982520,0.737174,0.245346,0.104855
89000,student_h,adjacent,88500,500,0.009909,0.008962,0.000947,0.982966
89000,student_h,vs_initial,0,89000,0.982069,0.738221,0.243848,0.105007
89000,teacher_h,adjacent,88500,500,0.002304,0.001951,0.000353,0.996465
89000,teacher_h,vs_initial,0,89000,0.982527,0.738217,0.244311,0.105119
89500,student_h,adjacent,89000,500,0.010094,0.008757,0.001337,0.983753
89500,student_h,vs_initial,0,89500,0.980316,0.739938,0.240378,0.103056
89500,teacher_h,adjacent,89000,500,0.002500,0.002117,0.000383,0.996099
89500,teacher_h,vs_initial,0,89500,0.981222,0.739614,0.241608,0.104316
90000,student_h,adjacent,89500,500,0.009602,0.008429,0.001174,0.984218
90000,student_h,vs_initial,0,90000,0.982793,0.741712,0.241081,0.104052
90000,teacher_h,adjacent,89500,500,0.002567,0.002195,0.000371,0.996069
90000,teacher_h,vs_initial,0,90000,0.981048,0.740912,0.240136,0.103846
90500,student_h,adjacent,90000,500,0.010501,0.009321,0.001180,0.982106
90500,student_h,vs_initial,0,90500,0.980015,0.740777,0.239238,0.103517
90500,teacher_h,adjacent,90000,500,0.002674,0.002306,0.000368,0.995821
90500,teacher_h,vs_initial,0,90500,0.980332,0.741834,0.238498,0.103465
91000,student_h,adjacent,90500,500,0.008767,0.007755,0.001011,0.985448
