step,loss,loss_tau_ref,gap,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1
1477,9.083200454711914,9.105792999267578,0.3905660808086395,0.7538164258003235,0.36325034499168396,0.35480937361717224,0.16500771045684814,378112,0,1,0.6972406804561615,0.6177465915679932,0.012513605877757072,0.016337228938937187,0.8721590638160706,0.656605064868927
1478,9.028038024902344,9.103714942932129,0.3688602149486542,0.7475477457046509,0.3786875307559967,0.38217034935951233,0.10334169864654541,378368,0,0,0.7084268927574158,0.5912122428417206,0.011938138864934444,0.016830548644065857,0.855060338973999,0.6398437023162842
1479,8.914506912231445,8.983283042907715,0.3603608012199402,0.7540082335472107,0.3936474323272705,0.4033108949661255,0.08925136923789978,378624,0,0,0.7178966403007507,0.5876868367195129,0.011709567159414291,0.017426516860723495,0.8349786400794983,0.6207386255264282
1480,8.810444831848145,8.862975120544434,0.3769756853580475,0.7707224488258362,0.3937467634677887,0.40041881799697876,0.07446561753749847,378880,0,0,0.7516497224569321,0.6174444556236267,0.011654237285256386,0.01699255034327507,0.8521484136581421,0.6547585129737854
1481,8.82112979888916,8.827046394348145,0.4003937244415283,0.771809458732605,0.37141573429107666,0.37649106979370117,0.09782730787992477,379136,0,1,0.7402876615524292,0.6334327459335327,0.012234986759722233,0.015970490872859955,0.8997159004211426,0.7235795259475708
1482,8.763587951660156,8.777377128601074,0.3959394693374634,0.7634368538856506,0.36749738454818726,0.37585970759391785,0.08488184958696365,379392,0,0,0.7363850772380829,0.6209814548492432,0.01227099634706974,0.017312530428171158,0.8563387393951416,0.6615056395530701
1483,8.754704475402832,8.776957511901855,0.40650397539138794,0.7618659138679504,0.3553619384765625,0.3672560155391693,0.08136682957410812,379648,0,0,0.7297164499759674,0.6236085593700409,0.012525901198387146,0.017864659428596497,0.8551668524742126,0.6443892121315002
1484,8.684919357299805,8.765427589416504,0.34578511118888855,0.7692819237709045,0.423496812582016,0.44676077365875244,0.038491956889629364,379904,0,0,0.7469980418682098,0.5828466713428497,0.01125852856785059,0.017182420939207077,0.8205965757369995,0.6066761016845703
1485,8.936124801635742,8.913286209106445,0.35139355063438416,0.7641972303390503,0.41280367970466614,0.4134511947631836,0.17064768075942993,380160,0,1,0.7120283246040344,0.5977125465869904,0.011742614209651947,0.016782745718955994,0.8551136255264282,0.6411221623420715
1486,8.63923168182373,8.599740982055664,0.4113406240940094,0.7809440493583679,0.3696034252643585,0.3970523774623871,0.10311557352542877,380416,0,0,0.748784065246582,0.6364970505237579,0.011366588994860649,0.017269160598516464,0.8655362129211426,0.6531959772109985
1487,8.828042984008789,8.862987518310547,0.3924888074398041,0.7623468041419983,0.3698579967021942,0.3887161612510681,0.0823998972773552,380672,0,0,0.7332778573036194,0.6106829941272736,0.012196454219520092,0.017295461148023605,0.8609552383422852,0.6647726893424988
1488,8.764748573303223,8.859298706054688,0.3837697505950928,0.7672508358955383,0.38348108530044556,0.4062736928462982,0.04661750793457031,380928,0,0,0.7512888759374619,0.6078301966190338,0.011690812185406685,0.01722518913447857,0.823597252368927,0.6200994253158569
1489,8.843340873718262,8.880197525024414,0.3211236000061035,0.7612351179122925,0.44011151790618896,0.43932580947875977,0.09449516981840134,381184,0,0,0.732799768447876,0.573764830827713,0.011439794674515724,0.01717625930905342,0.8437854647636414,0.6223721504211426
1490,8.799001693725586,8.80190372467041,0.40208062529563904,0.7671473026275635,0.36506667733192444,0.36474713683128357,0.09230275452136993,381440,0,0,0.7441452741622925,0.6334756910800934,0.012407276779413223,0.017105553299188614,0.8844637274742126,0.6825283765792847
1491,8.792552947998047,8.810270309448242,0.3941361606121063,0.7636803984642029,0.36954423785209656,0.37802591919898987,0.09591847658157349,381696,0,0,0.73114874958992,0.6200116872787476,0.01223169919103384,0.017461322247982025,0.8781071901321411,0.6710227131843567
1492,8.86375617980957,8.893131256103516,0.3915865123271942,0.7569960951805115,0.36540958285331726,0.37617820501327515,0.0886441096663475,381952,0,1,0.7232980132102966,0.610144704580307,0.012282324954867363,0.016991283744573593,0.8705077767372131,0.6698863506317139
1493,8.994396209716797,9.03239631652832,0.3656180202960968,0.73818039894104,0.37256237864494324,0.3611612915992737,0.11926876753568649,382208,0,0,0.6879207491874695,0.5900377929210663,0.012402806431055069,0.016938764601945877,0.8579367399215698,0.6478692889213562
1494,8.902436256408691,8.97528076171875,0.38340285420417786,0.7404926419258118,0.3570897877216339,0.36364510655403137,0.07203956693410873,382464,0,0,0.7136040329933167,0.5920484364032745,0.01296993251889944,0.017501048743724823,0.870472252368927,0.671661913394928
1495,8.842935562133789,8.904932975769043,0.3586418330669403,0.7418866157531738,0.3832447826862335,0.3930376172065735,0.07575233280658722,382720,0,0,0.7137266993522644,0.5744059979915619,0.012317214161157608,0.017834234982728958,0.8442116379737854,0.6382101774215698
1496,8.816398620605469,8.879501342773438,0.4052627980709076,0.7497351169586182,0.34447231888771057,0.35713475942611694,0.06025143712759018,382976,0,0,0.7233482599258423,0.6106564104557037,0.012772670015692711,0.017280176281929016,0.8754971027374268,0.6766334772109985
1497,8.627159118652344,8.572957992553711,0.4256410598754883,0.7732840776443481,0.34764301776885986,0.3693080246448517,0.08870529383420944,383232,0,0,0.7400065064430237,0.6406082808971405,0.012376999482512474,0.017484720796346664,0.8932883143424988,0.7076704502105713
1498,8.699319839477539,8.713433265686035,0.4277021884918213,0.762621283531189,0.3349190950393677,0.34969228506088257,0.062465034425258636,383488,0,0,0.7399647235870361,0.6345077753067017,0.012720837257802486,0.01765558123588562,0.879456639289856,0.6914772391319275
1499,8.771897315979004,8.835536003112793,0.3926983177661896,0.7487792372703552,0.35608091950416565,0.35858142375946045,0.0536237433552742,383744,0,0,0.7277325987815857,0.6081415116786957,0.012569112703204155,0.017509441822767258,0.8673827648162842,0.6669744253158569
1500,8.852444648742676,8.851973533630371,0.35329917073249817,0.7491039037704468,0.3958047330379486,0.3969864845275879,0.0974523052573204,384000,0,1,0.714184045791626,0.5836579203605652,0.01212461106479168,0.017324373126029968,0.8668678998947144,0.6598011255264282
1501,8.79255485534668,8.863390922546387,0.36929044127464294,0.7577653527259827,0.3884749114513397,0.4033631980419159,0.07247927784919739,384256,0,1,0.7274309992790222,0.5933789312839508,0.012698410078883171,0.018085800111293793,0.8733131885528564,0.6734374761581421
1502,8.835965156555176,8.875998497009277,0.41660022735595703,0.7599440217018127,0.3433437943458557,0.35907045006752014,0.0813337117433548,384512,0,1,0.7313776612281799,0.6255938112735748,0.012974749319255352,0.01796860434114933,0.878497838973999,0.6852272748947144
1503,8.91085433959961,8.928237915039062,0.3644433617591858,0.7521128058433533,0.3876694440841675,0.4014151692390442,0.11852981150150299,384768,0,0,0.7130812108516693,0.5855695605278015,0.012005483731627464,0.0173240527510643,0.8565873503684998,0.6394886374473572
1504,8.688288688659668,8.67428207397461,0.3856988251209259,0.7694340944290161,0.3837352693080902,0.3973788917064667,0.09418833255767822,385024,0,0,0.7376837432384491,0.6173282861709595,0.01215595193207264,0.017871825024485588,0.8690695762634277,0.6672585010528564
1505,8.884147644042969,8.910411834716797,0.33720099925994873,0.7490040063858032,0.4118030071258545,0.41026797890663147,0.10084269195795059,385280,0,0,0.711176186800003,0.5743734538555145,0.011958609335124493,0.017558233812451363,0.844105064868927,0.6227982640266418
1506,8.693177223205566,8.748893737792969,0.3961206078529358,0.7585427761077881,0.3624221682548523,0.37971383333206177,0.051718465983867645,385536,0,0,0.7398898005485535,0.6107872128486633,0.01272724848240614,0.01848667487502098,0.8792435526847839,0.6845170259475708
1507,8.788268089294434,8.867459297180176,0.4047676622867584,0.7423095107078552,0.3375418484210968,0.3461111783981323,0.061839863657951355,385792,0,0,0.7208683490753174,0.6058803498744965,0.012930050492286682,0.01858462207019329,0.8563565015792847,0.652698814868927
1508,8.812955856323242,8.935995101928711,0.3789789378643036,0.7446014881134033,0.36562255024909973,0.3842644989490509,0.045967306941747665,386048,0,0,0.7193059325218201,0.5848149061203003,0.011962436139583588,0.017201364040374756,0.8569069504737854,0.6571022272109985
1509,8.885704040527344,8.876117706298828,0.33588436245918274,0.7517980337142944,0.4159136712551117,0.417458176612854,0.11942581087350845,386304,0,0,0.7158256769180298,0.5739231705665588,0.0114930160343647,0.016745343804359436,0.8506924510002136,0.6433948874473572
1510,8.756589889526367,8.855899810791016,0.36144864559173584,0.7665024399757385,0.4050537943840027,0.4283114969730377,0.06424245238304138,386560,0,0,0.7454291582107544,0.5916659235954285,0.011596351861953735,0.017003610730171204,0.8463600873947144,0.6281960010528564
1511,8.674623489379883,8.713102340698242,0.37709543108940125,0.7789636254310608,0.40186819434165955,0.4395557940006256,0.05849887430667877,386816,0,0,0.7567933350801468,0.6054619550704956,0.011566601693630219,0.017315641045570374,0.8635298013687134,0.6651278138160706
1512,8.687287330627441,8.593643188476562,0.45194682478904724,0.7892828583717346,0.3373360335826874,0.3550834357738495,0.14187964797019958,387072,0,1,0.7497274577617645,0.6727397441864014,0.012415152043104172,0.017157096415758133,0.8884410262107849,0.6850851774215698
1513,8.75312614440918,8.706537246704102,0.3846542239189148,0.7674090266227722,0.3827548027038574,0.3803018033504486,0.12982243299484253,387328,0,0,0.7294499576091766,0.6245898604393005,0.012173349037766457,0.01785479672253132,0.8688742518424988,0.6556817889213562
1514,8.681260108947754,8.701895713806152,0.3580949008464813,0.7679767608642578,0.4098818600177765,0.40885740518569946,0.054637663066387177,387584,0,0,0.7480910122394562,0.6074069738388062,0.01224385853856802,0.017606711015105247,0.8680219650268555,0.6746448874473572
1515,8.742203712463379,8.794690132141113,0.3925132155418396,0.7599403262138367,0.36742711067199707,0.3793453574180603,0.05826577916741371,387840,0,1,0.7395606637001038,0.6130365431308746,0.013121061027050018,0.018029838800430298,0.8790482878684998,0.6796875
1516,8.878934860229492,8.936326026916504,0.35457643866539,0.7448688745498657,0.3902924358844757,0.3978046774864197,0.08045606315135956,388096,0,0,0.7161350250244141,0.5761657953262329,0.01205001026391983,0.01765422523021698,0.8441583514213562,0.6307528018951416
1517,8.786063194274902,8.80043888092041,0.35561835765838623,0.7550527453422546,0.3994343876838684,0.40802186727523804,0.08727378398180008,388352,0,0,0.7284323871135712,0.585881233215332,0.011595717631280422,0.017293496057391167,0.8333451151847839,0.6149147748947144
1518,8.691451072692871,8.678200721740723,0.3512375056743622,0.7665318250656128,0.4152943193912506,0.41998016834259033,0.10464394837617874,388608,0,0,0.7333151400089264,0.5974208116531372,0.011179926805198193,0.017427807673811913,0.8395773768424988,0.6205255389213562
1519,8.716866493225098,8.695261001586914,0.4145597517490387,0.7578694820404053,0.3433097302913666,0.3511780798435211,0.09687402844429016,388864,0,0,0.722671777009964,0.626724362373352,0.0126766636967659,0.01806226745247841,0.8773970007896423,0.6756392121315002
1520,8.746548652648926,8.789444923400879,0.39720553159713745,0.7512734532356262,0.35406792163848877,0.36921826004981995,0.0660446435213089,389120,0,0,0.7253280282020569,0.6056599915027618,0.01273103803396225,0.018392950296401978,0.8652876019477844,0.6551136374473572
1521,8.825013160705566,9.000550270080566,0.3615800440311432,0.7503730654716492,0.388793021440506,0.40064725279808044,0.030693648383021355,389376,0,0,0.7311636507511139,0.5835162401199341,0.012556813657283783,0.017820443958044052,0.8473543524742126,0.6536931395530701
1522,8.918642044067383,8.939065933227539,0.34244057536125183,0.7360101938247681,0.39356961846351624,0.3940713405609131,0.1201755478978157,389632,0,0,0.6947386264801025,0.5641755759716034,0.011945273727178574,0.017745794728398323,0.8359552025794983,0.6056107878684998
1523,8.744869232177734,8.762286186218262,0.37210091948509216,0.7542506456375122,0.38214972615242004,0.3974466025829315,0.08531977236270905,389888,0,0,0.7211002111434937,0.5919000506401062,0.011868530884385109,0.017809633165597916,0.8593927025794983,0.6517755389213562
1524,8.862533569335938,8.90581226348877,0.3842904269695282,0.7460766434669495,0.36178621649742126,0.3844957649707794,0.08715213090181351,390144,0,0,0.7138345837593079,0.5873116850852966,0.012514933943748474,0.017777446657419205,0.8671342134475708,0.6703835129737854
1525,8.78989315032959,8.88280200958252,0.3661341965198517,0.7501153945922852,0.38398119807243347,0.40873461961746216,0.06162582337856293,390400,0,0,0.7194260358810425,0.5770621001720428,0.011680545285344124,0.018260568380355835,0.8232421875,0.6090908646583557
1526,8.838325500488281,8.876569747924805,0.420666366815567,0.7573317885398865,0.33666542172431946,0.3383846879005432,0.08645319193601608,390656,0,1,0.7288965284824371,0.6330128014087677,0.01355070061981678,0.017660515382885933,0.8985617756843567,0.7200284004211426
1527,8.842565536499023,8.962445259094238,0.3532143235206604,0.7485948801040649,0.39538055658340454,0.39981135725975037,0.054840631783008575,390912,0,0,0.7267790138721466,0.5809755921363831,0.011833567172288895,0.01758941076695919,0.8166015148162842,0.6046874523162842
1528,8.9942626953125,9.049040794372559,0.37203550338745117,0.7353497743606567,0.36331427097320557,0.3536494970321655,0.11006124317646027,391168,0,0,0.6964032351970673,0.590220183134079,0.012971478514373302,0.017942972481250763,0.8645951151847839,0.6509232521057129
1529,8.845654487609863,8.95112419128418,0.34592804312705994,0.7408409118652344,0.39491286873817444,0.40607061982154846,0.053552985191345215,391424,0,0,0.7204040586948395,0.5634538233280182,0.012350342236459255,0.017599571496248245,0.8384943008422852,0.6324573755264282
1530,8.766719818115234,8.822402000427246,0.39655113220214844,0.7520148754119873,0.35546374320983887,0.37355607748031616,0.07292672246694565,391680,0,0,0.7246770262718201,0.6040218770503998,0.012278277426958084,0.01817610114812851,0.8667435646057129,0.6586647629737854
1531,8.745390892028809,8.731124877929688,0.44500136375427246,0.7594226002693176,0.31442123651504517,0.3314014971256256,0.10564794391393661,391936,0,1,0.7212813198566437,0.6400080919265747,0.012897972948849201,0.018081054091453552,0.8846945762634277,0.6892045140266418
1532,8.722793579101562,8.705560684204102,0.38868749141693115,0.763569712638855,0.37488222122192383,0.37431374192237854,0.09598323702812195,392192,0,1,0.7354960739612579,0.6215246617794037,0.012438854202628136,0.017848750576376915,0.8836292624473572,0.6902698874473572
1533,8.66352367401123,8.5768404006958,0.4608518183231354,0.7680416703224182,0.30718985199928284,0.30425339937210083,0.13137562572956085,392448,0,1,0.7270106077194214,0.6661624610424042,0.013231530785560608,0.017355088144540787,0.898987889289856,0.7050426006317139
1534,8.875582695007324,8.937904357910156,0.3993889391422272,0.736612856388092,0.33722391724586487,0.3333568572998047,0.07378453016281128,392704,0,0,0.7106063663959503,0.6048251390457153,0.013461660593748093,0.018252376466989517,0.8673473000526428,0.6697443127632141
1535,8.88482666015625,9.027088165283203,0.35061562061309814,0.7434588670730591,0.39284324645996094,0.41280031204223633,0.04451281204819679,392960,0,0,0.7276284098625183,0.5628626644611359,0.012350745499134064,0.01838257536292076,0.8344815373420715,0.6082386374473572
1536,8.751492500305176,8.856914520263672,0.3732055723667145,0.7512272596359253,0.3780216872692108,0.3984275162220001,0.04421686753630638,393216,0,0,0.7311502993106842,0.5867326855659485,0.012422384694218636,0.018447894603013992,0.8358842134475708,0.6263493895530701
1537,8.62081241607666,8.625551223754883,0.4242902994155884,0.772075891494751,0.3477855920791626,0.37110820412635803,0.07273367047309875,393472,0,1,0.7441408634185791,0.6376560628414154,0.012592962011694908,0.018366282805800438,0.8745383024215698,0.6806107759475708
1538,8.82310676574707,8.912796020507812,0.36868929862976074,0.7661243677139282,0.3974350690841675,0.41227737069129944,0.084410659968853,393728,0,0,0.7400622665882111,0.6017729043960571,0.011928429827094078,0.017519813030958176,0.8373046517372131,0.637499988079071
1539,8.767032623291016,8.80877685546875,0.3375622034072876,0.7628430724143982,0.4252808690071106,0.43716585636138916,0.08208674192428589,393984,0,1,0.7374368011951447,0.5783406496047974,0.011429248377680779,0.017439303919672966,0.8347300887107849,0.6182528138160706
1540,8.756867408752441,8.81181812286377,0.3532213866710663,0.758639395236969,0.4054180085659027,0.4163169860839844,0.06089043617248535,394240,0,0,0.7409459948539734,0.5862550139427185,0.011938540264964104,0.017395038157701492,0.8380149006843567,0.629261314868927
1541,8.742609977722168,8.778146743774414,0.4068588316440582,0.7622101902961731,0.35535135865211487,0.3647151291370392,0.07162351161241531,394496,0,0,0.7357693314552307,0.6257931590080261,0.01296115480363369,0.01831010729074478,0.8849431276321411,0.6975141763687134
1542,8.807167053222656,8.820294380187988,0.4063842296600342,0.7568649649620056,0.35048073530197144,0.363670289516449,0.09598486125469208,394752,0,1,0.7246818840503693,0.6175926625728607,0.012864688411355019,0.017970189452171326,0.8781960010528564,0.6738635897636414
1543,8.811659812927246,8.904121398925781,0.3563583493232727,0.7529284954071045,0.3965701460838318,0.4052756726741791,0.061834581196308136,395008,0,0,0.7312560677528381,0.5840961933135986,0.012150518596172333,0.01778090000152588,0.8466086387634277,0.6399857997894287
1544,8.647539138793945,8.680436134338379,0.3586292266845703,0.7702020406723022,0.41157281398773193,0.4262857139110565,0.04913477599620819,395264,0,0,0.7551815360784531,0.5993674099445343,0.011593188159167767,0.01716238632798195,0.847247838973999,0.6422585248947144
1545,8.801224708557129,8.83632755279541,0.4033132791519165,0.7617479562759399,0.35843467712402344,0.3645979166030884,0.060095857828855515,395520,0,0,0.7396323978900909,0.6250852644443512,0.012535170651972294,0.017391201108694077,0.8812499642372131,0.7014204263687134
1546,8.67001724243164,8.580367088317871,0.4057162404060364,0.7815680503845215,0.3758518099784851,0.39974716305732727,0.13730649650096893,395776,0,1,0.7371541261672974,0.6360583305358887,0.011354116722941399,0.016974005848169327,0.879261314868927,0.6692471504211426
1547,8.722907066345215,8.717023849487305,0.38349825143814087,0.7677237391471863,0.3842254877090454,0.40008196234703064,0.07949455082416534,396032,0,0,0.7417352795600891,0.6126428544521332,0.01159711368381977,0.017293307930231094,0.853320300579071,0.6583806872367859
1548,8.727169036865234,8.764697074890137,0.40563058853149414,0.7685675621032715,0.36293697357177734,0.36766695976257324,0.0634743794798851,396288,0,1,0.7474141120910645,0.6339595019817352,0.012653075158596039,0.01815059408545494,0.8829723000526428,0.6911221146583557
1549,8.750518798828125,8.785460472106934,0.3679839074611664,0.7581178545951843,0.39013394713401794,0.3926742374897003,0.06978541612625122,396544,0,0,0.7358642816543579,0.6015753746032715,0.01221332885324955,0.01812027394771576,0.8539950251579285,0.6561789512634277
1550,8.722367286682129,8.761015892028809,0.3577611744403839,0.754547655582428,0.39678648114204407,0.40078479051589966,0.06362821906805038,396800,0,0,0.7383130192756653,0.5905861258506775,0.011953203938901424,0.018028587102890015,0.8292790651321411,0.6196022629737854
1551,8.68419361114502,8.687992095947266,0.37546032667160034,0.7655186653137207,0.39005833864212036,0.3977585434913635,0.07918285578489304,397056,0,1,0.7424516081809998,0.6104143857955933,0.012378992512822151,0.017649509012699127,0.8896484375,0.7038351893424988
1552,8.648123741149902,8.657783508300781,0.4119398891925812,0.7613116502761841,0.3493717610836029,0.3613387942314148,0.07634637504816055,397312,0,0,0.7374822795391083,0.6261907815933228,0.01276881992816925,0.018334276974201202,0.8663352131843567,0.6659090518951416
1553,8.70702075958252,8.746804237365723,0.37157467007637024,0.7492488622665405,0.3776741921901703,0.3839331269264221,0.07545406371355057,397568,0,0,0.7209498286247253,0.5926963984966278,0.012303557246923447,0.018933184444904327,0.8590376377105713,0.648224413394928
1554,8.727041244506836,8.79117488861084,0.4086492657661438,0.7516478896141052,0.3429986238479614,0.3555231988430023,0.05452868342399597,397824,0,0,0.730224221944809,0.614448755979538,0.013049454428255558,0.018578361719846725,0.8706142902374268,0.6860085129737854
1555,8.82807731628418,8.960664749145508,0.34981462359428406,0.7439095973968506,0.39409497380256653,0.40618571639060974,0.05754706263542175,398080,0,0,0.7259607911109924,0.5683916509151459,0.012153808027505875,0.018383685499429703,0.8329012393951416,0.6198863387107849
1556,8.736861228942871,8.785426139831543,0.3707835376262665,0.7592613101005554,0.38847777247428894,0.39938825368881226,0.06674662977457047,398336,0,0,0.7358120977878571,0.5988242924213409,0.012054157443344593,0.01808425411581993,0.8380681276321411,0.6477982997894287
1557,8.712238311767578,8.71725845336914,0.3660763204097748,0.7640485167503357,0.3979721963405609,0.40871313214302063,0.09019114822149277,398592,0,0,0.7309435606002808,0.6006275117397308,0.011377927847206593,0.01773829013109207,0.8389026522636414,0.6252840757369995
1558,8.604825019836426,8.598026275634766,0.37711724638938904,0.7700775861740112,0.3929603397846222,0.4065369665622711,0.06937908381223679,398848,0,0,0.7469464540481567,0.6125641763210297,0.011871680617332458,0.01849180832505226,0.8500887751579285,0.656605064868927
1559,8.71238899230957,8.712368965148926,0.38127487897872925,0.7618946433067322,0.38061976432800293,0.379640132188797,0.08517926186323166,399104,0,0,0.7328307628631592,0.6162436604499817,0.012678639031946659,0.01838504523038864,0.870685338973999,0.6769176125526428
1560,8.73165512084961,8.767570495605469,0.36478278040885925,0.7579756379127502,0.393192857503891,0.37723374366760254,0.07290729880332947,399360,0,0,0.7322961688041687,0.6112958788871765,0.012683998793363571,0.01811489649116993,0.8681995272636414,0.6736505627632141
1561,8.759143829345703,8.75047492980957,0.3968392312526703,0.7559214234352112,0.3590821921825409,0.34734293818473816,0.10100309550762177,399616,0,1,0.7258226275444031,0.6254123449325562,0.01329837366938591,0.018430626019835472,0.8823685646057129,0.683167576789856
1562,8.728513717651367,8.83541202545166,0.3684383034706116,0.7572595477104187,0.38882124423980713,0.3963450789451599,0.031057480722665787,399872,0,0,0.7474806010723114,0.5976679623126984,0.012211021035909653,0.017960192635655403,0.841175377368927,0.6485795378684998
1563,8.751513481140137,8.718498229980469,0.38097330927848816,0.760464608669281,0.37949129939079285,0.3852881193161011,0.13026270270347595,400128,0,0,0.717026948928833,0.6104460954666138,0.012025022879242897,0.018216118216514587,0.8611860275268555,0.6407670378684998
1564,8.806480407714844,8.806303977966309,0.3927939236164093,0.7589990496635437,0.3662051260471344,0.3788774013519287,0.11641599982976913,400384,0,0,0.7248939573764801,0.6121242344379425,0.012305553071200848,0.017644565552473068,0.8479758501052856,0.6395596265792847
1565,8.71062183380127,8.7608003616333,0.4531289041042328,0.7679189443588257,0.3147900402545929,0.34201779961586,0.05299670994281769,400640,0,1,0.7451417148113251,0.6468921005725861,0.013166002929210663,0.017728209495544434,0.8975141644477844,0.7147016525268555
1566,9.061051368713379,9.222030639648438,0.35897859930992126,0.7135111689567566,0.3545325696468353,0.3490348756313324,0.07786620408296585,400896,0,1,0.6878648102283478,0.5598124861717224,0.0131650036200881,0.018725622445344925,0.8426668643951416,0.6034090518951416
1567,8.710659980773926,8.727029800415039,0.37805190682411194,0.7528631091117859,0.37481120228767395,0.374614417552948,0.08379526436328888,401152,0,1,0.7278516888618469,0.6044606268405914,0.013076690025627613,0.018789585679769516,0.8786221146583557,0.687855064868927
1568,8.828747749328613,8.884398460388184,0.3828722834587097,0.7346430420875549,0.3517707586288452,0.348361074924469,0.07050427049398422,401408,0,0,0.7088404297828674,0.5924910008907318,0.013472247868776321,0.01894664391875267,0.8671697378158569,0.6627130508422852
1569,8.802388191223145,8.941418647766113,0.36989638209342957,0.7455289959907532,0.3756326138973236,0.39593008160591125,0.0334354005753994,401664,0,0,0.7251112163066864,0.5786837339401245,0.012463018298149109,0.018470022827386856,0.8480646014213562,0.6443892121315002
1570,8.696390151977539,8.664006233215332,0.40409183502197266,0.7603320479393005,0.3562402129173279,0.37169262766838074,0.1072368174791336,401920,0,0,0.7276318073272705,0.6181808114051819,0.012806758284568787,0.018318166956305504,0.8755148649215698,0.6733664274215698
1571,8.949349403381348,9.014679908752441,0.376674622297287,0.7380001544952393,0.36132553219795227,0.36341387033462524,0.10140416771173477,402176,0,0,0.7024517059326172,0.58822101354599,0.013190537691116333,0.018279921263456345,0.8472833633422852,0.6325283646583557
1572,8.705535888671875,8.695524215698242,0.38754919171333313,0.7681245803833008,0.38057538866996765,0.3808569610118866,0.07439960539340973,402432,0,1,0.7408961951732635,0.6249159276485443,0.012906594201922417,0.017527952790260315,0.9025212526321411,0.7289062142372131
1573,8.848115921020508,8.90466594696045,0.3406485915184021,0.7376614809036255,0.3970128893852234,0.3868975341320038,0.08826398849487305,402688,0,0,0.7084805965423584,0.5720390677452087,0.012580069713294506,0.01895100623369217,0.8283025026321411,0.6031960248947144
1574,8.661770820617676,8.700111389160156,0.4271693229675293,0.75188148021698,0.3247121572494507,0.33975493907928467,0.05718883499503136,402944,0,1,0.7283357381820679,0.624195009469986,0.014123393222689629,0.0190524123609066,0.8988280892372131,0.7152698636054993
1575,8.725586891174316,8.795745849609375,0.39037302136421204,0.736916184425354,0.34654316306114197,0.36810430884361267,0.055184993892908096,403200,0,0,0.7164715826511383,0.5836789906024933,0.012971690855920315,0.019527394324541092,0.8568891882896423,0.6385653018951416
1576,8.750149726867676,8.746683120727539,0.4127739667892456,0.7476568222045898,0.33488285541534424,0.35136398673057556,0.09528110921382904,403456,0,1,0.7133140563964844,0.6101824343204498,0.013859462924301624,0.018986809998750687,0.8855646252632141,0.6891335248947144
1577,8.828468322753906,8.875415802001953,0.3987855315208435,0.7407417297363281,0.3419561982154846,0.3401881754398346,0.0823446661233902,403712,0,1,0.7101732194423676,0.6070431470870972,0.01333865150809288,0.01826271414756775,0.8674715757369995,0.6577414274215698
1578,8.660621643066406,8.663952827453613,0.4181116223335266,0.7570568919181824,0.33894526958465576,0.34802237153053284,0.07113953679800034,403968,0,1,0.7309007346630096,0.6272732317447662,0.013531497679650784,0.01880599744617939,0.8911221027374268,0.6975141763687134
1579,8.653144836425781,8.718677520751953,0.3955196142196655,0.7506779432296753,0.35515832901000977,0.3791402578353882,0.039347756654024124,404224,0,0,0.7295707762241364,0.5982974171638489,0.013193842954933643,0.01939339190721512,0.8657314777374268,0.6715908646583557
1580,8.758696556091309,8.772477149963379,0.398563027381897,0.7387073040008545,0.3401442766189575,0.34891408681869507,0.08195050805807114,404480,0,0,0.7035189867019653,0.5983791649341583,0.0126259233802557,0.018511880189180374,0.8438209891319275,0.6309658885002136
1581,8.809974670410156,8.849143981933594,0.3747650980949402,0.7376971244812012,0.362932026386261,0.36627838015556335,0.07388584315776825,404736,0,1,0.7106567621231079,0.5857840478420258,0.012837602756917477,0.0182582326233387,0.8716974258422852,0.6681817770004272
1582,8.621720314025879,8.686355590820312,0.37552547454833984,0.7561314702033997,0.3806059956550598,0.3905913233757019,0.043649230152368546,404992,0,0,0.7383112907409668,0.5998296141624451,0.012561876326799393,0.018913401290774345,0.861132800579071,0.6645596623420715
1583,8.7587251663208,8.797441482543945,0.386117547750473,0.7493352890014648,0.3632177412509918,0.37021851539611816,0.07434338331222534,405248,0,0,0.7196701765060425,0.601660430431366,0.012943239882588387,0.01840570569038391,0.866566002368927,0.6676136255264282
1584,8.683897018432617,8.674615859985352,0.3880259394645691,0.7623840570449829,0.3743581175804138,0.38202178478240967,0.0919041857123375,405504,0,0,0.7314993143081665,0.6153852641582489,0.0123924370855093,0.018083607777953148,0.8670986890792847,0.6662641763687134
1585,8.757574081420898,8.786527633666992,0.3650699257850647,0.7505999803543091,0.3855300545692444,0.3943030536174774,0.09787780791521072,405760,0,0,0.7181740999221802,0.5880931913852692,0.012359763495624065,0.0186796672642231,0.8419566750526428,0.6188210248947144
1586,8.74363899230957,8.794540405273438,0.4339384138584137,0.7545021772384644,0.32056376338005066,0.33291128277778625,0.06439097225666046,406016,0,0,0.7284567058086395,0.6317601799964905,0.014088289812207222,0.018632574006915092,0.8837713003158569,0.6996448636054993
1587,8.635151863098145,8.67646598815918,0.40197494626045227,0.7580701112747192,0.35609516501426697,0.3624792695045471,0.04370269179344177,406272,0,0,0.7440967857837677,0.6206003725528717,0.01320568472146988,0.019016731530427933,0.8743252754211426,0.6930397748947144
