offset_s,used_mib
80,5424
80,5424
80,5424
80,5424
80,5424
80,5424
80,5424
80,5424
80,5424
80,5424
80,5424
80,5424
80,5424
80,5424
80,5424
80,5424
80,5424
80,5424
80,5424
80,5424
80,5424
80,5424
80,5424
80,5424
80,5424
80,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
81,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
82,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
83,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
84,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
85,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
86,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
87,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
88,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
89,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
90,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
91,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
92,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
93,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
94,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
95,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
96,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
97,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
98,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
99,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
100,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
101,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
102,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
103,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
104,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
105,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
106,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
107,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
108,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
109,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
110,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
111,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
112,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
113,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
114,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
115,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
116,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
117,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
118,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
119,5424
120,5424
150,5424
180,5424
210,5424
240,5424
270,5424
300,5424
330,5424
360,5424
390,5424
420,5424
450,5424
480,5424
510,5424
540,5424
570,5424
600,5424
630,5424
660,5424
690,5424
720,5424
750,5424
780,5424
810,5424
840,5424
870,5424
900,5424
930,5424
960,5424
990,5424
1020,5424
1050,5424
1081,5424
1111,5424
1141,5424
1171,5424
1201,5424
1231,5424
1261,5424
1291,5424
1321,5424
1351,5424
1381,5424
1411,5424
1441,5424
1471,5424
1501,5424
1531,5424
1561,5424
1591,5424
1621,5424
1651,5424
1681,5424
1711,5424
1741,5424
1771,5424
1801,5424
1831,5424
1861,5424
1891,5424
1921,5424
1951,5424
1981,5424
2011,5424
2041,5424
2071,5424
2102,5424
2132,5424
2162,5424
2192,5424
2222,5424
2252,5424
2282,5424
2312,5424
2342,5424
2372,5424
2402,5424
2432,5424
2462,5424
2492,5424
2522,5424
2552,5424
2582,5424
2612,5424
2642,5424
2672,5424
2702,5424
2732,5424
2762,5424
2792,5424
2822,5424
2852,5424
2882,5424
2912,5424
2942,5424
2972,5424
3002,5424
3032,5424
3062,5424
3093,5424
3123,5424
3153,5424
3183,5424
3213,5424
3243,5424
3273,5424
3303,5424
3333,5424
3363,5424
3393,5424
3423,5424
3453,5424
3483,5424
3513,5424
3543,5424
3573,5424
3603,5424
3633,5424
3663,5424
3693,5424
3723,5424
3753,5424
3783,5424
3813,5424
3843,5424
3873,5424
3903,5424
3933,5424
3963,5424
3993,5424
4023,5424
4053,5424
4083,5424
4114,5424
4144,5424
4174,5424
4204,5424
4234,5424
4264,5424
4294,5424
4324,5424
4354,5424
4384,5424
4414,5424
4444,5424
4474,5424
4504,5424
4534,5424
4564,5424
4594,5424
4624,5424
4654,5424
4684,5424
4714,5424
4744,5424
4774,5424
4804,5424
4834,5424
4864,5424
4894,5424
4924,5424
4954,5424
4984,5424
5014,5424
5044,5424
5074,5424
5104,5424
5134,5424
5165,5424
5195,5424
5225,5424
5255,5424
5285,5424
5315,5424
5345,5424
5375,5424
5405,5424
5435,5424
5465,5424
5495,5424
5525,5424
5555,5424
5585,5424
5615,5424
5645,5424
5675,5424
5705,5424
5735,5424
5765,5424
5795,5424
5825,5424
5855,5424
5885,5424
5915,5424
5945,5424
5975,5424
6005,5424
6035,5424
6065,5424
6095,5424
6126,5424
6156,5424
6186,5424
6216,5424
6246,5424
6276,5424
6306,5424
6336,5424
6366,5424
6396,5424
6426,5424
6456,5424
6486,5424
6516,5424
6546,5424
6576,5424
6606,5424
6636,5424
6666,5424
6696,5424
6726,5424
6756,5424
6786,5424
6816,5424
6846,5424
6876,5424
6906,5424
6936,5424
6966,5424
6996,5424
7026,5424
7057,5424
7087,5424
7117,5424
7147,5424
7177,5424
7207,5424
7237,5424
7267,5424
7297,5424
7327,5424
7357,5424
7387,5424
7417,5424
7447,5424
7477,5424
7507,5424
7537,5424
7567,5424
7597,5424
7627,5424
7657,5424
7687,5424
7717,5424
7747,5424
7777,5424
7807,5424
7837,5424
7867,5424
7897,5424
7927,5424
7957,5424
7987,5424
8017,5424
8048,5424
8078,5424
8108,5424
8138,5424
8168,5424
8198,5424
8228,5424
8258,5424
8288,5424
8318,5424
8348,5424
8378,5424
8408,5424
8438,5424
8468,5424
8498,5424
8528,5424
8558,5424
8588,5424
8618,5424
8648,5424
8678,5424
8708,5424
8738,5424
8768,5424
8798,5424
8828,5424
8858,5424
8888,5424
8918,5424
8948,5424
8979,5424
9009,5424
9039,5424
9069,5424
9099,5424
9129,5424
9159,5424
9189,5424
9219,5424
9249,5424
9279,5424
9309,5424
9339,5424
9369,5424
9399,5424
9429,5424
9459,5424
9489,5424
9519,5424
9549,5424
9579,5424
9609,5424
9639,5424
9669,5424
9699,5424
9729,5424
9759,5424
9789,5424
9819,5424
9849,5424
9879,5424
9909,5424
9939,5424
9969,5424
10000,5424
10030,5424
10060,5424
10090,5424
10120,7160
10150,7160
10180,7160
10210,7160
10240,7160
10270,7160
10300,7160
10330,7160
10360,7160
10390,7160
10420,7160
10450,7160
10480,7160
10510,7160
10540,7160
10570,7160
10600,7160
10630,7160
10660,7160
10690,7160
10720,7160
10750,7160
10780,7160
10810,7160
10840,7160
10870,7160
10900,7160
10930,7160
10960,7160
10990,7160
11020,7160
11051,7160
11081,7160
11111,7160
11141,7160
11171,7160
11201,7160
11231,7160
11261,7160
11291,7160
11321,7160
11351,7160
11381,7160
11411,7160
11441,7160
11471,7160
11501,7160
11531,7160
11561,7160
11591,7160
11621,7160
11651,7160
11681,7160
11711,7160
11741,7160
11771,7160
11801,7160
11831,7160
11861,7160
11891,7160
11921,7160
11951,7160
11981,7160
12011,7160
12041,7160
12072,7160
12102,7160
12132,7160
12162,7160
12192,7160
12222,7160
12252,7160
12282,7160
12312,7160
12342,7160
12372,7160
12402,7160
12432,7160
12462,7160
12492,7160
12522,7160
12552,7160
12582,7160
12612,7160
12642,7160
12672,7160
12702,7160
12732,7160
12762,7160
12792,7160
12822,7160
12852,7160
12882,7160
12912,7160
12942,7160
12972,7160
13002,7160
13032,7160
13062,7160
13093,7160
13123,7160
13153,7160
13183,7160
13213,7160
13243,7160
13273,7160
13303,7160
13333,7160
13363,7160
13393,7160
13423,7160
13453,7160
13483,7160
13513,7160
13543,7160
13573,7160
13603,7160
13633,7160
13663,7160
13693,7160
13723,7160
13753,7160
13783,7160
13813,7160
13843,7160
13873,7160
13903,7160
13933,7160
13963,7160
13993,7160
14023,7160
14053,7160
14083,7160
14113,7160
14143,7160
14174,7160
14204,7160
14234,7160
14264,7160
14294,7160
14324,7160
14354,7160
14384,7160
14414,7160
14444,7160
14474,7160
14504,7160
14534,7160
14564,7160
14594,7160
14624,7160
14654,7160
14684,7160
14714,7160
14744,7160
14774,7160
14804,7160
14834,7160
14864,7160
14894,7160
14924,7160
14954,7160
14984,7160
15014,7160
15044,7160
