step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e,u_batchtime,u_batchtime_e,ema_tau,cos_err_d0,cos_err_d1
6120,12.694881439208984,21.185985565185547,0.04406142234802246,0.8432067085982337,0.7630454301834106,0.7189840078353882,0.5779728889465332,0.08908399939537048,391680,0,0,0.7551791071891785,0.43665480613708496,0.058060068637132645,0.14435240626335144,0.944458544254303,0.33432838320732117,0.4909090995788574,,0.004295741207897663,0.004223101772367954,0.05923287943005562,0.0603831447660923,0.15269434452056885,0.06133567914366722,0.90612,0.23695452511310577,0.2944677174091339
6140,12.565812110900879,20.769041061401367,0.06705206632614136,0.767008700201459,0.7792642116546631,0.7122121453285217,0.5808361172676086,0.038666944950819016,392960,0,0,0.7628654390573502,0.4704623222351074,0.05629981309175491,0.16209837794303894,0.9709438681602478,0.4016282260417938,0.5831750631332397,,0.004822631366550922,0.003940494265407324,0.05960334092378616,0.06423266232013702,0.16960301995277405,0.06483679264783859,0.9061400000000001,0.2207358032464981,0.269370436668396
6160,12.489099502563477,21.351076126098633,0.002871274948120117,0.9866518070159201,0.787765383720398,0.7848941087722778,0.6535537242889404,0.015317431651055813,394240,0,0,0.7799460887908936,0.3851250410079956,0.05114469304680824,0.15760459005832672,0.9651073217391968,0.33188602328300476,0.49823611974716187,,0.00509511586278677,0.00321225100196898,0.056368835270404816,0.05984090268611908,0.1663927584886551,0.060563769191503525,0.9061600000000001,0.21223463118076324,0.2556837201118469
6180,12.732614517211914,20.936342239379883,0.015455186367034912,0.9407937129154396,0.7544155716896057,0.7389603853225708,0.573024570941925,0.046097151935100555,395520,0,1,0.7422946095466614,0.4219939112663269,0.0612579882144928,0.1344742774963379,0.9543532729148865,0.2933514416217804,0.45617368817329407,,0.003967472352087498,0.0024884180165827274,0.05944221094250679,0.060004811733961105,0.1477043777704239,0.06119600310921669,0.90618,0.24558444321155548,0.31319311261177063
6200,12.735597610473633,20.76396369934082,0.016864657402038574,0.9344205832711785,0.7597007751464844,0.7428361177444458,0.5873774886131287,0.04081586003303528,396800,0,0,0.7494322061538696,0.4149479269981384,0.057656776160001755,0.1537427306175232,0.9612640142440796,0.3489823639392853,0.5210312008857727,,0.005024471320211887,0.002772035077214241,0.058531902730464935,0.06273946166038513,0.16450661420822144,0.06319785118103027,0.9062,0.24029923975467682,0.29332995414733887
6220,12.502883911132812,20.917537689208984,0.0034263134002685547,0.9840997101192716,0.7879388332366943,0.7845125198364258,0.6408681869506836,0.02317000925540924,398080,0,0,0.7695969939231873,0.4054180383682251,0.054183971136808395,0.16286130249500275,0.9694729447364807,0.37584805488586426,0.5495251417160034,,0.0038048801943659782,0.003859024029225111,0.06044068932533264,0.0610741525888443,0.17272204160690308,0.06180984154343605,0.90622,0.21206112205982208,0.2605442404747009
6240,12.478004455566406,21.22474479675293,0.005925774574279785,0.9701588408838707,0.8073485493659973,0.8014227747917175,0.6846368908882141,0.03874105587601662,399360,0,1,0.7877679020166397,0.3860347867012024,0.05089953541755676,0.1303642988204956,0.9737594127655029,0.34518319368362427,0.5432835817337036,,0.004024213179945946,0.004453916568309069,0.0553666390478611,0.0556018203496933,0.14211221039295197,0.057381149381399155,0.90624,0.19265136122703552,0.2443794161081314
6260,12.464150428771973,20.842573165893555,0.050574541091918945,0.782960187710661,0.8175548911094666,0.7669803500175476,0.649079442024231,0.021647006273269653,400640,0,0,0.8188644647598267,0.47896695137023926,0.049797557294368744,0.16788102686405182,0.9829509854316711,0.4936228096485138,0.6778833270072937,,0.004092235583811998,0.004447317682206631,0.05615018308162689,0.06080324947834015,0.1750403642654419,0.061822157353162766,0.9062600000000001,0.18244513869285583,0.22777752578258514
6280,12.676992416381836,20.74957847595215,0.05808603763580322,0.7976413130487778,0.7710410952568054,0.7129550576210022,0.578201413154602,0.01945255510509014,401920,0,0,0.7625255435705185,0.4541330933570862,0.05952604487538338,0.1371610313653946,0.9703764319419861,0.3845319151878357,0.553324282169342,,0.00439110491424799,0.0026559755206108093,0.05838761851191521,0.06156463921070099,0.14773216843605042,0.06223519891500473,0.90628,0.22895893454551697,0.28734147548675537
6300,12.73891544342041,20.878978729248047,0.026860177516937256,0.8937031527048744,0.774169921875,0.7473097443580627,0.5960961580276489,0.02049342915415764,403200,0,0,0.7786055207252502,0.4381427764892578,0.055521443486213684,0.14597731828689575,0.9659934043884277,0.3934871256351471,0.5598372220993042,,0.004458650480955839,0.00234796735458076,0.05544779822230339,0.05910000950098038,0.15407270193099976,0.05987617373466492,0.9063,0.2258300483226776,0.28603649139404297
6320,12.591241836547852,21.292516708374023,0.10277408361434937,0.6818990534066108,0.7796877026557922,0.6769136190414429,0.551710844039917,0.014865423552691936,404480,0,0,0.7816084772348404,0.5055328607559204,0.05781244859099388,0.15482470393180847,0.9724507927894592,0.3755766749382019,0.5571234822273254,,0.004749040585011244,0.002812435384839773,0.059815455228090286,0.06699563562870026,0.1620991826057434,0.06708341836929321,0.90632,0.22031228244304657,0.2668536603450775
6340,12.644817352294922,20.96845245361328,0.20172065496444702,0.5374780547764806,0.7655885815620422,0.5638679265975952,0.4597121477127075,0.046730153262615204,405760,0,1,0.7437455654144287,0.5626526474952698,0.06651683151721954,0.11892484128475189,0.963664174079895,0.36824968457221985,0.54572594165802,,0.004416963085532188,0.002441718243062496,0.062337476760149,0.06601791828870773,0.13399024307727814,0.06817415356636047,0.90634,0.23441137373447418,0.3009414076805115
6360,12.452451705932617,22.22480010986328,0.017180144786834717,0.916583993943379,0.8112227320671082,0.7940425872802734,0.6759986281394958,0.02795756608247757,407040,0,0,0.8065252602100372,0.4143486022949219,0.05102388560771942,0.1419977843761444,0.9684408903121948,0.36309364438056946,0.5099050402641296,,0.004664394538849592,0.002984925638884306,0.0544414222240448,0.06142226606607437,0.14741958677768707,0.06177815794944763,0.90636,0.18877725303173065,0.23756633698940277
6380,12.529351234436035,20.96255111694336,0.048902809619903564,0.8045530201444604,0.7986927032470703,0.7497898936271667,0.6295790076255798,0.029143694788217545,408320,0,0,0.7927089482545853,0.45178377628326416,0.05772492289543152,0.13791124522686005,0.9724066257476807,0.4208955466747284,0.5869742631912231,,0.004159064497798681,0.00231575476936996,0.05803078040480614,0.059896036982536316,0.147385835647583,0.06102395057678223,0.9063800000000001,0.2013072520494461,0.269243061542511
6400,12.517410278320312,23.215620040893555,0.12422579526901245,0.6201466549366046,0.7971895933151245,0.6729637980461121,0.5725977420806885,0.07007579505443573,409600,0,0,0.783610075712204,0.5211200714111328,0.0554453507065773,0.11406919360160828,0.9529727697372437,0.3071913421154022,0.4417910575866699,,0.007270710542798042,0.005972668528556824,0.05440186709165573,0.061602987349033356,0.11860919743776321,0.06106879562139511,0.9064,0.20281043648719788,0.24256813526153564
6420,12.59543514251709,20.951292037963867,0.05130702257156372,0.8153536436910438,0.7734405994415283,0.7221335768699646,0.5831629633903503,0.022039547562599182,410880,0,0,0.7700868844985962,0.45380324125289917,0.060844775289297104,0.1435575783252716,0.9668589234352112,0.35549527406692505,0.5191316604614258,,0.004188576713204384,0.0030267462134361267,0.06076173484325409,0.06257520616054535,0.15407167375087738,0.06342503428459167,0.90642,0.22655940055847168,0.28961583971977234
6440,12.779590606689453,21.00467872619629,0.0168493390083313,0.9416767694106792,0.7279534935951233,0.711104154586792,0.5353674292564392,0.03851257264614105,412160,0,1,0.7231717705726624,0.41187459230422974,0.06594206392765045,0.12819430232048035,0.9381645917892456,0.2518317699432373,0.382632315158844,,0.004720180295407772,0.0026909690350294113,0.06398014724254608,0.06453967839479446,0.14144538342952728,0.06640253216028214,0.90644,0.2720465064048767,0.32994481921195984
6460,12.397862434387207,22.428791046142578,0.1138148307800293,0.6075079094670236,0.8238348960876465,0.7100200653076172,0.6058138608932495,0.03369710594415665,413440,0,0,0.810283824801445,0.5505013167858124,0.05212625861167908,0.13415977358818054,0.970961332321167,0.4124830663204193,0.5587517023086548,,0.006294130347669125,0.003689106088131666,0.054451655596494675,0.063908651471138,0.14150355756282806,0.06330826878547668,0.90646,0.17616510391235352,0.22018367052078247
6480,12.735240936279297,20.918060302734375,0.05966216325759888,0.8088441964615651,0.7475494146347046,0.6878872513771057,0.5380427241325378,0.03836696222424507,414720,0,0,0.7430258393287659,0.4507927894592285,0.06448521465063095,0.13577941060066223,0.9546554684638977,0.3348711133003235,0.4860244393348694,,0.004778035916388035,0.002346582245081663,0.06120910122990608,0.06362844258546829,0.14536122977733612,0.06471791118383408,0.9064800000000001,0.25245052576065063,0.31739339232444763
6500,12.572261810302734,21.371719360351562,0.09174442291259766,0.6986263283349003,0.7873235940933228,0.6955791711807251,0.5695950388908386,0.022927843034267426,416000,0,0,0.7673756778240204,0.5029655396938324,0.06193810701370239,0.15523767471313477,0.9712429642677307,0.3818182051181793,0.5497965216636658,,0.004889721982181072,0.0026516870129853487,0.059575311839580536,0.06426766514778137,0.16499419510364532,0.06537625193595886,0.9065,0.21267639100551605,0.2817179262638092
6520,12.70933723449707,21.401535034179688,0.02557164430618286,0.9007826225916392,0.7678381204605103,0.7422664761543274,0.6085633039474487,0.02548413909971714,417280,0,0,0.7514962553977966,0.4044841527938843,0.05836081877350807,0.14670468866825104,0.9636096954345703,0.3232021927833557,0.47272729873657227,,0.005269783549010754,0.0026142308488488197,0.057067181915044785,0.06238381564617157,0.15345995128154755,0.0627397745847702,0.90652,0.23216187953948975,0.29256582260131836
6540,12.519927978515625,20.763708114624023,0.0543329119682312,0.7907098216950678,0.7947272658348083,0.7403943538665771,0.6183443665504456,0.015021279454231262,418560,0,0,0.7826013267040253,0.4580509066581726,0.0552251972258091,0.1542583405971527,0.9762397408485413,0.44233378767967224,0.6241520047187805,,0.004829066339880228,0.0030725840479135513,0.05834178999066353,0.06273268908262253,0.1633007675409317,0.06397183984518051,0.90654,0.20527271926403046,0.26227056980133057
6560,12.740361213684082,20.746936798095703,0.02943134307861328,0.8942358522331499,0.7511579990386963,0.721726655960083,0.5755689740180969,0.03691466525197029,419840,0,0,0.7344063520431519,0.41056180000305176,0.06521274894475937,0.14514780044555664,0.9592348337173462,0.3310719132423401,0.4993215799331665,,0.004113274626433849,0.0025347901973873377,0.06248103827238083,0.06417552381753922,0.1543065756559372,0.06493451446294785,0.90656,0.2488420158624649,0.31776732206344604
6580,12.461177825927734,20.859783172607422,0.1767178773880005,0.513000653913304,0.813847005367279,0.6371291279792786,0.5341351628303528,0.03810973837971687,421120,0,1,0.8060772716999054,0.596094399690628,0.05683186277747154,0.14569209516048431,0.9796308279037476,0.516417920589447,0.6854817271232605,,0.004639515653252602,0.00311065511777997,0.057652901858091354,0.0702323168516159,0.16225674748420715,0.0727267861366272,0.90658,0.18615297973155975,0.2444325089454651
6600,12.627727508544922,20.848052978515625,0.04993528127670288,0.821093489235926,0.7708214521408081,0.7208861708641052,0.5719960331916809,0.03256829082965851,422400,0,1,0.7541800737380981,0.4604944586753845,0.06563370674848557,0.13119812309741974,0.964396059513092,0.32428765296936035,0.4865671694278717,,0.004331829957664013,0.0022743744775652885,0.06302542984485626,0.06404886394739151,0.14609484374523163,0.06561874598264694,0.9066000000000001,0.2291785180568695,0.3035258650779724
6620,12.632415771484375,20.66159439086914,0.06290119886398315,0.7918145159142572,0.760761022567749,0.6978598237037659,0.5592778325080872,0.01943822018802166,423680,0,1,0.767900213599205,0.4547855257987976,0.06321033090353012,0.14777886867523193,0.9673954248428345,0.3308005630970001,0.512347400188446,,0.004539440385997295,0.002529117977246642,0.06636372953653336,0.06920427829027176,0.16008351743221283,0.0702718198299408,0.90662,0.2392389476299286,0.2945694625377655
6640,12.594270706176758,21.315547943115234,0.07534503936767578,0.7581739308099819,0.7637779712677002,0.6884329319000244,0.5635178089141846,0.03373245522379875,424960,0,0,0.7560403347015381,0.45410603284835815,0.06323741376399994,0.1489904522895813,0.956276535987854,0.34274086356163025,0.5166893005371094,,0.004689434543251991,0.0019888756796717644,0.05989909917116165,0.06565359979867935,0.1589735746383667,0.06641796231269836,0.90664,0.2362220138311386,0.2899060845375061
6660,12.544299125671387,21.142940521240234,0.027204811573028564,0.8895106787711945,0.7809836268424988,0.7537788152694702,0.6147742867469788,0.019630668684840202,426240,0,0,0.7718238681554794,0.4294772744178772,0.05738320201635361,0.15888655185699463,0.9702829122543335,0.35875171422958374,0.5405699014663696,,0.004518004599958658,0.0022675045765936375,0.0592622384428978,0.06583620607852936,0.16718356311321259,0.0662892609834671,0.90666,0.21901638805866241,0.27007901668548584
6680,12.735373497009277,20.655649185180664,0.04591250419616699,0.8449388066260395,0.7498196959495544,0.7039071917533875,0.5627838373184204,0.033115893602371216,427520,0,1,0.7451276481151581,0.4249226450920105,0.06666041165590286,0.15005163848400116,0.9642192125320435,0.3576662242412567,0.5259159207344055,,0.004352872259914875,0.002303783781826496,0.0630340725183487,0.0645412877202034,0.16575725376605988,0.06734853237867355,0.90668,0.25018027424812317,0.3176327049732208
6700,12.620299339294434,20.638269424438477,0.06532120704650879,0.7771235542829019,0.7722386121749878,0.706917405128479,0.5748948454856873,0.026800058782100677,428800,0,0,0.7611164450645447,0.4613746404647827,0.06354822963476181,0.15178057551383972,0.9693269729614258,0.39511534571647644,0.5774762630462646,,0.004569090902805328,0.002624029293656349,0.06253169476985931,0.06546375155448914,0.16277986764907837,0.06696663051843643,0.9067000000000001,0.22776134312152863,0.2923813462257385
6720,12.527570724487305,21.264074325561523,0.10006165504455566,0.6749264895962326,0.7922492623329163,0.6921876072883606,0.566498875617981,0.01500746887177229,430080,0,0,0.7835273295640945,0.5170659720897675,0.06243268772959709,0.16246375441551208,0.9776037335395813,0.41166895627975464,0.5962008237838745,,0.004496329464018345,0.002504421630874276,0.06366925686597824,0.0695405900478363,0.17092902958393097,0.07042015343904495,0.90672,0.20775070786476135,0.26382333040237427
6740,12.677816390991211,20.76624298095703,0.10947352647781372,0.6844822509552315,0.7625088095664978,0.6530352830886841,0.5212565064430237,0.06379678100347519,431360,0,1,0.7390622496604919,0.499173104763031,0.06748351454734802,0.13699744641780853,0.9618416428565979,0.3590230941772461,0.543554961681366,,0.004496932961046696,0.003339463844895363,0.06444431096315384,0.06812453269958496,0.15395823121070862,0.07118487358093262,0.90674,0.23749113082885742,0.2930290997028351
6760,12.604978561401367,20.87855339050293,0.036566078662872314,0.8652550015660437,0.7651936411857605,0.7286275625228882,0.5917852520942688,0.025713618844747543,432640,0,0,0.7572080343961716,0.42005985975265503,0.06152886524796486,0.16182252764701843,0.9696898460388184,0.37150612473487854,0.5413839817047119,,0.004905909299850464,0.002552944468334317,0.06169092655181885,0.07111063599586487,0.1700063943862915,0.0711941123008728,0.90676,0.2348063737154007,0.2900637686252594
6780,12.587030410766602,20.727609634399414,0.05231565237045288,0.8128655307403477,0.7727538347244263,0.7204381823539734,0.5770418047904968,0.03572297468781471,433920,0,0,0.7531798779964447,0.4590555429458618,0.06032944843173027,0.15035876631736755,0.9677265286445618,0.3489823639392853,0.517774760723114,,0.004470642656087875,0.0038054618053138256,0.0659855380654335,0.07204104959964752,0.16152772307395935,0.07296108454465866,0.90678,0.22724615037441254,0.27814576029777527
6800,12.555590629577637,22.586181640625,0.004663527011871338,0.9785138614579191,0.7876153588294983,0.782951831817627,0.6470990180969238,0.04403730109333992,435200,0,0,0.7761185616254807,0.3942139148712158,0.0578424297273159,0.14203126728534698,0.9684543013572693,0.31478971242904663,0.479511559009552,,0.004680373705923557,0.004636826924979687,0.057581331580877304,0.06504425406455994,0.14777621626853943,0.06543780863285065,0.9068,0.2123846858739853,0.2644581198692322
6820,12.649116516113281,21.05655288696289,0.04046398401260376,0.8518451996830334,0.7673443555831909,0.7268803715705872,0.5974412560462952,0.02592143975198269,436480,0,0,0.7558801174163818,0.4174554944038391,0.06449227780103683,0.1508910208940506,0.9685878753662109,0.3636363744735718,0.5511533617973328,,0.004634492099285126,0.002419978380203247,0.06084365025162697,0.06664329022169113,0.16131575405597687,0.06722784042358398,0.9068200000000001,0.2326556295156479,0.2993626892566681
6840,12.575227737426758,20.680261611938477,0.12491124868392944,0.6301390219663213,0.7871863842010498,0.6622751355171204,0.5386196970939636,0.020777344703674316,437760,0,0,0.7824821919202805,0.5353279709815979,0.0643666684627533,0.1498858630657196,0.9767475128173828,0.3967435657978058,0.5918589234352112,,0.004220362287014723,0.0023495620116591454,0.06658941507339478,0.07420410215854645,0.16281750798225403,0.07563848793506622,0.90684,0.21281355619430542,0.2713145911693573
6860,12.579752922058105,21.264755249023438,0.02444016933441162,0.9012302201735682,0.7769943475723267,0.752554178237915,0.6155133247375488,0.037081848829984665,439040,0,0,0.7628131955862045,0.4164693355560303,0.062056973576545715,0.1456807255744934,0.9698234796524048,0.32564452290534973,0.512347400188446,,0.00431186705827713,0.002967056119814515,0.0629802793264389,0.07035092264413834,0.15519137680530548,0.07128549367189407,0.90686,0.22300560772418976,0.28324174880981445
6880,12.510579109191895,20.702857971191406,0.17675131559371948,0.5408000906818373,0.7918398380279541,0.6150885224342346,0.49744001030921936,0.019237276166677475,440320,0,0,0.771042063832283,0.5815253555774689,0.06799949705600739,0.14141161739826202,0.9731190204620361,0.4127544164657593,0.6024423837661743,,0.00444653769955039,0.0022128624841570854,0.06740046292543411,0.07583153247833252,0.1552707552909851,0.07670184969902039,0.90688,0.20816022157669067,0.2758827209472656
6900,12.656914710998535,20.61164093017578,0.0976400375366211,0.7089203779972373,0.7621990442276001,0.664559006690979,0.5274808406829834,0.026464123278856277,441600,0,0,0.752961128950119,0.4926838278770447,0.06798449158668518,0.1447478085756302,0.9674181342124939,0.35929444432258606,0.5237449407577515,,0.003913517575711012,0.002474847249686718,0.07170601934194565,0.0761786699295044,0.1567540019750595,0.07745056599378586,0.9069,0.23780100047588348,0.295413613319397
6920,12.589256286621094,21.95509147644043,0.07729381322860718,0.7470739255456944,0.7716953754425049,0.6944015622138977,0.5691423416137695,0.042920466512441635,442880,0,0,0.7635493129491806,0.4672420024871826,0.06094343215227127,0.15526869893074036,0.964996337890625,0.355766624212265,0.5099050402641296,,0.004761206917464733,0.002913841512054205,0.05907971411943436,0.07370170205831528,0.16226248443126678,0.07367025315761566,0.9069200000000001,0.22830462455749512,0.2802252173423767
6940,12.625106811523438,20.799434661865234,0.06331074237823486,0.7856866723484481,0.767898678779602,0.7045879364013672,0.5681681036949158,0.02868199162185192,444160,0,1,0.7577985227108002,0.4591406583786011,0.0648089274764061,0.14782239496707916,0.9694852828979492,0.3367707133293152,0.5218453407287598,,0.003747350536286831,0.0032479502260684967,0.0690755546092987,0.07096783816814423,0.16474628448486328,0.07425878196954727,0.90694,0.23210133612155914,0.30209410190582275
6960,12.612129211425781,21.11090660095215,0.051428020000457764,0.8221088584044085,0.7623297572135925,0.7109017372131348,0.5680768489837646,0.02343115583062172,445440,0,0,0.7610568851232529,0.4454615116119385,0.06340455263853073,0.15847408771514893,0.969360888004303,0.3416553735733032,0.511533260345459,,0.00396865326911211,0.0026107560843229294,0.07052940130233765,0.07681892812252045,0.1643126904964447,0.07790731638669968,0.90696,0.2376701980829239,0.293181449174881
6980,12.644012451171875,21.208858489990234,0.0379183292388916,0.85889481013158,0.769194483757019,0.7312761545181274,0.5888298153877258,0.018996691331267357,446720,0,0,0.7608285248279572,0.4355444312095642,0.06075656786561012,0.1628144383430481,0.971523642539978,0.3571234941482544,0.5386703014373779,,0.004045167472213507,0.0027704848907887936,0.06756266951560974,0.07667413353919983,0.16857223212718964,0.0770905464887619,0.90698,0.23080545663833618,0.2908034026622772
7000,12.567097663879395,21.035676956176758,0.07781338691711426,0.7416353562950422,0.7766367793083191,0.6988233923912048,0.5673426389694214,0.02540750615298748,448000,0,0,0.7703579366207123,0.4809311032295227,0.062252242118120193,0.1609524041414261,0.9729843139648438,0.38018998503685,0.5522388219833374,,0.004243824630975723,0.0027786586433649063,0.06638160347938538,0.07766911387443542,0.16754598915576935,0.07788530737161636,0.907,0.22336320579051971,0.28020626306533813
7020,12.529627799987793,21.21595001220703,0.13879984617233276,0.596836394705337,0.7945231199264526,0.6557232737541199,0.546916663646698,0.01912521943449974,449280,0,0,0.7901499569416046,0.5425882339477539,0.06430260092020035,0.14859436452388763,0.9767444729804993,0.4284939169883728,0.608412504196167,,0.003989324904978275,0.001782190753147006,0.06470823287963867,0.07692153751850128,0.15982969105243683,0.07754438370466232,0.90702,0.20547686517238617,0.26813429594039917
7040,12.513093948364258,22.083698272705078,0.11176013946533203,0.6506247401845907,0.7918744683265686,0.6801143288612366,0.5674195885658264,0.02997504360973835,450560,0,0,0.7940637469291687,0.5149387419223785,0.061369530856609344,0.1541132926940918,0.9720736145973206,0.3506105840206146,0.5364993214607239,,0.004323575180023909,0.003086626995354891,0.06832446902990341,0.08135044574737549,0.1586339920759201,0.08151808381080627,0.9070400000000001,0.2081255167722702,0.2607558071613312
7060,12.75621223449707,21.043087005615234,0.046195030212402344,0.8461437980897408,0.7459469437599182,0.6997519135475159,0.5527045130729675,0.024453680962324142,451840,0,0,0.7395247519016266,0.4280312657356262,0.06571263074874878,0.15857136249542236,0.9670984745025635,0.3278154730796814,0.4968792498111725,,0.0038428851403295994,0.002374519594013691,0.06942478567361832,0.08025071769952774,0.16550377011299133,0.08098607510328293,0.90706,0.2540530860424042,0.3131701350212097
7080,12.666220664978027,21.131549835205078,0.015981197357177734,0.9399120104936596,0.7500179409980774,0.7340367436408997,0.5769465565681458,0.022715630009770393,453120,0,0,0.7463088631629944,0.40577632188796997,0.06504007428884506,0.1505332738161087,0.9665639400482178,0.29362279176712036,0.47272729873657227,,0.004128827713429928,0.0025403336621820927,0.0686376765370369,0.075922891497612,0.15813294053077698,0.07637287676334381,0.90708,0.2499820590019226,0.30833056569099426
7100,12.545882225036621,21.256364822387695,0.05690145492553711,0.795597757640718,0.7785216569900513,0.7216202020645142,0.5829521417617798,0.01847485452890396,454400,0,0,0.7667594850063324,0.46442437171936035,0.06097922846674919,0.15678557753562927,0.9718464016914368,0.3400271534919739,0.5139756202697754,,0.0036359699442982674,0.0021107301581650972,0.06657199561595917,0.07898120582103729,0.16488343477249146,0.07972902059555054,0.9071,0.22147835791110992,0.28197142481803894
7120,12.673056602478027,20.64539337158203,0.08684438467025757,0.7335731346460417,0.7608848214149475,0.6740404367446899,0.5341637134552002,0.020838309079408646,455680,0,0,0.7445573806762695,0.4834778904914856,0.06701402366161346,0.15109479427337646,0.9673112034797668,0.354409784078598,0.5245590209960938,,0.003396917600184679,0.0018975873244926333,0.07237649708986282,0.07797883450984955,0.15817299485206604,0.07932954281568527,0.90712,0.2391151636838913,0.3079519271850586
7140,12.586575508117676,21.311962127685547,0.07093822956085205,0.7547308470351215,0.7817121744155884,0.7107739448547363,0.5865399241447449,0.02926929108798504,456960,0,0,0.7688682377338409,0.4687088131904602,0.06133650243282318,0.1555856168270111,0.9708986878395081,0.3647218644618988,0.5381275415420532,,0.003394720144569874,0.0025984272360801697,0.06815046817064285,0.07829032093286514,0.1622547060251236,0.07971798628568649,0.9071400000000001,0.21828779578208923,0.28089210391044617
7160,12.642007827758789,20.809011459350586,0.02676910161972046,0.902017012536759,0.7535675764083862,0.7267984747886658,0.5832398533821106,0.0266988817602396,458240,0,0,0.7463798820972443,0.40612858533859253,0.0655297115445137,0.13995753228664398,0.9614654183387756,0.28032565116882324,0.4360922873020172,,0.0031251718755811453,0.0021841228008270264,0.0732187032699585,0.07719869166612625,0.14782989025115967,0.07829836755990982,0.90716,0.24643239378929138,0.30892857909202576
7180,12.559235572814941,20.56084632873535,0.10174357891082764,0.6851871763183379,0.7785560488700867,0.676812469959259,0.5480166077613831,0.022582460194826126,459520,0,0,0.7712941765785217,0.5071324706077576,0.06371153146028519,0.16581138968467712,0.977480411529541,0.4094979763031006,0.6037992238998413,,0.0032154046930372715,0.0024919025599956512,0.07290707528591156,0.08143448829650879,0.17258796095848083,0.08248166739940643,0.90718,0.22144390642642975,0.28326448798179626
7200,12.845218658447266,20.545671463012695,0.06879383325576782,0.80528103752127,0.715495765209198,0.6467019319534302,0.48264896869659424,0.02898428961634636,460800,0,0,0.7059183716773987,0.4478280544281006,0.0702551081776619,0.14815914630889893,0.9523304104804993,0.28086838126182556,0.4303935170173645,,0.0034429922234266996,0.002187117235735059,0.08059389889240265,0.09057527780532837,0.15578702092170715,0.09127792716026306,0.9072,0.284504234790802,0.34135153889656067
7220,12.657480239868164,20.645551681518555,0.05958491563796997,0.7958240359958866,0.7677537202835083,0.7081688046455383,0.5677052736282349,0.027815930545330048,462080,0,1,0.7414250671863556,0.4593968987464905,0.06461122632026672,0.1508231908082962,0.9726203680038452,0.30583447217941284,0.5139756202697754,,0.0032680085860192776,0.00234582950361073,0.07574298232793808,0.07544837892055511,0.16373366117477417,0.07940750569105148,0.90722,0.23224622011184692,0.29428648948669434
7240,12.6575927734375,21.205358505249023,0.028196871280670166,0.8950307786048423,0.7595764994621277,0.7313796281814575,0.5888547897338867,0.014932275749742985,463360,0,0,0.7392841577529907,0.41296613216400146,0.06417402625083923,0.16370399296283722,0.970842182636261,0.3104477822780609,0.5131614804267883,,0.0031978352926671505,0.0024956567212939262,0.07274781167507172,0.08116880059242249,0.16896414756774902,0.08309853076934814,0.90724,0.24042350053787231,0.3036803901195526
7260,12.66175365447998,22.201955795288086,0.03977179527282715,0.854758326701691,0.7659399509429932,0.726168155670166,0.5774890780448914,0.020893607288599014,464640,0,0,0.7520015835762024,0.4419834613800049,0.0610249899327755,0.1513889729976654,0.9667078852653503,0.29606515169143677,0.4510176479816437,,0.0032889419235289097,0.002976285992190242,0.07350218296051025,0.08747105300426483,0.1559712290763855,0.08769551664590836,0.9072600000000001,0.23406004905700684,0.2828730046749115
7280,12.620070457458496,20.539459228515625,0.10121309757232666,0.702942126796199,0.7604946494102478,0.6592815518379211,0.5189823508262634,0.024953041225671768,465920,0,0,0.7421346008777618,0.4990088939666748,0.0659668892621994,0.1543016880750656,0.9698204398155212,0.37774762511253357,0.5446404814720154,,0.0029760447796434164,0.0027301469817757607,0.07810568064451218,0.08783578872680664,0.16192331910133362,0.08944112807512283,0.90728,0.2395053207874298,0.2907620668411255
7300,12.608484268188477,20.69900894165039,0.10553288459777832,0.6797970143531324,0.7759516835212708,0.6704187989234924,0.550218403339386,0.019869429990649223,467200,0,0,0.7597941905260086,0.499172568321228,0.061704590916633606,0.1586083322763443,0.9745045304298401,0.3780190050601959,0.5712347626686096,,0.002832169644534588,0.002635297831147909,0.07485581934452057,0.08698056638240814,0.1646493822336197,0.08870469033718109,0.9073,0.22404833137989044,0.2788255214691162
7320,12.703389167785645,20.653615951538086,0.06784975528717041,0.781424636786207,0.7574316263198853,0.6895818710327148,0.5453410148620605,0.03689140826463699,468480,0,0,0.7498654127120972,0.463886559009552,0.06590242683887482,0.15333634614944458,0.9638502597808838,0.35169607400894165,0.5324288010597229,,0.0031893893610686064,0.002908331109210849,0.07492184638977051,0.08509223163127899,0.1611892580986023,0.08615635335445404,0.90732,0.24256837368011475,0.29767265915870667
7340,12.62057113647461,21.24688148498535,0.10516256093978882,0.6968573130541205,0.7582547664642334,0.6530922055244446,0.5275986790657043,0.023442789912223816,469760,0,0,0.75624118745327,0.48601728677749634,0.0640583485364914,0.17166700959205627,0.9703117609024048,0.35033923387527466,0.5289009809494019,,0.003337839851155877,0.003971271216869354,0.07826098054647446,0.09708617627620697,0.17766402661800385,0.09740854799747467,0.90734,0.2417452186346054,0.28546038269996643
